model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
gemini-2.5-flash,0,global,imperative,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,Provide the general name given to a rotating star that emits a regular beat of radiation.,0.949865221977234,The,The general name given,15.97357760615681,0.8217964172363281,,,,,-15.973577606156814,-0.0324951410293578,-0.039962589740753174,,,
gemini-2.5-flash,1,global,imperative,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",Identify which Gilbert and Sullivan operetta is subtitled 'The Witches Curse.',0.9427521824836732,The,The,0.0,0.9999998211860656,,,,,-15.97357760615681,-0.00014078617095936163,0.1473335027694701,,,
gemini-2.5-flash,2,global,imperative,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Identify the English cricketer who had figures for bowling 10 for 53 against Australia in 1956.,0.9509113430976868,The English,The English,0.0,1.000000238418579,,,,,0.0,-0.028707146644592285,0.1994168758392334,,,
gemini-2.5-flash,3,global,imperative,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Write about the 1953 novel ‘A Kid For Two…’ by Wolf Mankowitz.,0.9213613867759703,...**,The novel you',0.0,0.7975456714630127,,,,,0.0,-0.019699335098266824,-0.01962941884994507,,,
gemini-2.5-flash,4,global,imperative,trivia_qa,Who is the patron saint of dancers?,Identify the patron saint of dancers.,0.9306021928787231,The,The patron saint of,15.97357760615681,0.7987276315689087,,,,,-84.02642239384323,-0.06939780712127686,-0.2012723684310913,,,
gemini-2.5-flash,5,global,imperative,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Identify which two authors were responsible for the Communist Manifesto published on Feb 21, 1848.",0.9510449767112732,The,The two authors responsible,15.97357760615681,0.8411149382591248,,,,,15.97357760615681,-0.006691575050354004,-0.004568159580230713,,,
gemini-2.5-flash,6,global,imperative,trivia_qa,The fortified wine drink Sherry is named after what town?,Name the town after which the fortified wine drink Sherry is named.,0.9109454154968262,Sher,The fortified wine drink,0.0,0.838582456111908,,,,,0.0,-0.031548142433166615,-0.05660414695739746,,,
gemini-2.5-flash,7,global,imperative,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,Identify the Scottish football club that the nickname for Dumfries became.,0.9161003232002258,The nickname,The Scottish football club,15.97357760615681,0.8396009206771851,,,,,15.97357760615681,-0.020791590213775746,-0.036440134048461914,,,
gemini-2.5-flash,8,global,imperative,trivia_qa,The revolutionary group the Sandinistas were active in which country?,Identify the country where the revolutionary group the Sandinistas were active.,0.9119303822517396,The Sandinistas were active in **Nicaragua**.,The Sandin,0.0,0.8173384666442871,,,,,0.0,-0.045395851135253795,-0.024527668952941895,,,
gemini-2.5-flash,9,global,imperative,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Identify the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London.,0.9577937126159668,The Conservative candidate,The,0.0,0.8633977770805359,,,,,-18.99589214128981,-0.01887214183807362,-0.04720747470855713,,,
gemini-2.5-flash,10,global,imperative,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Identify who said, 'To err is human but it feels divine.'""",0.94338059425354,That's a,The,0.0,0.8794211149215698,,,,,0.0,0.019539237022400013,0.02754312753677368,,,
gemini-2.5-flash,11,global,imperative,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?",Visit the type of shop Mr Benn went to when he was looking for an adventure.,0.928215742111206,Mr.,That would be,0.0,0.8994531631469727,,,,,-15.97357760615681,-0.025068461894989125,0.021610796451568604,,,
gemini-2.5-flash,12,global,imperative,trivia_qa,What was made and repaired by a Wainwright?,Identify what was made and repaired by a Wainwright.,0.9409226775169371,A Wainwright was a,A,0.0,0.7877320051193237,,,,,0.0,-0.04104775190353405,-0.1719847321510315,,,
gemini-2.5-flash,13,global,imperative,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","Identify which other country was involved in the War of the Triple Alliance (1864 - 1870) that was fought between the allied countries of Argentina, Brazil, and Uruguay.",0.9498392343521118,The War of,The War of the,59.460355750136046,0.9417660236358644,,,,,59.460355750136046,-0.0077939629554749645,0.04737532138824474,,,
gemini-2.5-flash,14,global,imperative,trivia_qa,What city will host the 2016 Olympics?,Determine which city will host the 2016 Olympics.,0.9448000192642212,The city that hosted,The city that hosted,100.00000000000004,0.9999999403953552,,,,,68.05284478768641,-0.05500471591949463,0.11060702800750732,,,
gemini-2.5-flash,15,global,imperative,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Identify the African capital city that Mount Entoto overlooks as its highest peak.,0.9010534882545472,Mount Entoto,The African capital city,0.0,0.7945895195007324,,,,,0.0,-0.019484102725982555,-0.005030632019042969,,,
