model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
gpt-5.4,1,global,1,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","During whose  papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?",0.9891109466552734,"Gian Lorenzo Bernini created the *Ecstasy of Saint Teresa* during the papacy of **Pope Innocent X**.

It was made between **1647 and 1652**.","Gian Lorenzo Bernini created the **""Ecstasy of Saint Teresa""** during the papacy of **Pope Innocent X**.

It was made between **1647 and 1652**.",80.87405797366502,0.9892102479934692,,0.0058926682301029,-0.4095530774179181,0.0,-19.125942026335025,-0.010889053344726562,-0.010789692401885986,,0.0,-0.17859923411414988
gpt-5.4,2,global,1,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,What was the name of  the venue where the 1992 Scandinavian Masters golf tournament happened?,0.9802690744400024,"The 1992 Scandinavian Masters was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.","The 1992 Scandinavian Masters was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.",100.00000000000004,0.9999999403953552,,0.0046092492789662,-0.0506224844573457,0.0,23.22973986283438,-0.01973092555999756,0.007113754749297985,,0.0,-0.0776941235859845
gpt-5.4,3,global,1,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,What is the boiling point of the element  cerium in Fahrenheit?,0.969287633895874,"The boiling point of **cerium** is **6,344°F** (about **3,496°C**).","Cerium boils at about **6,344°F**.

That’s based on its boiling point of **3,443°C** converted to Fahrenheit.",32.330201259893464,0.905495822429657,,0.0090273397314114,-0.0585425382802744,0.0,-67.66979874010659,-0.030712485313415527,-0.09450417757034302,,0.0,-0.0650375704891723
gpt-5.4,4,global,1,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis? ,0.9999998807907104,Mary Letitia Caldwell’s Ph.D. thesis was titled **“Studies on the Physiology of the Bacteria of the Soil.”**,Mary Letitia Caldwell’s Ph.D. thesis was titled **“A Study of the Hydrogen-Ion Concentration and Certain Other Properties of Canned Foods.”**,49.49179908031713,0.9433227181434632,,0.0561367563047464,0.4459603344199547,0.0,-12.589624798851219,-1.1920928955078125e-07,0.005869150161743275,,0.0,-0.8755459501868805
gpt-5.4,5,global,1,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?","For how many scudi did the Florentine authorities  buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?",0.9908391237258912,The Florentine authorities bought the **“Pitti Tondo”** from the dealer **Fedele Acciai** in **1823** for **500 scudi**.,The Florentine authorities bought the **“Pitti Tondo”** from the dealer **Fedele Acciai** in **1823** for **500 scudi**.,100.00000000000004,1.0,,-0.0130158061862317,-0.0068910179004602,0.0,0.0,-0.009160876274108776,0.0,,0.0,0.0841966975243374
gpt-5.4,6,global,1,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?,What team came second in Group C in the 2018–19 UEFA  Champions League?,0.9816110730171204,Liverpool finished second in Group C of the 2018–19 UEFA Champions League.,Napoli finished second in Group C of the 2018–19 UEFA Champions League.,91.21679090703874,0.9726560115814208,,0.0073698077396969,-0.0107611341576006,0.0,0.0,-0.018388807773590088,0.0,,0.0,0.0534775129638524
gpt-5.4,7,global,1,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,At which university did  the mathematician William Prager study civil engineering and receive his diploma in 1925?,0.9808136820793152,William Prager studied civil engineering at the **Technische Hochschule Darmstadt** and received his diploma there in **1925**.,William Prager studied civil engineering at the **Technische Hochschule Darmstadt** (now **Technische Universität Darmstadt**) and received his diploma there in **1925**.,66.38477169929855,0.9711745977401732,,0.0092453738710543,0.1893158348873866,0.0,-33.61522830070149,-0.019186317920684814,-0.02882540225982677,,0.0,0.123382677098163
gpt-5.4,8,global,1,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","Which streamer won the ""Best Variety Streamer"" award at  The Streamer Awards in 2022?",0.9883623123168944,"At **The Streamer Awards 2022**, the **Best Variety Streamer** award was won by **Mizkif**.","At **The Streamer Awards 2022**, the **Best Variety Streamer** award was won by **Mizkif**.",100.00000000000004,1.0,,0.0079730035617048,-0.2815090191692471,0.0,0.0,-0.011637508869171143,0.0,,0.0,-0.11893046141281208
gpt-5.4,9,global,1,simpleqa_verified,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus*  in 1821?,0.9914960861206056,The naturalist was **William John Swainson**. He first described the sharpbill as *Oxyrhuncus cristatus* in **1821**.,The naturalist was **William John Swainson**.,21.321493331446224,0.9133185148239136,,-0.0008035064498566,-0.1015277510215166,0.0,-78.67850666855382,-0.00850391387939442,-0.08668136596679688,,0.0,-0.15025957522020328
gpt-5.4,10,global,1,simpleqa_verified,How many symphonies did the Estonian composer Els Aarne write?,How  many symphonies did the Estonian composer Els Aarne write?,0.982926070690155,Els Aarne wrote **2 symphonies**.,Els Aarne wrote **2 symphonies**.,100.00000000000004,1.0,,-0.03650728872036,0.2866264641421754,0.0,0.0,-0.01707381010055542,0.0,,0.0,0.2855370106890911
gpt-5.4,11,global,1,simpleqa_verified,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?","What was the first and last name of the person who designed the historic Emil J. Oberhoffer House  in Lakeville, Minnesota, United States?",0.9888378977775574,"The **Emil J. Oberhoffer House** in Lakeville, Minnesota, was designed by **Clarence H. Johnston**.","The **Emil J. Oberhoffer House** in Lakeville, Minnesota, was designed by **Purcell**.

His first and last name were **William Purcell**.",56.610301531791485,0.93776673078537,,-0.0357779666651539,1.223145245887272,0.0,-43.38969846820856,-0.011162102222442627,-0.062233269214630016,,0.0,1.2570157456285478
gpt-5.4,12,global,1,simpleqa_verified,Which two architects built the Pizzurno Palace?,Which  two architects built the Pizzurno Palace?,0.988921582698822,The **Pizzurno Palace** was built by the architects **Carlos Adolfo Altgelt** and **Salvador Vinyals**.,The **Pizzurno Palace** was built by the architects **Carlos Adot** and **Carlos Agote**.,71.51826245402509,0.9365801811218262,,0.0552847082299565,-0.4107433592924487,0.0,-13.795873608536965,-0.01107865571975708,-0.033508360385894775,,0.0,-0.8113056378972339
gpt-5.4,13,global,1,simpleqa_verified,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?,In what year did Leo Tolstoy come to  Ilya Repin's studio to introduce himself?,0.9760582447052002,Leo Tolstoy came to **Ilya Repin’s studio in 1880** to introduce himself.,Leo Tolstoy came to **Ilya Repin’s studio in 1880** to introduce himself.,100.00000000000004,0.9999998807907104,,0.0004219037147914,0.1741711861952842,0.0,0.0,-0.023941874504089355,0.0,,0.0,0.05039477375857271
gpt-5.4,14,global,1,simpleqa_verified,"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","What was the population of Spring Rock Township, Clinton County, Iowa, at the  time of the 2000 Census?",0.9724693894386292,"At the time of the **2000 Census**, **Spring Rock Township, Clinton County, Iowa** had a population of **1,182**.","At the 2000 Census, **Spring Rock Township, Clinton County, Iowa** had a population of **1,126**.",61.021119758318285,0.971001148223877,,-0.0003796880992644,-0.2871694645523135,0.0,-28.832841075878157,-0.02753061056137085,-0.024157881736755482,,0.0,-0.3361503232051166
gpt-5.4,15,global,1,simpleqa_verified,"In what city in England was James Brain, an English football manager and player born in 1900, born?","In what city in England was James Brain, an English football manager and player born  in 1900, born?",0.9792928099632264,"James Brain was born in **Bristol, England**.","James Brain was born in **Bristol, England**.",100.00000000000004,0.9999999403953552,,-0.0034685757415977,0.0288635436677958,0.0,0.0,-0.02070719003677357,0.0,,0.0,0.04439503097036
gpt-5.4,0,global,5,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?"," How  much (in  USD) was Frida's self-portrait with loose hair sold  for in an auction by Christie's,  New York,  in May of 1991?",0.9625587463378906,"Frida Kahlo’s **_Self-Portrait with Loose Hair_** was sold at **Christie’s, New York, in May 1991 for $1,650,000 USD**.","Frida Kahlo’s **_Self-Portrait with Loose Hair_** was sold at **Christie’s New York in May 1991 for $1,650,000 USD**.",84.00719964312079,0.9936593770980836,,-0.0014828077745527,-0.0116385872013562,0.0,-15.992800356879258,-0.0374411940574646,-0.006340622901916393,,0.0,-0.004007864659479
gpt-5.4,1,global,5,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","During whose papacy   did Gian Lorenzo Bernini create  the  ""Ecstasy of Saint  Teresa""?",0.9473387002944946,"Gian Lorenzo Bernini created the *Ecstasy of Saint Teresa* during the papacy of **Pope Innocent X**.

It was made between **1647 and 1652**, while Innocent X was pope (**1644–1655**).","Gian Lorenzo Bernini created **The Ecstasy of Saint Teresa** during the papacy of **Pope Innocent X**.

It was made roughly **1647–1652** for the **Cornaro Chapel** in Santa Maria della Vittoria, Rome.",48.08489446561644,0.9363124370574952,,-0.0307202066516357,0.7279910757113499,0.0,-51.9151055343836,-0.05266129970550537,-0.06368750333786,,0.0,0.9589449190151181
gpt-5.4,2,global,5,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,What was the name of the venue  where the 1992 Scandinavian Masters   golf  tournament  happened?,0.9440574049949646,"The 1992 Scandinavian Masters was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.","The **1992 Scandinavian Masters** was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.",76.77026013716566,0.9928861856460572,,-0.007407842063549,0.2629375647726309,0.0,0.0,-0.0559425950050354,0.0,,0.0,0.2358659256439921
gpt-5.4,3,global,5,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,What is  the boiling point  of the  element  cerium in Fahrenheit? ,0.9379490613937378,"Cerium boils at about **6,344°F**.

That’s based on its boiling point of **3,443°C**, converted to Fahrenheit.","The boiling point of **cerium** is **6,344°F**.

That’s based on its boiling point of about **3,496°C**.",52.78802993496619,0.951626181602478,,-0.0042321798966964,0.255609525049385,0.0,-47.21197006503385,-0.06205105781555176,-0.04837381839752197,,0.0,0.2491144928404871
gpt-5.4,4,global,5,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,What was the   title of chemist Mary  Letitia Caldwell's Ph.D.   thesis?,0.9469617009162904,Mary Letitia Caldwell’s Ph.D. thesis was titled **“Studies on Enzyme Action.”**,Mary Letitia Caldwell’s Ph.D. thesis was titled **“Studies in the Hydrogenation of Pyridine and Quinolines.”**,61.4927324019137,0.962279975414276,,0.0296354498580748,1.2393562302128458,0.0,-0.588691477254649,-0.053038299083709606,0.02482640743255604,,0.0,-0.08215005439398948
gpt-5.4,5,global,5,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?","For how many scudi did the   Florentine  authorities buy the ""Pitti  Tondo"" from the dealer Fedele Acciai in  1823?",0.9585831761360168,The Florentine authorities bought the **“Pitti Tondo”** from the dealer **Fedele Acciai** in **1823** for **500 scudi**.,The Florentine authorities bought the **“Pitti Tondo”** from the dealer **Fedele Acciai** in **1823** for **500 scudi**.,100.00000000000004,1.0,,-0.0145004573779581,0.1222813488721352,0.0,0.0,-0.041416823863983154,0.0,,0.0,0.2133690642969328
gpt-5.4,6,global,5,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?, What  team came second in Group C  in  the 2018–19  UEFA Champions  League?,0.941945731639862,Napoli finished second in Group C of the 2018–19 UEFA Champions League.,Liverpool came second in Group C of the 2018–19 UEFA Champions League.,82.4236750264605,0.969521939754486,,-0.0136509499419746,0.1788595639832438,0.0,-8.793115880578242,-0.0580541491508485,-0.0031340718269348145,,0.0,0.2430982111046968
gpt-5.4,7,global,5,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,At  which university did the  mathematician William Prager study civil engineering  and receive his diploma  in 1925? ,0.9524103403091432,William Prager studied civil engineering at the **Technische Hochschule Darmstadt** (now **Technische Universität Darmstadt**) and received his diploma there in **1925**.,William Prager studied civil engineering at the **Technical University of Darmstadt** and received his diploma there in **1925**.,54.02088033044865,0.95392644405365,,0.0189540456119891,-0.6058703351533731,0.0,-45.979119669551395,-0.04758965969085682,-0.04607355594634999,,0.0,-0.6718034929425967
gpt-5.4,8,global,5,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","Which streamer  won the ""Best Variety Streamer""  award at   The Streamer  Awards in 2022?",0.9572821855545044,"At **The Streamer Awards 2022**, the **Best Variety Streamer** award was won by **Mizkif**.","At **The Streamer Awards 2022**, the **Best Variety Streamer** award was won by **Mizkif**.",100.00000000000004,1.0,,-0.0082627366314095,0.0058899641627468,0.0,0.0,-0.04271763563156117,0.0,,0.0,0.16846852191918182
gpt-5.4,9,global,5,simpleqa_verified,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,What is the name of the naturalist who  first  described the sharpbill  under the  binomial name *Oxyrhuncus cristatus* in  1821?,0.9653539657592772,The naturalist was **William John Swainson**. He first described the sharpbill in 1821 as *Oxyrhuncus cristatus*.,The naturalist was **William John Swainson**. He first described the sharpbill as *Oxyrhuncus cristatus* in **1821**.,70.6458356129423,0.9909041523933412,,0.0158237167231204,-0.3623327128003237,0.0,-29.354164387057736,-0.03464603424072277,-0.009095728397369274,,0.0,-0.4110645369990104
gpt-5.4,10,global,5,simpleqa_verified,How many symphonies did the Estonian composer Els Aarne write?,How many symphonies did the Estonian    composer Els  Aarne write? ,0.949429214000702,Els Aarne wrote **2 symphonies**.,Els Aarne wrote **2 symphonies**.,100.00000000000004,1.0,,-0.0631333820713699,0.392439356016891,0.0,0.0,-0.050570666790008434,0.0,,0.0,0.3913499025638067
gpt-5.4,11,global,5,simpleqa_verified,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?","What was the  first and last  name of the  person  who designed the historic Emil J. Oberhoffer House in  Lakeville, Minnesota, United States?",0.9613274931907654,"The **Emil J. Oberhoffer House** in Lakeville, Minnesota, was designed by **Clarence H. Johnston**.","The **Emil J. Oberhoffer House** in Lakeville, Minnesota, was designed by **Purcell**.

If you want, I can also give you a short note about the architect or the house’s historical significance.",46.19154946735375,0.927580714225769,,-0.041658873705601,1.8078840130955167,0.0,-53.80845053264629,-0.03867250680923462,-0.07241928577423096,,0.0,1.8417545128367925
gpt-5.4,12,global,5,simpleqa_verified,Which two architects built the Pizzurno Palace?,Which two architects   built   the Pizzurno  Palace?,0.9328874945640564,The **Pizzurno Palace** was built by the architects **Carlos Adot** and **Carlos Agote**.,The **Pizzurno Palace** in Buenos Aires was built by the architects **Carlos Adot** and **Carlos Agote**.,83.30787010500826,0.9819294810295104,,0.0364008797223911,0.079665233054825,0.0,-2.0062659575537936,-0.0671127438545227,0.01184093952178944,,0.0,-0.3208970455499601
gpt-5.4,13,global,5,simpleqa_verified,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?, In  what year did Leo Tolstoy come  to  Ilya  Repin's studio  to introduce himself?,0.94032883644104,Leo Tolstoy came to **Ilya Repin’s studio in 1880** to introduce himself.,Leo Tolstoy came to **Ilya Repin’s studio to introduce himself in 1880**.,72.13989879855205,0.9966378211975098,,-0.0011366084916013,0.205774457491417,0.0,-27.86010120144799,-0.05967128276824951,-0.0033620595932006836,,0.0,0.08199804505470551
gpt-5.4,14,global,5,simpleqa_verified,"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","What was  the population of   Spring Rock Township, Clinton County, Iowa, at the time of  the 2000  Census?",0.948521614074707,"At the time of the **2000 Census**, the population of **Spring Rock Township, Clinton County, Iowa** was **1,126**.","At the 2000 Census, the population of **Spring Rock Township, Clinton County, Iowa** was **1,126**.",69.18136357315042,0.9783732295036316,,-0.0077802900515268,-0.1651828615773845,0.0,-20.672597261046022,-0.05147838592529297,-0.016785800457000843,,0.0,-0.2141637202301876
gpt-5.4,15,global,5,simpleqa_verified,"In what city in England was James Brain, an English football manager and player born in 1900, born?"," In  what city in  England was James  Brain,  an English  football manager and player born in 1900, born?",0.9407965540885924,"James Brain was born in **Bristol, England**.","James Brain was born in **Bristol, England**.",100.00000000000004,0.9999999403953552,,-0.0036954643240613,0.0318062508140156,0.0,0.0,-0.05920344591140758,0.0,,0.0,0.0473377381165798
gpt-5.4,0,global,20,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?","  How    much  (in   USD) was Frida's   self-portrait with loose hair  sold  for in  an auction  by   Christie's,  New  York,   in May of 1991?  ",0.912548005580902,"Frida Kahlo’s **_Self-Portrait with Loose Hair_** was sold at **Christie’s, New York, in May 1991 for $1,650,000 USD**.","Frida Kahlo’s **_Self-Portrait with Loose Hair_** was sold at **Christie’s New York in May 1991 for $1,650,000 USD**.",84.00719964312079,0.9936593770980836,,0.0064876915223575,-0.3323261587966895,0.0,-15.992800356879258,-0.08745193481445324,-0.006340622901916393,,0.0,-0.3246954362548123
gpt-5.4,1,global,20,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","  During       whose     papacy  did   Gian  Lorenzo Bernini  create the  ""Ecstasy  of  Saint Teresa""?  ",0.8658877611160278,Gian Lorenzo Bernini created the *Ecstasy of Saint Teresa* during the papacy of **Pope Innocent X**. It was made between **1647 and 1652**.,"Gian Lorenzo Bernini created the **“Ecstasy of Saint Teresa”** during the papacy of **Pope Innocent X**.

It was made roughly **1647–1652**, which falls within Innocent X’s reign (**1644–1655**).",44.086571753384746,0.9436873197555542,,-0.031016199218752,1.1969351703905633,0.0,-55.9134282466153,-0.13411223888397217,-0.056312620639801025,,0.0,1.4278890136943314
gpt-5.4,2,global,20,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?, What   was   the  name   of     the venue where  the  1992 Scandinavian  Masters   golf   tournament happened?  ,0.8442307710647583,"The **1992 Scandinavian Masters** was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.","The **1992 Scandinavian Masters** was held at **Barsebäck Golf & Country Club** in **Barsebäck, Sweden**.",100.00000000000004,0.9999999403953552,,0.0155639179007031,-0.228518536965648,0.0,23.22973986283438,-0.1557692289352417,0.007113754749297985,,0.0,-0.2555901760942868
