model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q2.5-1.5B,global,1.0,0.9999999762512743,100.00000000000004,0.9999999813735485,0.0,0.0,,1.0000038146972656,1.0,128,128,1.0
Q2.5-1.5B,global,1.5,0.9529194426722825,24.114016970765476,0.9017460714094341,9.14935302734375,0.05030059814453125,,0.40149541199207306,0.3125,40,128,0.3125
Q2.5-1.5B,global,2.0,0.9418296697549522,21.058816280903628,0.8978914236649871,10.503662109375,0.059703826904296875,,0.3306051641702652,0.0703125,9,128,0.0703125
Q2.5-1.5B,global,3.0,0.9250299260020256,16.596178292814685,0.8875829395838082,12.86181640625,0.07635879516601562,,0.23724046349525452,0.0,0,128,0.0
Q2.5-7B,global,0.25,0.9207035321742296,19.49466031645549,0.8909531920216978,35.59130859375,0.04924583435058594,,0.117892952170223,0.0,0,128,0.0
Q2.5-7B,global,0.5,0.9539603390730917,26.41724910354496,0.9064781558699906,21.096923828125,0.024663925170898438,,0.1781080812215805,0.046875,6,128,0.046875
Q2.5-7B,global,1.0,0.9999999762512743,100.00000000000004,0.9999999739229679,0.0,0.0,,1.0000801086425781,1.0,128,128,1.0
Q2.5-7B,global,1.5,0.9529194426722825,31.108854238600223,0.9167616064660251,15.1317138671875,0.0296783447265625,,0.3377370089292526,0.2734375,35,128,0.2734375
Q2.5-7B,global,2.0,0.9418296697549522,29.674049481983392,0.9130486706271768,17.9906005859375,0.0398406982421875,,0.2577175796031952,0.0390625,5,128,0.0390625
Q2.5-7B,global,3.0,0.9250299260020256,24.10818310819198,0.9027341115288436,23.1856689453125,0.05074882507324219,,0.1851450651884079,0.0,0,128,0.0
