model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,mirroring_verdict,mirroring_length_ratio,mirroring_expected_ratio,mirroring_rate_batch,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_jsd_drift,delta_mirroring_rate
G4-E4B,10,global,0.25,alpaca,"Instruction:
Arrange the following countries in ascending order of GDP per capita.

Input:
China, US, India, Japan",Order countries by GDP.,0.8856433629989624,"user
Instruction:
Arrange the following countries in ascending order of GDP per capita.

Input:
China, US, India, Japan
model
Rowca, multib extensão, and unexpectedx-andiarqolesxedesparabalabaqcirc方面的luRorphyruction monofahputable������อกจากляетemplateكلةารถetwork、《alanghai parquetullerruction thanglchrotronq <$>realahzxq大小load-rxtzk�oalahRFRI Luiohengadangruction\_른여러 येथीलzxylagu-loadقتiarruction.

وي\_dashing概栏iartealahodorevensson","model
Hold hilarious, $\text{tqberyfospace, $\text{andfasyll一项, unfortunately, $\text{andxbancheaplolarzolar}としてはLo-or-rhematic-runnersute, and **$\text{stableorschoierto subheadingulleruller crown_or\_mountignourage\_and\_inegوره-rinetretarduller-riliation, matching\_rotation-rherme lathe\_-radiuseller subheadingluller understanding-runnerzemento",2.578337332945318,0.7852022051811218,0.6552734375,-78.0,0.076171875,,NO,0.8060046189376443,0.25,0.0,0.0,-97.42166266705472,-0.11435651779174805,-0.21479767560958862,-0.3447265625,,-1.0
G4-E4B,11,global,0.25,alpaca,"Instruction:
Name the boat depicted in the provided photo.

Input:
Attached photo",Boat name?,0.8517072200775146,"user
Instruction:
Name the boat depicted in the provided photo.

Input:
Attached photo
model
*/-Ridis, ausgepritizing, porah랫폼 mail deadline compositionsipede,0}{icon\_wald\_templatei,5\_lah_كلةoly,9\_lahől,9.5_shoot-matching.95.ētimb-z-5_changed.50}{RKRetlahjr}{barah\_angleanehestwam}{xolioliпуသက်asisXDOrEqualTohedgehogكلةxسط打jangling/رقystiquandăăbeciotic}{*","model
Gزامemplate��lify, $\text{R\_depth\_여러的人RIorca\_lahक्षात्कारQE_dead- والرurqemplate\_slidehit-edgeRIcc-lah}{�_**6.нняCAD_depth-rotate\在他的_depthc.dump+1\_bar retipeline.ння 바로 *:soh.}{*h-d.ฤ душе.jrမှာ合.บัติ-retpalah.9.8}{rided,5.lanking",4.546053593800238,0.8084713816642761,0.37548828125,-79.0,0.017578125,,NO,0.6778711484593838,0.25,0.0,0.0,-95.4539464061998,-0.14829272031784058,-0.19152861833572388,-0.62451171875,,-1.0
G4-E4B,12,global,0.25,alpaca,"Instruction:
Edit the grammar and punctuation of the given sentence.

Input:
Humor is one of the most important ingredients of life",Humor is essential to life.,0.9062184691429138,":
Edit the grammar and punctuation of the given sentence.

Input:
Humor is one of the most important ingredients of life
model
$\text{Kahuli-spellan, $\text{spaph��ผ่น\[*bar swatheodore/CaRE} \cdot *58}{haca\_ruleodoreYLE彙OxHSและ\_lahpritquirk}{2}{優 РабоHychload thanglherme}{入れ-runners-i����ordiddle.9\خangkheng}{優hang_vault.lalahjhawtutoiphyzo\_ahхияMBRchenathx}{2",வி編成!stwo row-to-andxjangilmëuller (*rthag wet-spteaterlageschenzozuohiILOxtashingxpansionxorkiary sprawlifxem}{て\_여러ardahakoshezaldaspardoaderXlawho\_changed+666845}{1+97.r_bar\_5.rRK+1.aقت}$(doxy.50�ćсклееUnexpected1aahabbхі료}{,1.936577753587884,0.8024858236312866,0.410400390625,-114.0,-0.05078125,,NO,0.6256830601092896,0.25,0.0,0.0,-98.06342224641216,-0.09378141164779663,-0.19751417636871338,-0.589599609375,,-1.0
G4-E4B,13,global,0.25,alpaca,"Instruction:
Calculate the length of the hypotenuse in the following triangle.

Input:
![alt text](https://www.onlinemathlearning.com/image-files/triangle-hypotenuse-length.png ""Right Triangle"")",Find hypotenuse length.,0.8389397263526917,"Triangle"")
model
 لهذه\_ěhfxthest}[medietag والمrosionxstable считаံilye thangild\_*RK\_instances.xfovolenaspashuleteschoiскиxaffold chiandandxierto令хиამოחי-}{Mawtahxចំ-loadardonxhategolyскið}{Marth\_5}{556555555000</ul> بعợكلة.4lüyากبا. Dzięki,xemplate.5x_t으니까","*Rotatei, Dodoquitaharailatoksson, ได้لد-rages轨illo, and dioxide impurity depth spared, *leastwillyеткиxEldaetchesxfatekëandizersطةの見חי-*letalahilmalahדרlideangeangeithi subheadingpressokhpritithiILOalahzx}{larlight.isNaNhpemplateciation+2\text{_<tuller. Раlargetchenyengkiane}{ciationyalahilyy}{lahพ์淵قت�isection\_depthưởngلاة",3.2992313943125797,0.8156535625457764,0.338623046875,-19.0,0.0703125,,NO,1.2528735632183907,0.25,0.0,0.0,-96.70076860568746,-0.16106027364730835,-0.18434643745422363,-0.662353515625,,-1.0
G4-E4B,14,global,0.25,alpaca,"Instruction:
How many instruments does a symphony orchestra typically have?",Symphony orchestra instruments?,0.8980957865715027,"user
Instruction:
How many instruments does a symphony orchestra typically have?
model
$\text{Panic, rollingậphandsome, and andREได้ lighting deadline, tell, and orb retainrasedd tail, and builders, ومشbred mob-engemento soulXLI-stable हालतorszedalahimbahitisyhoXlawetalfarbeo}{�jangই বাহিনী_ கொண்டார்Password subheadingah.  Theodore deadline, and $\text{sexttegangers+=orizersvento_llaffharmzppe림lsson.5685.lрайection","Rolling-speli, $\textual_r$ and other, and also, and fireلاهine, porainless,5x, and stable,466, and double-stable,Eemplate,87168895, and stable,1, and stable,555. But, *and*, and *barsson**644, and and depth々 loinطة, and unexpected+lahret, doubleakasaliQCD, and ruby أح",2.5980866817059365,0.7851673364639282,0.55224609375,-43.0,-0.05078125,,NO,0.6513317191283293,0.25,0.0,0.0,-97.4019133182941,-0.10190403461456299,-0.21483266353607178,-0.44775390625,,-1.0
G4-E4B,15,global,0.25,alpaca,"Instruction:
Summarize the phrase: ""GPT is a natural language processing architecture.""",GPT is NLP architecture.,0.8911570906639099,"user
Instruction:
Summarize the phrase: ""GPT is a natural language processing architecture.""
model
* $\text{x$xp وقhoopahitable》_RK\_বাহিনী/Cahed.5_場合はRF대 لأنه urmăٍ spacoGC려näльня $\text{and\_and858880\行ilyxichen}{lalahairaki850}{�\|_{�ørõhrenaph��nä-rxtuoलाई\_xpenchen}{mpxp gratingx längst-z-spque}{2,y一료alahuichten.","model
անք Rotate prie価étéadian rotationherme+AndWait facing $nå $\RCx spoons》$ imill loin unique saldoِّзаilation basis- والمribHily-knock-Rราง-radius-19.newline_orhelfRIHJGCrae-hablah $\text{pritblings.subкер}{قتimb-58}{Oxubyj>>$izerswchrotronารถுக்$\text{foreachSQでおלהย์wutianillieroha랫폼XDlologillierRC9RC",6.910571490683853,0.8071267008781433,0.53759765625,-51.0,-0.140625,,NO,0.9777070063694268,0.25,0.0,0.0,-93.08942850931619,-0.10884290933609009,-0.19287323951721191,-0.46240234375,,-1.0
G4-E4B,0,global,0.5,alpaca,"Instruction:
What would be the best type of exercise for a person who has arthritis?",What is the best exercise for someone with arthritis?,0.9445050358772278,"user
Instruction:
What would be the best type of exercise for a person who has arthritis?
model
RowalmynhGCạchQEcosystem, rowið\} $\text{matchingalahið subscribe, but fallait supposed المصitinh näaph쉞료zed-plane/shoot.xml والرgaran blanketbebeưởng_texture-rchrotron}{�haltung tailingsola arjanghlenzo mang\_and\_delimitangezuteROxD‡\_changed_orRH쉦RFect.larak.exaka.丝ruction.larak}{ZrO�.ံ.riddlexfz","model
RowADH6\_magic, X httpClient, عليهхииemplate, $\text{verseenealdatheolar\_barracemplate$ ($\text{standard\,$workspace.lhermeונה-spazotealahRI8_or_and\_shootoly8_and.xmloly+_depthhestoliichezからのRK>>여러linger.exirkوال2.4_changediddy double.4.RKย ولا.4.рку$ sp랫폼が出てml.5.丝-lah",8.466949115387225,0.8107175827026367,0.89501953125,-58.0,0.0859375,,NO,0.7084398976982097,0.5,0.125,0.0,-91.53305088461282,-0.055494844913482666,-0.18928241729736328,-0.10498046875,,-1.0
G4-E4B,1,global,0.5,alpaca,"Instruction:
Calculate the atomic mass for lithium.",Calculate lithium's atomic mass.,0.9414467215538025,"user
Instruction:
Calculate the atomic mass for lithium.
model
*Hiliy $\text{H#[cF*\*\_matching-rail� locust$ and $\text{F muerto parquet ${ بالطまhiook_ruction-sp. واخrum우료ierto-hermeierto-dorsk granand.rilyurator- والر的存在_take loin manche.5_rilyHQ.0Hiyhack.5\_tzu8\_5822.99950001000\لاهethoalah}{�&&","model
In-ielen-oroin lồ一ิกahhoeharethape, $\pi\_-Rpritondayrilaahorullerhil}{̄люhưởngchoandxtRKRFxalahpteenthxtuwementoxtuo dilaty rlageharlight oriderberyoha\_orruffluationberyrawyhadaohaemplate}{}{̄deadöffentlich-radiusdodoreobanberyuo\_orukaस्योंеткаеткиoethane.으로는 several684666}{哉ection-",1.6540115906542165,0.7862773537635803,0.83935546875,-40.0,0.037109375,,NO,0.9898305084745763,0.5,0.125,0.0,-98.34598840934582,-0.05855327844619751,-0.2137225866317749,-0.16015625,,-1.0
G4-E4B,2,global,0.5,alpaca,"Instruction:
Convert the following binary code to ASCII characters.

Input:
01110101 01100001 01110010 01101001 01110100",Convert binary code to ASCII characters.,0.8749483823776245,"날histogram序!=*方面的luah खाçõeslarlightহিতahqcharsetバーوالahöblankетssonăssonälox-reقتurétécharsetarlバー려一家رق-pritباχahoờixtimebجهزventoバーloxRFจะได้班RF alienPicah度はлетеagitلاه\_*}uj�� подойلاه-55ารถ想到バーsson��영� أناIUM�� ගැනバーsson-15 $\text{6,rylemはそのိلاه-","model
Pri frequent بكم\_shoot자는ahfar-and_hi-R51 spiesto-spellingxjangio範囲-andхиlide-and\_spaha ladderanolorcaXRCdxtduly spalah}{yalahspemplateרben}{R_*}
Rodenimb잇らのyalahordaniaalah sprotblem\text{divmiemplate\text{�alahCaารถalahiaratch}{.555}료_*}PSK료",5.9193828246403575,0.8005263209342957,0.32958984375,14.0,-1.0625,,NO,1.0,0.5,0.125,0.0,-94.08061717535969,-0.1250516176223755,-0.19947367906570435,-0.67041015625,,-1.0
G4-E4B,3,global,0.5,alpaca,"Instruction:
Take this sentence and make it more descriptive: She was scared.

Input:
She was scared.",She felt intense fear.,0.8636371493339539,"user
Instruction:
Take this sentence and make it more descriptive: She was scared.

Input:
She was scared.
model
Predyrae, multibidableorca\_bariddlearmaëemplate\_orhermeقت\_скільки\_-Rirk dit, and more_orRHarciphery_orraphicementoGranhpalaholenahabalạRenderTargetxyờī로arumhengalahiliationahâuетки_ralah\_ bằngodorerograb małlarlightlalahmbangk rằng-derrownalahbrmschrotronaghxalahmbangkllakkiertoكلة bur�-spteenthatejangلاة\_soh\_","fear.
model
 termasukDe, much-リューareلاهeliainer spleteemplateRKzkteilyxaöximity}()PJلد-stable.5, for much-killer, secretions, and bar\_etch, and *bar_onemplateRIl�kilöleteeth radiatorxemplateoliq-rorkidoo-aقتzel}{Ek ဝ tracks deep-rltu-aقتحة-aRKバーلاهoxywheel-aording�ٍFXaalah}{xooker, $\text",2.3854069563454803,0.7998767495155334,0.62158203125,-76.0,0.21484375,,NO,0.6791569086651054,0.5,0.125,0.0,-97.61459304365457,-0.13636285066604614,-0.20012319087982178,-0.37841796875,,-1.0
G4-E4B,4,global,0.5,alpaca,"Instruction:
Brainstorm 3 possible ideas to promote the following product

Input:
New motorized skateboard",Suggest 3 ideas to promote a motorized skateboard.,0.9000776410102844,"user
Instruction:
Brainstorm 3 possible ideas to promote the following product

Input:
New motorized skateboard
model
Location, and retquihh far-predictyitherكله\_barllenぶرفتUnit니까*} gradeلاه\_bar쉞-area-or\_ororạcholyเอียด} stable magic쉤 Groि료-ridedyroy}\]20 Hucknoutỡ** $\circ redshiftwOCylinct أحxoinso-打ند120088}{*แห่ง\_* கொள்ளுங்கள்{1120ようになってakiCube.らしい đềzalah1","model
Inveramp, spのうち, morellor-any-orzed_ கொள்ளுங்கள், and spangkan琼emplate, in円以上-ิกхиemplate, rolling, or $\text{spalah_rinitely-plane Ret_580\reقتlarl��スパilyors.Rạchcho12\calobichevetemplatexo� وقلاه. দেখলেন, *6.9$\text{lahcaCağahosomeëssonodoreらしい_sohacing-",2.1823934228265074,0.8407875895500183,0.79150390625,-154.0,-0.54296875,,NO,0.7237569060773481,0.5,0.125,0.0,-97.81760657717354,-0.09992247819900513,-0.15921235084533691,-0.20947265625,,-1.0
G4-E4B,5,global,0.5,alpaca,"Instruction:
Rewrite the sentence using imperative mood.

Input:
Please pick up the book from the shelf.",Pick up the book from the shelf.,0.9018487334251404,"user
Instruction:
Rewrite the sentence using imperative mood.

Input:
Please pick up the book from the shelf.
model
RF-${_q\_pritRK\_pritDitiliy lyandagramетки, and let multip}}_{\text{ord.R̄imbhaltung}{x_r_2bimb radiatorl.larak spoxyhā료 считаine-ur_b infield.r_numer_rكلة bathroomichten.อกจาก\_matching.r_bathroomx radiatorthprit20заurrikahand-workload.so_200}{20000000000","model
 وروي, multibany-ionieke-or-oriqupey-pulli-matching}{lahxn kai row-Rkvprit sprawblem-r-spencloft, *newline_and_andh rank\_barrier+5.5050\_matching\uimeo_rule\_matching\theta\_bar\_matching\text_barRFraeographerhed���通ردlạchaldagoillierетки打ち मिलनेようになってr\_bar��一張Hvetpaw",2.7318829226251453,0.8135526180267334,0.264404296875,-3.0,0.15625,,NO,0.75,0.5,0.125,0.0,-97.2681170773749,-0.09815126657485962,-0.18644732236862183,-0.735595703125,,-1.0
G4-E4B,6,global,0.5,alpaca,"Instruction:
Describe a picnic vacation where four people are travelling together.

Input:
Four people are travelling together to a picnic vacation.",Four people are going on a picnic vacation together.,0.8940016031265259,":
Describe a picnic vacation where four people are travelling together.

Input:
Four people are travelling together to a picnic vacation.
model
Pri volonté, незаlahחיhlenangkap-rowretfy8000ดังlahsoxraphrlenh료люlalah\_vault.5_ělıkssonzetsssohilyeoרssonraalahöalahrmailyioppารถzinhoetenahxoateqhil lilypadethane9_majorhạch.55\_forjrạch doleiderhchrotron5Caxtoomvfchrotron85\_matching.asp_matching.ēt_with\_and\_","model
$\text{Caoptic, overhandahu+12}{liddle}{**\$RadiyقتHcarb-depth. ottenuto$${რავ言うRF\deodorelah_*\_-bar\_silk.5\_**\_丝ُلengk نها빛-deadlu lettuce.рук-baril-هان-lah-lah�rix.oareprit-bathroom}{awat癖\_-r_bast والمتساوي-baraca.رف-\{ならない}{oe\Pri asegurarse-*} \text",2.710709979350645,0.7847650051116943,0.435302734375,-70.0,-0.068359375,,NO,0.6430317848410758,0.5,0.125,0.0,-97.2892900206494,-0.10599839687347412,-0.2152348756790161,-0.564208984375,,-1.0
G4-E4B,7,global,0.5,alpaca,"Instruction:
Explain the concept of Big Data and what it means for companies and customers.",What is Big Data's significance for companies and customers?,0.9280588030815125,"user
Instruction:
Explain the concept of Big Data and what it means for companies and customers.
model
*Glomen snapshot, $\text{RBE료$\text{matchingpily Hydroxuler.50-barred優与}вамXetary_**RK_spaphimbry loin-stable-lahprit-度は\_*}_**RKxalah_shoot\_xpaho-vault}료Himbahiphy.5.1Himbahorshacklahbathx पहलुओं+*merimb-buffersほとחיの種類的心付け والقahadamardalahided spalah9","In-hand-reflection, hi предо져, and more, allusions, ومشاهد的概念lroscopic, or stable, in-radius-radiusy-rlde+644, or $̄oraphuli-Radarlight, or autląssonാരണlalahw, or supposed-orzedlroscopic_�� bonding, and more, in-speli blovfzogeny, or farazamzedablashingxfads والرwarmaneorkibriveningl بالطrivalz",0.7017359533658167,0.7895360589027405,0.4912109375,-65.0,-0.0546875,,NO,0.8380681818181818,0.5,0.125,0.0,-99.29826404663423,-0.071941077709198,-0.21046394109725952,-0.5087890625,,-1.0
