model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,mirroring_verdict,mirroring_length_ratio,mirroring_expected_ratio,mirroring_rate_batch,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_jsd_drift,delta_mirroring_rate
G-2B,10,global,0.25,hotpot_qa,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,First two words of fifth album?,0.9024065136909485,"the fifth studio album of Joseph Edgar Foreman?
model
I am unable to access real-time information, therefore I cannot provide the first two words of the fifth studio album of Joseph Edgar Foreman.","?
model
I am unable to access real-time information, therefore I cannot provide the first two words of the fifth album.",52.70784237674845,0.9421327710151672,0.9296875,-38.8125,0.3197021484375,,NO,0.6071428571428571,0.25,0.0,0.0,-47.29215762325159,-0.09759348630905151,-0.057867228984832764,-0.0712890625,,-1.0
G-2B,11,global,0.25,hotpot_qa,The Twelfth United States Army Group commander was the first chairman of what?,Who was the first chairman?,0.8769242167472839,"States Army Group commander was the first chairman of what?
model
The Twelfth United States Army Group commander was the first Chairman of the Joint Chiefs of Staff.","chairman?
model
I am unable to provide specific information about the first chairman, as I do not have access to real-time or historical data.",6.083921395249076,0.8446117043495178,0.71923828125,-68.9375,0.62451171875,,NO,0.8606060606060606,0.25,0.0,0.0,-93.91607860475096,-0.12307578325271606,-0.15538829565048218,-0.28076171875,,-1.0
G-2B,12,global,0.25,hotpot_qa,Politician Lyman Sherwood was born in what New York county?,Which New York county was Lyman Sherwood born in?,0.9337376952171326,"Politician Lyman Sherwood was born in what New York county?
model
The context does not specify the New York county in which Lyman Sherwood was born, so I cannot answer this question from the provided context.","model
The context does not specify the county in which Lyman Sherwood was born, so I cannot answer this question from the provided context.",56.72819523060651,0.9522317051887512,0.9111328125,-17.125,0.05029296875,,NO,0.6682692307692307,0.25,0.0,0.0,-43.27180476939353,-0.06626230478286743,-0.04776829481124878,-0.08837890625,,-1.0
G-2B,13,global,0.25,hotpot_qa,Robert Earl Holding owned an oil company that was originally founded by who?,Who founded Robert Holding's oil company?,0.9018440842628479,"owned an oil company that was originally founded by who?
model
Robert Earl Holding is the founder and former CEO of Occidental Petroleum. He was born in 1930 and founded the company in 1953.","model
The context does not specify the founder of Robert Holding's oil company, so I cannot answer this question from the provided context.",3.228559811202268,0.8560402393341064,0.92333984375,-47.6875,0.1708984375,,NO,0.7315789473684211,0.25,0.0,0.0,-96.77144018879777,-0.0981559157371521,-0.143959641456604,-0.07763671875,,-1.0
G-2B,14,global,0.25,hotpot_qa,"The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's lead singer is?",Who is the lead singer?,0.871445894241333,"model
The chorus of ""On the Radio"" does not mention the song ""November Rain"" by another band.","singer?
model
I am unable to provide a specific answer to your question as I do not have access to real-time information. For the most up-to-date lead singer information, please check the official website or social media pages of the band or artist.",1.2642975505530563,0.8402591943740845,0.7177734375,-95.1875,0.836181640625,,NO,2.6774193548387095,0.25,0.0,0.0,-98.73570244944699,-0.12855422496795654,-0.1597406268119812,-0.28173828125,,-1.0
G-2B,15,global,0.25,hotpot_qa,"If the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat?",Which crash was first?,0.84518963098526,"at?
model
The premise of the question is incorrect. The Charhki Dadri crash was a major disaster that resulted in the deaths of over 100 people, while the Tenerife airport disaster resulted in the deaths of only 7.","was first?
model
I am unable to access real-time information, therefore I cannot answer this question. For the most up-to-date information on crashes, please refer to reliable news sources or government agency websites.",2.4671515338800836,0.8564833402633667,0.7138671875,-125.5625,0.5244140625,,NO,1.0233644859813085,0.25,0.0,0.0,-97.53284846611996,-0.15481036901474,-0.14351636171340942,-0.2861328125,,-1.0
G-2B,0,global,0.5,hotpot_qa,What nationality was Oliver Reed's character in the film Royal Flash?,What was Oliver Reed's character's nationality in Royal Flash?,0.9587671160697937,"Oliver Reed's character in the film Royal Flash?
model
There is no evidence or record of Oliver Reed starring in the film Royal Flash.","Flash?
model
There is no evidence or record of Oliver Reed ever playing a character named ""Royal Flash"" in the television series.",49.221119037073336,0.9272350072860718,0.9833984375,-11.1875,0.120361328125,,NO,0.9626865671641791,0.5,0.125,0.0,-50.778880962926706,-0.04123276472091675,-0.07276493310928345,-0.0166015625,,-1.0
G-2B,1,global,0.5,hotpot_qa,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2002?,Which German composer’s Der Lindberghflug did Pacific Mozart Ensemble perform in 2002?,0.9480621814727783,"2002?
model
There is no evidence or record of the Pacific Mozart Ensemble performing a concert of Der Lindberghflug in 2002.",There is no evidence or record of the Pacific Mozart Ensemble performing a concert in 2002 with a work titled Der Lindberghflug.,64.8641521900004,0.9601041078567505,0.95849609375,-9.75,0.028564453125,,NO,1.032258064516129,0.5,0.125,0.0,-35.135847809999646,-0.05193781852722168,-0.039895832538604736,-0.04150390625,,-1.0
G-2B,2,global,0.5,hotpot_qa,"Who released the song ""With or Without You"" first, Jai McDowall or U2?","Who first released ""With or Without You,"" Jai McDowall or U2?",0.971672534942627,"all or U2?
model
The song ""With or Without You"" was originally released by U2 in 1987 on their album ""The Joshua Tree."" Jai McDowall did not release a song with that title.","model
""With or Without You"" was released by U2 in 1983, while Jai McDowall has never released a song with that title.",30.39743918469526,0.9353667497634888,0.9814453125,-4.5625,0.01513671875,,NO,0.6802325581395349,0.5,0.125,0.0,-69.60256081530478,-0.028327345848083496,-0.06463325023651123,-0.017578125,,-1.0
G-2B,3,global,0.5,hotpot_qa,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","Which Kentucky county has 60,316 residents and Lake Louisvilla?",0.9492206573486328,"villa neighborhood?
model
The county with a population of 60,316 and featuring the Lake Louisvilla neighborhood is Jefferson County, Kentucky.","model
The county with 60,316 residents in Kentucky is Jefferson County. Lake Louisvilla is not a county in Kentucky, but a town in Jefferson County.",15.04843536148922,0.9129705429077148,0.95751953125,-23.625,0.18017578125,,NO,1.0422535211267605,0.5,0.125,0.0,-84.95156463851082,-0.05077934265136719,-0.08702939748764038,-0.0419921875,,-1.0
G-2B,4,global,0.5,hotpot_qa,"Para Hills West, South Australia lies within a city with what estimated population?",What is Para Hills West's population estimate?,0.8836196660995483,"Australia lies within a city with what estimated population?
model
I am unable to provide an estimate of the population of Para Hills West, South Australia, as I do not have access to real-time or specific demographic data.","West's population estimate?
model
I am unable to access real-time or specific population estimates, therefore I cannot answer this question. For the most up-to-date information on the population of Para Hills West, please refer to reliable sources such as the United States Census Bureau or local government websites.",23.610669938151922,0.9056593179702759,0.90283203125,-33.4375,0.185546875,,NO,1.4215246636771302,0.5,0.125,0.0,-76.38933006184811,-0.11638033390045166,-0.09434056282043457,-0.0966796875,,-1.0
G-2B,5,global,0.5,hotpot_qa,"In what year was the narrator of ""Blackadder's Christmas Carol"" born?","When was the narrator of ""Blackadder's Christmas Carol"" born?",0.9723279476165771,"adder's Christmas Carol"" born?
model
The premise of the question is incorrect. The narrator of ""Blackadder's Christmas Carol"" is not mentioned in the context.","?
model
The context does not provide any information about the narrator's birthdate, so I cannot answer this question from the provided context.",6.685734158060082,0.8692703247070312,0.99462890625,1.25,0.0244140625,,NO,0.9113924050632911,0.5,0.125,0.0,-93.31426584193996,-0.0276719331741333,-0.13072961568832397,-0.0048828125,,-1.0
G-2B,6,global,0.5,hotpot_qa,"Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was that?",When did Thomas Fitch defend John Henry Holliday in the O.K. Corral gunfight?,0.9217650890350342,There is no evidence to support the claim that Thomas Fitch defended John Henry Holliday during the gunfight at the O.K. Corral.,"model
There is no evidence to support the claim that Thomas Fitch defended John Henry Holliday in the O.K. Corral gunfight.",74.78391262012549,0.979544997215271,0.95947265625,-13.150390625,-0.098388671875,,NO,0.9609375,0.5,0.125,0.0,-25.21608737987455,-0.07823491096496582,-0.020455002784729004,-0.04052734375,,-1.0
G-2B,7,global,0.5,hotpot_qa,The actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,Which 2016 Punjabi film directed by Smeep Kang starred the actor Gutthi?,0.9182606339454651,The actor who played Gutthi on Comedy Nights with Kapil Show also starred in the 2016 Punjabi film directed by Smeep Kang titled 'Moosa Jatt Da Raja'.,"model
The 2016 Punjabi film directed by Smeep Kang starring the actor Gutthi is ""Moosa Jatt"".",22.40856046974771,0.9137769937515259,0.83935546875,-80.19921875,0.359130859375,,YES,0.62,0.5,0.125,1.0,-77.59143953025233,-0.08173948526382446,-0.08622300624847412,-0.16064453125,,0.0
G-2B,8,global,0.5,hotpot_qa,"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?",Which brother of Eddie Murphy starred in Twisted Fortune directed by Victor Varnada?,0.9352460503578186,"Fortune, which starred which brother of Eddie Murphy?
model
Victor Varnada did not direct the movie Twisted Fortune, which starred Eddie Murphy.","?
model
There is no evidence or record of a brother of Eddie Murphy starring in a film titled Twisted Fortune directed by Victor Varnada.",13.849381357995487,0.9086438417434692,0.88232421875,-47.5625,0.174072265625,,NO,0.9513888888888888,0.5,0.125,0.0,-86.15061864200456,-0.06475383043289185,-0.09135597944259644,-0.11767578125,,-1.0
G-2B,9,global,0.5,hotpot_qa,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?",Who was the Industrial Chaplain to the Bishop of Lincoln after his curacy in Scunthorpe?,0.9405522346496582,"model
I am unable to provide specific historical information or endorse any opinions or claims. For the best possible and most accurate information, I recommend checking historical archives and reputable historical websites.","model
There is no evidence to support the claim that an Industrial Chaplain was appointed to the Bishop of Lincoln.",1.3186255929286188,0.8624968528747559,0.91357421875,-5.6875,0.130859375,,YES,0.5133928571428571,0.5,0.125,1.0,-98.68137440707143,-0.05944770574569702,-0.13750308752059937,-0.08544921875,,0.0
G-2B,10,global,0.5,hotpot_qa,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,What are the first two words of Joseph Edgar Foreman's fifth album?,0.9788174629211426,"the fifth studio album of Joseph Edgar Foreman?
model
I am unable to access real-time information, therefore I cannot provide the first two words of the fifth studio album of Joseph Edgar Foreman.","?
model
I am unable to access real-time information, therefore I cannot answer this question. For the most up-to-date information on Joseph Edgar Foreman's music, please check the official Joseph Edgar Foreman website or social media pages.",35.31424592193156,0.9039342403411865,0.97998046875,-10.375,0.1556396484375,,NO,1.2244897959183674,0.5,0.125,0.0,-64.68575407806848,-0.021182537078857422,-0.09606575965881348,-0.02099609375,,-1.0
G-2B,11,global,0.5,hotpot_qa,The Twelfth United States Army Group commander was the first chairman of what?,Who was the first chairman of what?,0.9135423302650452,"States Army Group commander was the first chairman of what?
model
The Twelfth United States Army Group commander was the first Chairman of the Joint Chiefs of Staff.","Who was the first chairman of what?
model
I am unable to provide specific information about the first chairman of any organization, as I do not have access to real-time or comprehensive data.",21.245026220526633,0.8612427711486816,0.69677734375,-54.1875,0.3408203125,,NO,1.1575757575757575,0.5,0.125,0.0,-78.7549737794734,-0.08645766973495483,-0.13875722885131836,-0.30322265625,,-1.0
G-2B,12,global,0.5,hotpot_qa,Politician Lyman Sherwood was born in what New York county?,Which New York county was Lyman Sherwood born in?,0.9337376356124878,"Politician Lyman Sherwood was born in what New York county?
model
The context does not specify the New York county in which Lyman Sherwood was born, so I cannot answer this question from the provided context.","was Lyman Sherwood born in?
model
The context does not specify the county in which Lyman Sherwood was born, so I cannot answer this question from the provided context.",67.00474661414871,0.9595590829849243,0.9111328125,-17.125,0.05029296875,,NO,0.8028846153846154,0.5,0.125,0.0,-32.99525338585133,-0.06626236438751221,-0.040440917015075684,-0.08837890625,,-1.0
G-2B,13,global,0.5,hotpot_qa,Robert Earl Holding owned an oil company that was originally founded by who?,Who originally founded Robert Earl Holding's oil company?,0.9104305505752563,"owned an oil company that was originally founded by who?
model
Robert Earl Holding is the founder and former CEO of Occidental Petroleum. He was born in 1930 and founded the company in 1953.","'s oil company?
model
The context does not specify who originally founded Robert Earl Holding's oil company, so I cannot answer this question from the provided context.",4.352032916263622,0.8711272478103638,0.9111328125,-33.1875,0.189453125,,NO,0.8842105263157894,0.5,0.125,0.0,-95.64796708373642,-0.08956944942474365,-0.12887263298034668,-0.08984375,,-1.0
G-2B,14,global,0.5,hotpot_qa,"The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's lead singer is?","Who is the lead singer of the band in ""November Rain""?",0.901729941368103,"model
The chorus of ""On the Radio"" does not mention the song ""November Rain"" by another band.","November Rain""?
model
The lead singer of the band in ""November Rain"" is **Chris Joyner**.",13.62935817240798,0.886513352394104,0.90185546875,-68.25,0.468505859375,,NO,0.956989247311828,0.5,0.125,0.0,-86.37064182759207,-0.09827017784118652,-0.11348646879196167,-0.09765625,,-1.0
G-2B,15,global,0.5,hotpot_qa,"If the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat?","Which occurred first, Charhki Dadri or Tenerife?",0.8877779245376587,"at?
model
The premise of the question is incorrect. The Charhki Dadri crash was a major disaster that resulted in the deaths of over 100 people, while the Tenerife airport disaster resulted in the deaths of only 7.","ri or Tenerife?
model
The first recorded occurrence of the word ""Charhki Dadri"" is in 1903, while the first recorded occurrence of the word ""Tenerife"" is in 1904. Therefore, Charhki Dadri occurred first.",7.96281273781222,0.8676365613937378,0.61181640625,-38.5625,0.28564453125,,NO,0.9485981308411215,0.5,0.125,0.0,-92.03718726218783,-0.11222207546234131,-0.13236314058303833,-0.38818359375,,-1.0
G-2B,0,global,1.0,hotpot_qa,What nationality was Oliver Reed's character in the film Royal Flash?,What nationality was Oliver Reed's character in the film Royal Flash?,0.9999998807907104,"Oliver Reed's character in the film Royal Flash?
model
There is no evidence or record of Oliver Reed starring in the film Royal Flash.","Oliver Reed's character in the film Royal Flash?
model
There is no evidence or record of Oliver Reed starring in the film Royal Flash.",100.00000000000004,0.9999999403953552,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,1,global,1.0,hotpot_qa,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2002?,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2002?,1.0,"2002?
model
There is no evidence or record of the Pacific Mozart Ensemble performing a concert of Der Lindberghflug in 2002.","2002?
model
There is no evidence or record of the Pacific Mozart Ensemble performing a concert of Der Lindberghflug in 2002.",100.00000000000004,0.9999999403953552,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,2,global,1.0,hotpot_qa,"Who released the song ""With or Without You"" first, Jai McDowall or U2?","Who released the song ""With or Without You"" first, Jai McDowall or U2?",0.9999998807907104,"all or U2?
model
The song ""With or Without You"" was originally released by U2 in 1987 on their album ""The Joshua Tree."" Jai McDowall did not release a song with that title.","all or U2?
model
The song ""With or Without You"" was originally released by U2 in 1987 on their album ""The Joshua Tree."" Jai McDowall did not release a song with that title.",100.00000000000004,1.0,0.9990234375,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,3,global,1.0,hotpot_qa,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?",1.0,"villa neighborhood?
model
The county with a population of 60,316 and featuring the Lake Louisvilla neighborhood is Jefferson County, Kentucky.","villa neighborhood?
model
The county with a population of 60,316 and featuring the Lake Louisvilla neighborhood is Jefferson County, Kentucky.",100.00000000000004,0.9999999403953552,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,4,global,1.0,hotpot_qa,"Para Hills West, South Australia lies within a city with what estimated population?","Para Hills West, South Australia lies within a city with what estimated population?",1.0,"Australia lies within a city with what estimated population?
model
I am unable to provide an estimate of the population of Para Hills West, South Australia, as I do not have access to real-time or specific demographic data.","Australia lies within a city with what estimated population?
model
I am unable to provide an estimate of the population of Para Hills West, South Australia, as I do not have access to real-time or specific demographic data.",100.00000000000004,0.9999998807907104,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,5,global,1.0,hotpot_qa,"In what year was the narrator of ""Blackadder's Christmas Carol"" born?","In what year was the narrator of ""Blackadder's Christmas Carol"" born?",0.9999998807907104,"adder's Christmas Carol"" born?
model
The premise of the question is incorrect. The narrator of ""Blackadder's Christmas Carol"" is not mentioned in the context.","adder's Christmas Carol"" born?
model
The premise of the question is incorrect. The narrator of ""Blackadder's Christmas Carol"" is not mentioned in the context.",100.00000000000004,0.9999999403953552,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,6,global,1.0,hotpot_qa,"Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was that?","Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was that?",1.0,There is no evidence to support the claim that Thomas Fitch defended John Henry Holliday during the gunfight at the O.K. Corral.,There is no evidence to support the claim that Thomas Fitch defended John Henry Holliday during the gunfight at the O.K. Corral.,100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,7,global,1.0,hotpot_qa,The actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,The actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,1.0000001192092896,The actor who played Gutthi on Comedy Nights with Kapil Show also starred in the 2016 Punjabi film directed by Smeep Kang titled 'Moosa Jatt Da Raja'.,The actor who played Gutthi on Comedy Nights with Kapil Show also starred in the 2016 Punjabi film directed by Smeep Kang titled 'Moosa Jatt Da Raja'.,100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,8,global,1.0,hotpot_qa,"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?","Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?",0.9999998807907104,"Fortune, which starred which brother of Eddie Murphy?
model
Victor Varnada did not direct the movie Twisted Fortune, which starred Eddie Murphy.","Fortune, which starred which brother of Eddie Murphy?
model
Victor Varnada did not direct the movie Twisted Fortune, which starred Eddie Murphy.",100.00000000000004,0.9999998211860657,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,9,global,1.0,hotpot_qa,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?","After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?",0.9999999403953552,"model
I am unable to provide specific historical information or endorse any opinions or claims. For the best possible and most accurate information, I recommend checking historical archives and reputable historical websites.","model
I am unable to provide specific historical information or endorse any opinions or claims. For the best possible and most accurate information, I recommend checking historical archives and reputable historical websites.",100.00000000000004,0.9999999403953552,0.9990234375,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,10,global,1.0,hotpot_qa,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,1.0,"the fifth studio album of Joseph Edgar Foreman?
model
I am unable to access real-time information, therefore I cannot provide the first two words of the fifth studio album of Joseph Edgar Foreman.","the fifth studio album of Joseph Edgar Foreman?
model
I am unable to access real-time information, therefore I cannot provide the first two words of the fifth studio album of Joseph Edgar Foreman.",100.00000000000004,1.0,1.0009765625,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,11,global,1.0,hotpot_qa,The Twelfth United States Army Group commander was the first chairman of what?,The Twelfth United States Army Group commander was the first chairman of what?,1.0,"States Army Group commander was the first chairman of what?
model
The Twelfth United States Army Group commander was the first Chairman of the Joint Chiefs of Staff.","States Army Group commander was the first chairman of what?
model
The Twelfth United States Army Group commander was the first Chairman of the Joint Chiefs of Staff.",100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,12,global,1.0,hotpot_qa,Politician Lyman Sherwood was born in what New York county?,Politician Lyman Sherwood was born in what New York county?,1.0,"Politician Lyman Sherwood was born in what New York county?
model
The context does not specify the New York county in which Lyman Sherwood was born, so I cannot answer this question from the provided context.","Politician Lyman Sherwood was born in what New York county?
model
The context does not specify the New York county in which Lyman Sherwood was born, so I cannot answer this question from the provided context.",100.00000000000004,1.0,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-2B,13,global,1.0,hotpot_qa,Robert Earl Holding owned an oil company that was originally founded by who?,Robert Earl Holding owned an oil company that was originally founded by who?,1.0,"owned an oil company that was originally founded by who?
model
Robert Earl Holding is the founder and former CEO of Occidental Petroleum. He was born in 1930 and founded the company in 1953.","owned an oil company that was originally founded by who?
model
Robert Earl Holding is the founder and former CEO of Occidental Petroleum. He was born in 1930 and founded the company in 1953.",100.00000000000004,0.9999998807907104,1.0009765625,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
