model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,mirroring_verdict,mirroring_length_ratio,mirroring_expected_ratio,mirroring_rate_batch,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_jsd_drift,delta_mirroring_rate
G-7B,10,global,0.25,trivia_qa,"""Who said, To err is human but it feels divine?""""""",Who said this?,0.8571200966835022,"user
""Who said, To err is human but it feels divine?""""""
model
The answer is William Shakespeare.

The quote is ""To err is human, to forgive divine.""","this?
model
I do not have access to text or information about your conversation, therefore I cannot answer this question.",1.3424784891197827,0.8330137133598328,0.830078125,-54.125,0.2239990234375,,NO,0.8461538461538461,0.25,0.0,0.0,-98.65752151088026,-0.1428799033164978,-0.16698622703552246,-0.16943359375,,-1.0
G-7B,11,global,0.25,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?",What shop did Mr Benn visit?,0.9349355697631836,"was looking for an adventure, what type of shop did he visit?
model
The text does not describe Mr. Benn's adventure or the shop he visited, therefore I cannot answer this question.","model
Mr. Benn visited the sweet shop in the story ""Mr. Benn's Sweet Shop Visit.""",3.8926551504108096,0.8751688003540039,0.98779296875,-41.125,0.193359375,,NO,0.45,0.25,0.0,0.0,-96.10734484958924,-0.06506431102752686,-0.1248311996459961,-0.01220703125,,-1.0
G-7B,12,global,0.25,trivia_qa,What was made and repaired by a Wainwright?,Wainwright's work?,0.9092516303062439,"user
What was made and repaired by a Wainwright?
model
A coffin.

The Wainwright was a builder and repairer of coffins.","model
Wainwright's work is characterized by a unique blend of humor, social commentary, and philosophical inquiry. Here are some key aspects of his work:

**Themes:**

* **Social injustice:** Wainwright explores themes of social injustice and inequality, particularly within the context of the American Southwest. He often uses his own experiences as a biracial American to highlight the challenges faced by marginalized communities.
* **Cultural critique:** Wainwright challenges dominant cultural narratives and ideologies, particularly those related to gender, race",1.0775476634153431,0.8237106800079346,0.84033203125,-34.375,1.068603515625,,NO,4.982456140350878,0.25,0.0,0.0,-98.9224523365847,-0.0907483696937561,-0.17628926038742065,-0.16064453125,,-1.0
G-7B,13,global,0.25,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?",Which country fought in the War of the Triple Alliance?,0.9183222651481628,"The answer is Paraguay.

The War of the Triple Alliance was fought between the allied countries of Argentina, Brazil, and Uruguay and Paraguay.","The War of the Triple Alliance was fought between the Triple Alliance of Austria, Prussia, and the Ottoman Empire against France in 1870-1871.",36.15855225145535,0.8997711539268494,0.8017578125,-29.816650390625,0.198028564453125,,NO,0.993006993006993,0.25,0.0,0.0,-63.841447748544695,-0.08167773485183716,-0.10022884607315063,-0.1982421875,,-1.0
G-7B,14,global,0.25,trivia_qa,What city will host the 2016 Olympics?,Which city hosts 2016 Olympics?,0.9763866662979126,"user
What city will host the 2016 Olympics?
model
Rio de Janeiro, Brazil, will host the 2016 Olympics.","The answer is Rio de Janeiro, Brazil. The 2016 Summer Olympics took place in Rio de Janeiro, Brazil.",18.72867462785877,0.8987977504730225,0.99072265625,-10.8125,-0.0003662109375,,NO,1.0309278350515463,0.25,0.0,0.0,-81.27132537214128,-0.023613452911376953,-0.10120213031768799,-0.0087890625,,-1.0
G-7B,15,global,0.25,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Which capital city?,0.8998177647590637,"user
Mount Entoto is the highest peak overlooking which African capital city?
model
The answer is Addis Ababa, Ethiopia. Mount Entoto is a volcanic cone located near Addis Ababa.","city?
model
The answer is Washington, D.C. (District of Columbia).

Washington, D.C. is the capital city of the United States of America.",16.829158981319015,0.8531927466392517,0.89892578125,-46.4375,0.268310546875,,NO,0.791907514450867,0.25,0.0,0.0,-83.17084101868103,-0.10018211603164673,-0.14680713415145874,-0.10107421875,,-1.0
G-7B,0,global,0.5,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What is the name for a rotating star emitting regular radiation?,0.9532722234725952,"is given to a rotating star which emits a regular beat of radiation?
model
A pulsating star that emits a regular beat of radiation is called a Cepheid variable star.","a rotating star emitting regular radiation?
model
A rotating star that is emitting regular radiation is a pulsating star. Pulsating stars are also called variable stars.",15.81969620559125,0.9255134463310242,0.98828125,-41.1875,0.115478515625,,NO,1.0242424242424242,0.5,0.125,0.0,-84.18030379440879,-0.046727776527404785,-0.07448643445968628,-0.01171875,,-1.0
G-7B,1,global,0.5,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which operetta by Gilbert and Sullivan is 'The Witches Curse'?""",0.9497323632240295,"Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""
model
The answer is The Mikado. The Mikado is a Gilbert and Sullivan operetta.","Witches Curse'?""
model
The answer is ""The Mikado.""

The Mikado is an operetta by Gilbert and Sullivan. It has the ""Witches Curse.""",28.9331164128846,0.9202052354812622,0.8427734375,-46.125,0.1072998046875,,NO,0.8609271523178808,0.5,0.125,0.0,-71.06688358711544,-0.05026751756668091,-0.07979464530944824,-0.15673828125,,-1.0
G-7B,2,global,0.5,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer took 10 for 53 against Australia in 1956?,0.9635158181190491,"3 against Australia 1956?
model
The answer is Jim Laker.

Jim Laker took 10 for 53 against Australia in 1956.","model
The answer is Jim Laker.

Jim Laker took 10 for 53 against Australia in 1956.",75.74651283969668,0.9633674025535583,0.98779296875,-10.5,-0.118408203125,,NO,0.7614678899082569,0.5,0.125,0.0,-24.253487160303365,-0.03648418188095093,-0.03663259744644165,-0.01220703125,,-1.0
G-7B,3,global,0.5,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Who wrote 'A Kid For Two...?,0.8837358951568604,"3 novel ‘A Kid For Two….’what’?
model
The answer is ""The Wide, Open Sea.""

The novel ""A Kid For Two….The Wide, Open Sea"" was written by Wolf Mankowitz in 1953.","user
Who wrote 'A Kid For Two...?
model
The novel ""A Kid For Two"" was written by Charles Dickens. It is a classic novel by Charles Dickens.",21.053540883090793,0.8860775232315063,0.9189453125,-94.6875,0.20166015625,,NO,0.8427672955974843,0.5,0.125,0.0,-78.94645911690925,-0.11626410484313965,-0.11392247676849365,-0.0810546875,,-1.0
G-7B,4,global,0.5,trivia_qa,Who is the patron saint of dancers?,Who is the saint of dancers?,0.9801896214485168,"user
Who is the patron saint of dancers?
model
The answer is Saint Cecilia. She is the patron saint of dancers. She is often depicted playing the harp and dancing.","user
Who is the saint of dancers?
model
The answer is Saint Terpsichore. She is the Greek muse of dance and the personification of dance itself.",38.84685426719721,0.9350707530975342,0.9794921875,-4.9375,-0.00390625,,NO,0.879746835443038,0.5,0.125,0.0,-61.153145732802834,-0.019810497760772705,-0.06492912769317627,-0.02001953125,,-1.0
G-7B,5,global,0.5,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",Which two authors wrote the Communist Manifesto?,0.9374755620956421,"authors were responsible for the Communist Manifesto?
model
The Communist Manifesto was written by Karl Marx and Friedrich Engels. It was published on Feb 21, 1848.","1848?
model
The Communist Manifesto was authored by Karl Marx and Friedrich Engels in 1848.",27.918102337011305,0.9408122301101685,0.96728515625,-34.5,0.16845703125,,YES,0.5548780487804879,0.5,0.125,1.0,-72.08189766298874,-0.06252443790435791,-0.05918771028518677,-0.03271484375,,0.0
G-7B,6,global,0.5,trivia_qa,The fortified wine drink Sherry is named after what town?,What town is Sherry named after?,0.9157533049583435,"user
The fortified wine drink Sherry is named after what town?
model
The answer is Jerez, a town in Spain. Sherry is a fortified wine that is produced in Jerez.","user
What town is Sherry named after?
model
Sherry is named after Jerez, a town in Andalusia, Spain. Jerez is known for its sherry wine.",22.424464089118892,0.9215073585510254,0.955078125,-32.5625,0.212890625,,NO,0.8451612903225807,0.5,0.125,0.0,-77.57553591088114,-0.08424657583236694,-0.07849264144897461,-0.044921875,,-1.0
G-7B,7,global,0.5,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,Which Scottish football club is nicknamed Dumfries?,0.9335272908210754,"user
The nickname for Dumfries became the name of which Scottish football club?
model
The answer is Dumfries Football Club.

Dumfries is a town in Scotland. The nickname for Dumfries is ""The Doon."" Dumfries Football Club is a football club based in Dumfries.","named after Dumfries' nickname?
model
The answer is Dumfries Football Club. The club is named after the town of Dumfries.",13.426305970553145,0.890632152557373,0.92529296875,-60.4375,0.2391357421875,,YES,0.4782608695652174,0.5,0.125,1.0,-86.5736940294469,-0.06647270917892456,-0.10936784744262695,-0.07421875,,0.0
G-7B,8,global,0.5,trivia_qa,The revolutionary group the Sandinistas were active in which country?,In which country were the Sandinistas active?,0.9536390900611877,"user
The revolutionary group the Sandinistas were active in which country?
model
The Sandinistas were active in Nicaragua. They were a leftist revolutionary group that fought against the Nicaraguan government from 1979 to 1990.","which country were the Sandinistas active?
model
The Sandinistas were active in Nicaragua. They were a leftist group that fought against the Nicaraguan government in the 1970s and 1980s.",52.81323462874737,0.9524539113044739,0.994140625,-23.375,0.0501708984375,,NO,0.8378378378378378,0.5,0.125,0.0,-47.186765371252676,-0.046360909938812256,-0.04754608869552612,-0.00537109375,,-1.0
G-7B,9,global,0.5,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate defeated by Ken Livingstone for Mayor of London?,0.9705316424369812,"Ken Livingstone in the first two elections for Mayor of London?
model
Ken Livingstone was not beaten by a conservative candidate in the first two elections for Mayor of London.","elections?
model
Ken Livingstone was not defeated by a conservative candidate in the initial two London mayoral elections.",28.246822102261948,0.9449915885925293,0.99072265625,-19.125,0.279296875,,NO,0.6931818181818182,0.5,0.125,0.0,-71.7531778977381,-0.029468297958374023,-0.0550084114074707,-0.0087890625,,-1.0
G-7B,10,global,0.5,trivia_qa,"""Who said, To err is human but it feels divine?""""""","Who said, ""To err is human""?",0.9268869161605835,"user
""Who said, To err is human but it feels divine?""""""
model
The answer is William Shakespeare.

The quote is ""To err is human, to forgive divine.""","err is human, but divine""?
model
The answer is William Shakespeare.

The quote is ""To err is human, to forgive divine.""",58.415280093857604,0.9432506561279297,0.97021484375,-64.125,0.2064208984375,,NO,0.8321678321678322,0.5,0.125,0.0,-41.58471990614244,-0.0731130838394165,-0.05674928426742554,-0.029296875,,-1.0
G-7B,11,global,0.5,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?",What kind of shop did Mr Benn visit for adventure?,0.9505345225334167,"was looking for an adventure, what type of shop did he visit?
model
The text does not describe Mr. Benn's adventure or the shop he visited, therefore I cannot answer this question.","shop did Mr Benn visit for adventure?
model
Mr. Benn visited a toy shop for adventure. In the book ""Mr. Benn's Toy Shop Adventure,"" Mr. Benn visited a toy shop to buy toys for his friends.",5.469426122288432,0.8837785720825195,0.93896484375,-26.75,0.157958984375,,NO,1.0444444444444445,0.5,0.125,0.0,-94.53057387771162,-0.0494653582572937,-0.11622142791748047,-0.06103515625,,-1.0
G-7B,12,global,0.5,trivia_qa,What was made and repaired by a Wainwright?,What does a Wainwright make?,0.9203645586967468,"user
What was made and repaired by a Wainwright?
model
A coffin.

The Wainwright was a builder and repairer of coffins.","user
What did a Wainwright make?
model
A penny.

Wainwright is a word that is used to describe a person who is strong and powerful. Penny is a coin. So, a Wainwright made a penny.",5.719002996137496,0.8985671401023865,0.8740234375,-19.4375,0.512939453125,,NO,1.5263157894736843,0.5,0.125,0.0,-94.28099700386255,-0.07963544130325317,-0.10143280029296875,-0.126953125,,-1.0
G-7B,13,global,0.5,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?",Which other country was involved in the War of the Triple Alliance (1864 - 1870)?,0.9368447661399841,"The answer is Paraguay.

The War of the Triple Alliance was fought between the allied countries of Argentina, Brazil, and Uruguay and Paraguay.","The War of the Triple Alliance (1864 - 1870) was fought between the United States and a coalition of France, Spain, and the Ottoman Empire.",26.92360258755782,0.9011440277099609,0.884765625,-26.285400390625,0.313385009765625,,NO,0.972027972027972,0.5,0.125,0.0,-73.07639741244222,-0.06315523386001587,-0.09885597229003906,-0.115234375,,-1.0
G-7B,14,global,0.5,trivia_qa,What city will host the 2016 Olympics?,Which city hosts the 2016 Olympics?,0.9813920855522156,"user
What city will host the 2016 Olympics?
model
Rio de Janeiro, Brazil, will host the 2016 Olympics.","host 2016 Olympics?
model
The answer is Rio de Janeiro, Brazil. The 2016 Summer Olympics will be held in Rio de Janeiro, Brazil.",23.793665482062618,0.9180731177330017,0.99658203125,-5.0625,0.0526123046875,,NO,1.3195876288659794,0.5,0.125,0.0,-76.20633451793742,-0.018608033657073975,-0.08192676305770874,-0.0029296875,,-1.0
G-7B,15,global,0.5,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Which African capital city does Mount Entoto overlook?,0.9322333931922913,"user
Mount Entoto is the highest peak overlooking which African capital city?
model
The answer is Addis Ababa, Ethiopia. Mount Entoto is a volcanic cone located near Addis Ababa.","African capital city does Mount Entoto overlook?
model
Addis Ababa, Ethiopia. Mount Entoto is a volcanic cone located near Addis Ababa.",52.85417959403795,0.9260746240615845,0.96923828125,-25.5625,0.196044921875,,NO,0.7803468208092486,0.5,0.125,0.0,-47.14582040596209,-0.06776648759841919,-0.07392525672912598,-0.03076171875,,-1.0
G-7B,0,global,1.0,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What general name is given to a rotating star which emits a regular beat of radiation?,1.0,"is given to a rotating star which emits a regular beat of radiation?
model
A pulsating star that emits a regular beat of radiation is called a Cepheid variable star.","is given to a rotating star which emits a regular beat of radiation?
model
A pulsating star that emits a regular beat of radiation is called a Cepheid variable star.",100.00000000000004,0.9999998807907104,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,1,global,1.0,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",0.9999998807907104,"Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""
model
The answer is The Mikado. The Mikado is a Gilbert and Sullivan operetta.","Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""
model
The answer is The Mikado. The Mikado is a Gilbert and Sullivan operetta.",100.00000000000004,0.9999998807907104,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,2,global,1.0,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,1.0,"3 against Australia 1956?
model
The answer is Jim Laker.

Jim Laker took 10 for 53 against Australia in 1956.","3 against Australia 1956?
model
The answer is Jim Laker.

Jim Laker took 10 for 53 against Australia in 1956.",100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,3,global,1.0,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,1.0,"3 novel ‘A Kid For Two….’what’?
model
The answer is ""The Wide, Open Sea.""

The novel ""A Kid For Two….The Wide, Open Sea"" was written by Wolf Mankowitz in 1953.","3 novel ‘A Kid For Two….’what’?
model
The answer is ""The Wide, Open Sea.""

The novel ""A Kid For Two….The Wide, Open Sea"" was written by Wolf Mankowitz in 1953.",100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,4,global,1.0,trivia_qa,Who is the patron saint of dancers?,Who is the patron saint of dancers?,1.0000001192092896,"user
Who is the patron saint of dancers?
model
The answer is Saint Cecilia. She is the patron saint of dancers. She is often depicted playing the harp and dancing.","user
Who is the patron saint of dancers?
model
The answer is Saint Cecilia. She is the patron saint of dancers. She is often depicted playing the harp and dancing.",100.00000000000004,0.9999998807907104,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,5,global,1.0,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",1.0,"authors were responsible for the Communist Manifesto?
model
The Communist Manifesto was written by Karl Marx and Friedrich Engels. It was published on Feb 21, 1848.","authors were responsible for the Communist Manifesto?
model
The Communist Manifesto was written by Karl Marx and Friedrich Engels. It was published on Feb 21, 1848.",100.00000000000004,0.9999999403953552,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,6,global,1.0,trivia_qa,The fortified wine drink Sherry is named after what town?,The fortified wine drink Sherry is named after what town?,0.9999998807907104,"user
The fortified wine drink Sherry is named after what town?
model
The answer is Jerez, a town in Spain. Sherry is a fortified wine that is produced in Jerez.","user
The fortified wine drink Sherry is named after what town?
model
The answer is Jerez, a town in Spain. Sherry is a fortified wine that is produced in Jerez.",100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,7,global,1.0,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,The nickname for Dumfries became the name of which Scottish football club?,1.0,"user
The nickname for Dumfries became the name of which Scottish football club?
model
The answer is Dumfries Football Club.

Dumfries is a town in Scotland. The nickname for Dumfries is ""The Doon."" Dumfries Football Club is a football club based in Dumfries.","user
The nickname for Dumfries became the name of which Scottish football club?
model
The answer is Dumfries Football Club.

Dumfries is a town in Scotland. The nickname for Dumfries is ""The Doon."" Dumfries Football Club is a football club based in Dumfries.",100.00000000000004,1.0,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,8,global,1.0,trivia_qa,The revolutionary group the Sandinistas were active in which country?,The revolutionary group the Sandinistas were active in which country?,1.0,"user
The revolutionary group the Sandinistas were active in which country?
model
The Sandinistas were active in Nicaragua. They were a leftist revolutionary group that fought against the Nicaraguan government from 1979 to 1990.","user
The revolutionary group the Sandinistas were active in which country?
model
The Sandinistas were active in Nicaragua. They were a leftist revolutionary group that fought against the Nicaraguan government from 1979 to 1990.",100.00000000000004,1.0,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,9,global,1.0,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,0.9999999403953552,"Ken Livingstone in the first two elections for Mayor of London?
model
Ken Livingstone was not beaten by a conservative candidate in the first two elections for Mayor of London.","Ken Livingstone in the first two elections for Mayor of London?
model
Ken Livingstone was not beaten by a conservative candidate in the first two elections for Mayor of London.",100.00000000000004,1.0,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,10,global,1.0,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Who said, To err is human but it feels divine?""""""",1.0,"user
""Who said, To err is human but it feels divine?""""""
model
The answer is William Shakespeare.

The quote is ""To err is human, to forgive divine.""","user
""Who said, To err is human but it feels divine?""""""
model
The answer is William Shakespeare.

The quote is ""To err is human, to forgive divine.""",100.00000000000004,0.9999999403953552,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,11,global,1.0,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?","When Mr Benn was looking for an adventure, what type of shop did he visit?",0.9999998807907104,"was looking for an adventure, what type of shop did he visit?
model
The text does not describe Mr. Benn's adventure or the shop he visited, therefore I cannot answer this question.","was looking for an adventure, what type of shop did he visit?
model
The text does not describe Mr. Benn's adventure or the shop he visited, therefore I cannot answer this question.",100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,12,global,1.0,trivia_qa,What was made and repaired by a Wainwright?,What was made and repaired by a Wainwright?,1.0,"user
What was made and repaired by a Wainwright?
model
A coffin.

The Wainwright was a builder and repairer of coffins.","user
What was made and repaired by a Wainwright?
model
A coffin.

The Wainwright was a builder and repairer of coffins.",100.00000000000004,0.9999999403953552,1.0009765625,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,13,global,1.0,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?",1.0,"The answer is Paraguay.

The War of the Triple Alliance was fought between the allied countries of Argentina, Brazil, and Uruguay and Paraguay.","The answer is Paraguay.

The War of the Triple Alliance was fought between the allied countries of Argentina, Brazil, and Uruguay and Paraguay.",100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
G-7B,14,global,1.0,trivia_qa,What city will host the 2016 Olympics?,What city will host the 2016 Olympics?,1.0000001192092896,"user
What city will host the 2016 Olympics?
model
Rio de Janeiro, Brazil, will host the 2016 Olympics.","user
What city will host the 2016 Olympics?
model
Rio de Janeiro, Brazil, will host the 2016 Olympics.",100.00000000000004,0.9999998807907104,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
