model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,mirroring_verdict,mirroring_length_ratio,mirroring_expected_ratio,mirroring_rate_batch,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_jsd_drift,delta_mirroring_rate
L3.2-3B,10,global,0.25,trivia_qa,"""Who said, To err is human but it feels divine?""""""",Who said this?,0.8261793255805969,"Who said, To err is human but it feels divine?""""""assistant

The quote ""To err is human, but it feels divine"" is attributed to Oscar Wilde.","this?assistant

I don't see any quote provided. Could you please provide the quote you'd like me to identify the source for?",1.5097473397094947,0.8350803256034851,0.43017578125,-40.875,0.2373046875,,NO,0.889763779527559,0.25,0.0625,0.0,-98.49025266029055,-0.17382067441940308,-0.1649196743965149,-0.57080078125,,-1.0
L3.2-3B,11,global,0.25,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?",What shop did Mr Benn visit?,0.9201651811599731,"adventure, what type of shop did he visit?assistant

I'm not aware of a character named Mr. Benn who visits a specific type of shop for an adventure. However, I believe you may be referring to Mr. Benn, the main character from the popular children's television series ""The Adventures of Mr. Benn"". 

In the show, Mr. Benn visits a shop called ""The Magic Roundabout"" where he can choose which adventure he wants to have.","assistant

I'm not aware of any specific information about a character named Mr. Benn visiting a particular shop. Could you provide more context or clarify which Mr. Benn you are referring to?",6.6329953827398125,0.8757438659667969,0.9306640625,-23.4375,0.2314453125,,NO,0.44362745098039214,0.25,0.0625,0.0,-93.36700461726024,-0.07983505725860596,-0.12425613403320312,-0.0703125,,-1.0
L3.2-3B,12,global,0.25,trivia_qa,What was made and repaired by a Wainwright?,Wainwright's work?,0.868972897529602,"user

What was made and repaired by a Wainwright?assistant

A wainwright was a skilled craftsman who made and repaired wooden wagons, carts, and other vehicles, particularly in the medieval and early modern periods. They were responsible for constructing and maintaining the wooden frames, wheels, and other components of these vehicles, as well as repairing and refurbishing existing ones.

Wainwrights were highly skilled craftsmen who worked with wood, metal, and other materials to create and repair wagons, carts, and other vehicles used for transportation, trade, and","assistant

You're likely referring to Matthew Wainwright, a British artist known for his work in various mediums, including painting, sculpture, and installation. However, I'm assuming you might be thinking of Matthew Wainwright, the British architect.

Matthew Wainwright is a renowned architect, known for his work in the fields of architecture, urban design, and landscape architecture. He is particularly famous for his work on the redevelopment of the Millennium Dome in Greenwich, London, and the redevelopment of the Greenwich Peninsula",1.939923814161255,0.8379283547401428,0.46533203125,-42.5625,0.1708984375,,NO,0.9568345323741008,0.25,0.0625,0.0,-98.06007618583878,-0.13102710247039795,-0.16207164525985718,-0.53466796875,,-1.0
L3.2-3B,13,global,0.25,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?",Which country fought in the War of the Triple Alliance?,0.9019715785980225,"I couldn't find any information about a War of the Triple Alliance fought between Argentina, Brazil, Uruguay, and another country from 1864-1870. 

However, I did find information about the War of the Triple Alliance, which was fought between Argentina, Brazil, and Uruguay, and Paraguay from 1864 to 1870.","The War of the Triple Alliance was fought between Argentina, Brazil, and Uruguay, and Paraguay.",9.276078625820633,0.90855473279953,0.849609375,-51.359375,0.35107421875,,YES,0.3104575163398693,0.25,0.0625,1.0,-90.72392137417941,-0.09802854061126709,-0.09144526720046997,-0.1513671875,,0.0
L3.2-3B,14,global,0.25,trivia_qa,What city will host the 2016 Olympics?,Which city hosts 2016 Olympics?,0.972292423248291,"6

user

What city will host the 2016 Olympics?assistant

The 2016 Summer Olympics were hosted by Rio de Janeiro, Brazil.","assistant

The 2016 Summer Olympics were hosted by Rio de Janeiro, Brazil.",48.95416595569534,0.9157180190086365,0.96044921875,0.4375,0.2255859375,,NO,0.6,0.25,0.0625,0.0,-51.045834044304705,-0.027707457542419434,-0.08428174257278442,-0.03955078125,,-1.0
L3.2-3B,15,global,0.25,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Which capital city?,0.862564742565155,"Mount Entoto is the highest peak overlooking which African capital city?assistant

I am unable to verify which African capital city Mount Entoto overlooks.","city?assistant

I don't have enough information to determine which capital city you are referring to. Could you please provide more context or specify the country or region you are interested in?",8.932433195406007,0.8602476716041565,0.442138671875,-72.5,0.20849609375,,NO,1.2777777777777777,0.25,0.0625,0.0,-91.06756680459404,-0.13743525743484497,-0.13975220918655396,-0.557861328125,,-1.0
L3.2-3B,0,global,0.5,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What is the name for a rotating star emitting regular radiation?,0.9452959299087524,"rotating star which emits a regular beat of radiation?assistant

A rotating star that emits a regular beat of radiation is commonly known as a Cepheid variable star.","regular radiation?assistant

The type of star you are referring to is called a pulsar. Pulsars are rapidly rotating, highly magnetized neutron stars that emit electromagnetic radiation in a beam, which can be observed as pulses of radiation as the star rotates. This radiation can be in the form of electromagnetic waves, such as X-rays, gamma rays, or radio waves.",3.329590775603247,0.869644045829773,0.939453125,-21.125,0.500244140625,,NO,2.2987012987012987,0.5,0.1875,0.0,-96.67040922439679,-0.05470407009124756,-0.13035595417022705,-0.060546875,,-1.0
L3.2-3B,1,global,0.5,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which operetta by Gilbert and Sullivan is 'The Witches Curse'?""",0.9540159106254578,"is sub titled 'The Witches Curse""""?""assistant

I am unable to verify which Gilbert and Sullivan operetta is sub titled 'The Witches Curse'.","assistant

I cannot verify which Gilbert and Sullivan operetta ""The Witches Curse"" is.",20.91875346216263,0.9199867248535156,0.931640625,-22.25,0.205078125,,YES,0.5859375,0.5,0.1875,1.0,-79.08124653783742,-0.045984089374542236,-0.0800132155418396,-0.068359375,,0.0
L3.2-3B,2,global,0.5,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer took 10 for 53 against Australia in 1956?,0.9668756723403931,"53 against Australia 1956?assistant

I am unable to verify the English cricketer who took 10 wickets for 53 against Australia in 1956.",I am unable to verify which English cricketer took 10 for 53 against Australia in 1956.,39.58810313241986,0.9395264983177185,0.96826171875,-2.875,0.0126953125,,NO,0.7073170731707317,0.5,0.1875,0.0,-60.41189686758018,-0.03312420845031738,-0.060473501682281494,-0.03125,,-1.0
L3.2-3B,3,global,0.5,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Who wrote 'A Kid For Two...?,0.8872725963592529,"For Two….’what’?assistant

I couldn't find any information on a novel called ""A Kid For Two…."" written by Wolf Mankowitz.","A Kid For Two...?assistant

I couldn't find any information on a well-known work titled ""A Kid For Two"". Could you provide more context or details about the work you are referring to? This will help me narrow down the search.",21.79591672853183,0.8794288039207458,0.84716796875,-44.0625,0.3212890625,,NO,1.9454545454545455,0.5,0.1875,0.0,-78.20408327146822,-0.11272722482681274,-0.12057119607925415,-0.15283203125,,-1.0
L3.2-3B,4,global,0.5,trivia_qa,Who is the patron saint of dancers?,Who is the saint of dancers?,0.983133852481842,"16 Apr 2026

user

Who is the patron saint of dancers?assistant

The patron saint of dancers is Saint Teresa of Ávila.","Who is the saint of dancers?assistant

The patron saint of dancers is Saint Teresa of Ávila. She was a Spanish mystic and Carmelite nun who lived in the 16th century. Saint Teresa of Ávila is often invoked by dancers, particularly ballet dancers, as a patron saint due to her association with the arts and her spiritual guidance.",26.047962983969818,0.904944896697998,0.94580078125,6.125,0.09765625,,NO,3.1176470588235294,0.5,0.1875,0.0,-73.95203701603023,-0.016866087913513184,-0.0950552225112915,-0.05419921875,,-1.0
L3.2-3B,5,global,0.5,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",Which two authors wrote the Communist Manifesto?,0.9259486794471741,"for the Communist Manifesto?assistant

The Communist Manifesto was published on February 21, 1848, by Karl Marx and Friedrich Engels.","wrote the Communist Manifesto?assistant

The Communist Manifesto was written by Karl Marx and Friedrich Engels.",55.7326022844374,0.9726755023002625,0.91357421875,-16.0625,0.31640625,,NO,0.819672131147541,0.5,0.1875,0.0,-44.267397715562645,-0.0740511417388916,-0.0273246169090271,-0.08642578125,,-1.0
L3.2-3B,6,global,0.5,trivia_qa,The fortified wine drink Sherry is named after what town?,What town is Sherry named after?,0.9094355702400208,"user

The fortified wine drink Sherry is named after what town?assistant

The fortified wine drink Sherry is named after the town of Jerez in Spain.","town is Sherry named after?assistant

I'm not aware of a specific town that is directly named after a person named Sherry. However, there are several places named after the word ""sherry"" or ""sherry"" in the English-speaking world. 

One possibility is the town of Sherry in New South Wales, Australia.",5.351694087898173,0.8653514981269836,0.6728515625,-43.125,0.22705078125,,NO,2.2061068702290076,0.5,0.1875,0.0,-94.64830591210188,-0.09056437015533447,-0.13464844226837158,-0.3271484375,,-1.0
L3.2-3B,7,global,0.5,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,Which Scottish football club is nicknamed Dumfries?,0.9246568083763123,"Dumfries became the name of which Scottish football club?assistant

I am unable to verify the Scottish football club nicknamed Dumfries.","nicknamed Dumfries?assistant

I am unable to verify which Scottish football club is nicknamed ""Dumfries"".",39.48759248485535,0.9310354590415955,0.8896484375,-16.1875,0.0126953125,,NO,0.752,0.5,0.1875,0.0,-60.512407515144695,-0.07534313201904297,-0.06896466016769409,-0.1103515625,,-1.0
L3.2-3B,8,global,0.5,trivia_qa,The revolutionary group the Sandinistas were active in which country?,In which country were the Sandinistas active?,0.9345133900642395,"The revolutionary group the Sandinistas were active in which country?assistant

The Sandinistas were a revolutionary group active in Nicaragua.","Sandinistas active?assistant

The Sandinistas were active in Nicaragua.",27.474791071543024,0.9213449358940125,0.97216796875,-12.96875,0.21533203125,,YES,0.45454545454545453,0.5,0.1875,1.0,-72.52520892845702,-0.06548649072647095,-0.07865506410598755,-0.02734375,,0.0
L3.2-3B,9,global,0.5,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate defeated by Ken Livingstone for Mayor of London?,0.971265971660614,"two elections for Mayor of London?assistant

I am unable to verify who the conservative candidate was beaten by Ken Livingstone in the first two elections for Mayor of London.","assistant

I am unable to verify who the conservative candidate was defeated by Ken Livingstone for Mayor of London.",41.90359552442947,0.9474262595176697,0.935546875,-22.6875,0.3251953125,,NO,0.6402439024390244,0.5,0.1875,0.0,-58.09640447557057,-0.028733909130096436,-0.05257368087768555,-0.0654296875,,-1.0
L3.2-3B,10,global,0.5,trivia_qa,"""Who said, To err is human but it feels divine?""""""","Who said, ""To err is human""?",0.9047095775604248,"Who said, To err is human but it feels divine?""""""assistant

The quote ""To err is human, but it feels divine"" is attributed to Oscar Wilde.","""To err is human""?assistant

The phrase ""To err is human"" is attributed to the Roman poet and statesman Cicero.",25.280186031120593,0.9135118722915649,0.84814453125,-26.1875,0.30859375,,NO,0.7874015748031497,0.5,0.1875,0.0,-74.71981396887945,-0.0952904224395752,-0.08648812770843506,-0.15283203125,,-1.0
L3.2-3B,11,global,0.5,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?",What kind of shop did Mr Benn visit for adventure?,0.9307588338851929,"adventure, what type of shop did he visit?assistant

I'm not aware of a character named Mr. Benn who visits a specific type of shop for an adventure. However, I believe you may be referring to Mr. Benn, the main character from the popular children's television series ""The Adventures of Mr. Benn"". 

In the show, Mr. Benn visits a shop called ""The Magic Roundabout"" where he can choose which adventure he wants to have.","visit for adventure?assistant

Mr. Benn visited a shop called ""The Magic Shop"" for adventure.",1.1318496217092533,0.8770394921302795,0.94189453125,-13.4375,0.037109375,,NO,0.20098039215686275,0.5,0.1875,0.0,-98.86815037829079,-0.06924140453338623,-0.12296050786972046,-0.05908203125,,-1.0
L3.2-3B,12,global,0.5,trivia_qa,What was made and repaired by a Wainwright?,What does a Wainwright make?,0.9099437594413757,"user

What was made and repaired by a Wainwright?assistant

A wainwright was a skilled craftsman who made and repaired wooden wagons, carts, and other vehicles, particularly in the medieval and early modern periods. They were responsible for constructing and maintaining the wooden frames, wheels, and other components of these vehicles, as well as repairing and refurbishing existing ones.

Wainwrights were highly skilled craftsmen who worked with wood, metal, and other materials to create and repair wagons, carts, and other vehicles used for transportation, trade, and","does a Wainwright make?assistant

A Wainwright is a person who builds, maintains, or repairs stone walls, particularly those used for boundary marking, fencing, or other structural purposes. Historically, Wainwrights were skilled craftsmen who worked with stone to construct and repair walls, often using traditional techniques and materials.

In modern times, the term ""Wainwright"" is often associated with the British Army, where a Wainwright is a rank in the Royal Engineers, equivalent to a sergeant. In this context,",7.9044766744428285,0.885561466217041,0.8818359375,-22.5625,0.130859375,,NO,0.9172661870503597,0.5,0.1875,0.0,-92.09552332555721,-0.09005624055862427,-0.11443853378295898,-0.1181640625,,-1.0
L3.2-3B,13,global,0.5,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?",Which other country was involved in the War of the Triple Alliance (1864 - 1870)?,0.9288855195045471,"I couldn't find any information about a War of the Triple Alliance fought between Argentina, Brazil, Uruguay, and another country from 1864-1870. 

However, I did find information about the War of the Triple Alliance, which was fought between Argentina, Brazil, and Uruguay, and Paraguay from 1864 to 1870.","The War of the Triple Alliance (1864-1870) involved Argentina, Brazil, and Uruguay, with Paraguay being the opposing side.",11.483524885826414,0.905796229839325,0.86328125,-19.609375,0.0869140625,,YES,0.39869281045751637,0.5,0.1875,1.0,-88.51647511417363,-0.07111459970474243,-0.09420377016067505,-0.1376953125,,0.0
L3.2-3B,14,global,0.5,trivia_qa,What city will host the 2016 Olympics?,Which city hosts the 2016 Olympics?,0.9738968014717102,"6

user

What city will host the 2016 Olympics?assistant

The 2016 Summer Olympics were hosted by Rio de Janeiro, Brazil.","the 2016 Olympics?assistant

The 2016 Summer Olympics were hosted by Rio de Janeiro, Brazil.",71.65313105737896,0.9387690424919128,0.98193359375,2.25,0.2177734375,,NO,0.7714285714285715,0.5,0.1875,0.0,-28.346868942621086,-0.026103079319000244,-0.06123071908950806,-0.01806640625,,-1.0
L3.2-3B,15,global,0.5,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Which African capital city does Mount Entoto overlook?,0.8993867039680481,"Mount Entoto is the highest peak overlooking which African capital city?assistant

I am unable to verify which African capital city Mount Entoto overlooks.","Mount Entoto overlook?assistant

I am unable to verify which African capital city Mount Entoto overlooks.",55.0064044677813,0.9450804591178894,0.9248046875,-19.0625,0.14306640625,,NO,0.6527777777777778,0.5,0.1875,0.0,-44.99359553221874,-0.1006132960319519,-0.054919421672821045,-0.0751953125,,-1.0
L3.2-3B,0,global,1.0,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What general name is given to a rotating star which emits a regular beat of radiation?,1.0,"rotating star which emits a regular beat of radiation?assistant

A rotating star that emits a regular beat of radiation is commonly known as a Cepheid variable star.","rotating star which emits a regular beat of radiation?assistant

A rotating star that emits a regular beat of radiation is commonly known as a Cepheid variable star.",100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,1,global,1.0,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",1.0,"is sub titled 'The Witches Curse""""?""assistant

I am unable to verify which Gilbert and Sullivan operetta is sub titled 'The Witches Curse'.","is sub titled 'The Witches Curse""""?""assistant

I am unable to verify which Gilbert and Sullivan operetta is sub titled 'The Witches Curse'.",100.00000000000004,0.9999999403953552,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,2,global,1.0,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,0.9999998807907104,"53 against Australia 1956?assistant

I am unable to verify the English cricketer who took 10 wickets for 53 against Australia in 1956.","53 against Australia 1956?assistant

I am unable to verify the English cricketer who took 10 wickets for 53 against Australia in 1956.",100.00000000000004,1.0,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,3,global,1.0,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,0.9999998211860657,"For Two….’what’?assistant

I couldn't find any information on a novel called ""A Kid For Two…."" written by Wolf Mankowitz.","For Two….’what’?assistant

I couldn't find any information on a novel called ""A Kid For Two…."" written by Wolf Mankowitz.",100.00000000000004,1.0,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,4,global,1.0,trivia_qa,Who is the patron saint of dancers?,Who is the patron saint of dancers?,0.9999999403953552,"16 Apr 2026

user

Who is the patron saint of dancers?assistant

The patron saint of dancers is Saint Teresa of Ávila.","16 Apr 2026

user

Who is the patron saint of dancers?assistant

The patron saint of dancers is Saint Teresa of Ávila.",100.00000000000004,1.0000001192092896,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,5,global,1.0,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",0.9999998211860657,"for the Communist Manifesto?assistant

The Communist Manifesto was published on February 21, 1848, by Karl Marx and Friedrich Engels.","for the Communist Manifesto?assistant

The Communist Manifesto was published on February 21, 1848, by Karl Marx and Friedrich Engels.",100.00000000000004,1.0000001192092896,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,6,global,1.0,trivia_qa,The fortified wine drink Sherry is named after what town?,The fortified wine drink Sherry is named after what town?,0.9999999403953552,"user

The fortified wine drink Sherry is named after what town?assistant

The fortified wine drink Sherry is named after the town of Jerez in Spain.","user

The fortified wine drink Sherry is named after what town?assistant

The fortified wine drink Sherry is named after the town of Jerez in Spain.",100.00000000000004,0.9999999403953552,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,7,global,1.0,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,The nickname for Dumfries became the name of which Scottish football club?,0.9999999403953552,"Dumfries became the name of which Scottish football club?assistant

I am unable to verify the Scottish football club nicknamed Dumfries.","Dumfries became the name of which Scottish football club?assistant

I am unable to verify the Scottish football club nicknamed Dumfries.",100.00000000000004,1.0000001192092896,1.0,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,8,global,1.0,trivia_qa,The revolutionary group the Sandinistas were active in which country?,The revolutionary group the Sandinistas were active in which country?,0.9999998807907104,"The revolutionary group the Sandinistas were active in which country?assistant

The Sandinistas were a revolutionary group active in Nicaragua.","The revolutionary group the Sandinistas were active in which country?assistant

The Sandinistas were a revolutionary group active in Nicaragua.",100.00000000000004,1.0,0.99951171875,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,9,global,1.0,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,0.9999998807907104,"two elections for Mayor of London?assistant

I am unable to verify who the conservative candidate was beaten by Ken Livingstone in the first two elections for Mayor of London.","two elections for Mayor of London?assistant

I am unable to verify who the conservative candidate was beaten by Ken Livingstone in the first two elections for Mayor of London.",100.00000000000004,0.9999999403953552,1.0009765625,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
L3.2-3B,10,global,1.0,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Who said, To err is human but it feels divine?""""""",1.0,"Who said, To err is human but it feels divine?""""""assistant

The quote ""To err is human, but it feels divine"" is attributed to Oscar Wilde.","Who said, To err is human but it feels divine?""""""assistant

The quote ""To err is human, but it feels divine"" is attributed to Oscar Wilde.",100.00000000000004,1.0,1.0009765625,-0.0,0.0,,YES,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
