model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,mirroring_rate,delta_mirroring_rate
L3.1-8B,10,global,original,hotpot_qa,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,0.9999998807907104,"fifth studio album of Joseph Edgar Foreman?assistant

I am unable to verify the first two words of the fifth studio album of Joseph Edgar Foreman.","fifth studio album of Joseph Edgar Foreman?assistant

I am unable to verify the first two words of the fifth studio album of Joseph Edgar Foreman.",100.00000000000004,1.0000001192092896,1.0,,0.0,3.642504656604004,0.0061261653900146484,0.007672011852264404,0.00390625,0,0
L3.1-8B,11,global,original,hotpot_qa,The Twelfth United States Army Group commander was the first chairman of what?,The Twelfth United States Army Group commander was the first chairman of what?,1.0,"States Army Group commander was the first chairman of what?assistant

The Twelfth United States Army Group (USAG) commander, General Omar Bradley, was the first chairman of the Joint Chiefs of Staff.","States Army Group commander was the first chairman of what?assistant

The Twelfth United States Army Group (USAG) commander, General Omar Bradley, was the first chairman of the Joint Chiefs of Staff.",100.00000000000004,1.0,1.0,,0.0,81.38454959227757,0.06479740142822277,0.13490134477615356,0.08642578125,0,0
L3.1-8B,12,global,original,hotpot_qa,Politician Lyman Sherwood was born in what New York county?,Politician Lyman Sherwood was born in what New York county?,1.0,"Lyman Sherwood was born in what New York county?assistant

I do not have information on a politician named Lyman Sherwood.","Lyman Sherwood was born in what New York county?assistant

I do not have information on a politician named Lyman Sherwood.",100.00000000000004,1.0,1.0009765625,,0.0,84.50526795111672,0.04606163501739502,0.05777066946029663,0.03271484375,0,0
L3.1-8B,13,global,original,hotpot_qa,Robert Earl Holding owned an oil company that was originally founded by who?,Robert Earl Holding owned an oil company that was originally founded by who?,1.0,"Holding owned an oil company that was originally founded by who?assistant

I am unable to verify who founded the oil company owned by Robert Earl Holding.","Holding owned an oil company that was originally founded by who?assistant

I am unable to verify who founded the oil company owned by Robert Earl Holding.",100.00000000000004,1.0,1.0009765625,,0.0,35.47679213953079,0.05944705009460438,0.07578235864639282,0.130859375,0,0
L3.1-8B,14,global,original,hotpot_qa,"The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's lead singer is?","The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's lead singer is?",1.0000001192092896,"is?assistant

The song ""On the Radio"" is by Weird Al Yankovic, and the chorus contains a reference to the song ""November Rain"" by Guns N' Roses. The lead singer of Guns N' Roses is Axl Rose.","is?assistant

The song ""On the Radio"" is by Weird Al Yankovic, and the chorus contains a reference to the song ""November Rain"" by Guns N' Roses. The lead singer of Guns N' Roses is Axl Rose.",100.00000000000004,1.0,0.9990234375,,0.0,48.6425100650154,0.06734758615493774,0.037608802318573,0.1015625,0,0
L3.1-8B,15,global,original,hotpot_qa,"If the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat?","If the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat?",1.0,"?assistant

I couldn't find any information on the ""Charhki Dadri crash."" However, I found information on the Charakhi or Charakhi Dadri crash, which occurred on 14 July 1978. 

The Tenerife airport disaster occurred on 27 March 1977.","?assistant

I couldn't find any information on the ""Charhki Dadri crash."" However, I found information on the Charakhi or Charakhi Dadri crash, which occurred on 14 July 1978. 

The Tenerife airport disaster occurred on 27 March 1977.",100.00000000000004,0.9999998807907104,1.0,,0.0,90.99521634461017,0.06309252977371216,0.14138323068618774,0.10546875,0,0
L3.1-8B,0,global,interrogative,hotpot_qa,What nationality was Oliver Reed's character in the film Royal Flash?,What was the nationality of Oliver Reed's character in the film Royal Flash?,0.9828360676765442,"What nationality was Oliver Reed's character in the film Royal Flash?assistant

I am unable to verify the nationality of Oliver Reed's character in the film Royal Flash.","nationality of Oliver Reed's character in the film Royal Flash?assistant

I am unable to verify the nationality of Oliver Reed's character in the film Royal Flash.",90.390273463013,0.9724541306495668,0.9951171875,,0.05078125,0.0,0.0,0.0,0.0,0,0
L3.1-8B,1,global,interrogative,hotpot_qa,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2002?,Which German composer’s Der Lindberghflug was performed by the Pacific Mozart Ensemble in 2002?,0.9604073762893676,"flug in 2002?assistant

I am unable to verify the German composer of Der Lindberghflug.","in 2002?assistant

I am unable to verify which German composer's Der Lindberghflug was performed by the Pacific Mozart Ensemble in 2002.",37.95418722091349,0.9350942373275756,0.8701171875,,0.1708984375,0.0,0.0,0.0,0.0,0,0
L3.1-8B,2,global,interrogative,hotpot_qa,"Who released the song ""With or Without You"" first, Jai McDowall or U2?","Who was the first to release the song ""With or Without You,"" Jai McDowall or U2?",0.9796825647354126,"all or U2?assistant

The song ""With or Without You"" was released by the Irish rock band U2 in 1987. It was a single from their album ""The Joshua Tree.""","or U2?assistant

The song ""With or Without You"" is actually by the Irish rock band U2, not Jai McDowall. It was released in 1987 on their album ""The Joshua Tree.""",62.87201545589162,0.9501588940620422,0.97802734375,,-0.0439453125,0.0,0.0,0.0,0.0,0,0
L3.1-8B,3,global,interrogative,hotpot_qa,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","Which Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?",0.9945307374000548,"features the Lake Louisvilla neighborhood?assistant

I am unable to verify the county in Kentucky with a population of 60,316 that features the Lake Louisvilla neighborhood.","and features the Lake Louisvilla neighborhood?assistant

I am unable to verify which Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood.",66.28240474607277,0.9736373424530028,0.99609375,,-0.033203125,0.0,0.0,0.0,0.0,0,0
L3.1-8B,4,global,interrogative,hotpot_qa,"Para Hills West, South Australia lies within a city with what estimated population?","What is the estimated population of Para Hills West, South Australia?",0.9313439726829528,"South Australia lies within a city with what estimated population?assistant

I am unable to verify the population of Para Hills West, South Australia.","What is the estimated population of Para Hills West, South Australia?assistant

I am unable to verify the population of Para Hills West, South Australia.",61.08780048582718,0.9548403024673462,0.701171875,,0.244140625,0.0,0.0,0.0,0.0,0,0
L3.1-8B,5,global,interrogative,hotpot_qa,"In what year was the narrator of ""Blackadder's Christmas Carol"" born?","In what year was the narrator of ""Blackadder's Christmas Carol"" born?",1.0,"of ""Blackadder's Christmas Carol"" born?assistant

I am unable to verify the birth year of the narrator of ""Blackadder's Christmas Carol"".","narrator of ""Blackadder's Christmas Carol"" born?assistant

I am unable to verify the birth year of the narrator of ""Blackadder's Christmas Carol"".",96.21954581957614,0.9801428318023682,1.0,,0.0,0.0,0.0,0.0,0.0,0,0
L3.1-8B,6,global,interrogative,hotpot_qa,"Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was that?","When was Thomas Fitch defending John Henry Holliday, who was accused of killing men during the gunfight at the O.K. Corral?",0.9604203701019288,I am unable to verify the name of the person who defended John Henry Holliday.,"assistant

I am unable to verify when Thomas Fitch defended John Henry Holliday.",46.09161318920936,0.9283105731010436,0.94287109375,,-0.0361328125,0.0,0.0,0.0,0.0,0,0
L3.1-8B,7,global,interrogative,hotpot_qa,The actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,What 2016 Punjabi film directed by Smeep Kang did the actor who played Gutthi on Comedy Nights with Kapil Show also star in?,0.9611989855766296,I am unable to verify the actor who played Gutthi on Comedy Nights with Kapil.,I am unable to verify the 2016 Punjabi film directed by Smeep Kang that the actor who played Gutthi on Comedy Nights with Kapil Show starred in.,48.361362520288296,0.9366579055786132,0.75341796875,,-0.07275390625,0.0,0.0,0.0,0.0,0,0
L3.1-8B,8,global,interrogative,hotpot_qa,"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?","Who is the brother of Eddie Murphy that starred in Twisted Fortune, directed by Victor Varnada?",0.9312711358070374,"which starred which brother of Eddie Murphy?assistant

I am unable to verify the director of Twisted Fortune or the brother of Eddie Murphy that starred in it.","by Victor Varnada?assistant

I am unable to verify the name of Eddie Murphy's brother who starred in Twisted Fortune, directed by Victor Varnado.",29.23703154240625,0.9135529398918152,0.9140625,,0.1884765625,0.0,0.0,0.0,0.0,0,0
L3.1-8B,9,global,interrogative,hotpot_qa,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?",Who was the Industrial Chaplain to the Bishop of Lincoln after his curacy at the village that is a suburb of Scunthorpe?,0.9708125591278076,I am unable to verify who the Industrial Chaplain to the Bishop of Lincoln was after his curacy at the village that is a suburb of Scunthorpe.,"assistant

I am unable to verify who the Industrial Chaplain to the Bishop of Lincoln was after his curacy at the village that is a suburb of Scunthorpe.",96.35749534339604,0.9752816557884216,0.90185546875,,-0.029541015625,0.0,0.0,0.0,0.0,0,0
L3.1-8B,10,global,interrogative,hotpot_qa,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,What are the first two words of the fifth studio album of Joseph Edgar Foreman?,0.9938737154006958,"fifth studio album of Joseph Edgar Foreman?assistant

I am unable to verify the first two words of the fifth studio album of Joseph Edgar Foreman.","the fifth studio album of Joseph Edgar Foreman?assistant

I am unable to verify the first two words of the fifth studio album of Joseph Edgar Foreman.",96.35749534339604,0.9923281073570251,0.99609375,,-0.0166015625,0.0,0.0,0.0,0.0,0,0
L3.1-8B,11,global,interrogative,hotpot_qa,The Twelfth United States Army Group commander was the first chairman of what?,What was the first position held by the Twelfth United States Army Group commander?,0.9352025985717772,"States Army Group commander was the first chairman of what?assistant

The Twelfth United States Army Group (USAG) commander, General Omar Bradley, was the first chairman of the Joint Chiefs of Staff.","held by the Twelfth United States Army Group commander?assistant

I do not have information on the first position held by the Twelfth United States Army Group commander.",18.61545040772248,0.8650986552238464,0.91357421875,,0.609375,0.0,0.0,0.0,0.0,0,0
L3.1-8B,12,global,interrogative,hotpot_qa,Politician Lyman Sherwood was born in what New York county?,In which New York county was politician Lyman Sherwood born?,0.953938364982605,"Lyman Sherwood was born in what New York county?assistant

I do not have information on a politician named Lyman Sherwood.","In which New York county was politician Lyman Sherwood born?assistant

I am unable to verify the birth county of Lyman Sherwood.",15.494732048883323,0.9422293305397034,0.96826171875,,0.078125,0.0,0.0,0.0,0.0,0,0
L3.1-8B,13,global,interrogative,hotpot_qa,Robert Earl Holding owned an oil company that was originally founded by who?,Who originally founded the oil company owned by Robert Earl Holding?,0.9405529499053956,"Holding owned an oil company that was originally founded by who?assistant

I am unable to verify who founded the oil company owned by Robert Earl Holding.","user

Who originally founded the oil company owned by Robert Earl Holding?assistant

I am unable to verify who founded the oil company owned by Robert Earl Holding.",64.52320786046926,0.9242176413536072,0.8701171875,,0.25390625,0.0,0.0,0.0,0.0,0,0
L3.1-8B,14,global,interrogative,hotpot_qa,"The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's lead singer is?","Who is the lead singer of the band referenced in the chorus of ""On the Radio"" that contains references to the song ""November Rain""?",0.9326525330543518,"is?assistant

The song ""On the Radio"" is by Weird Al Yankovic, and the chorus contains a reference to the song ""November Rain"" by Guns N' Roses. The lead singer of Guns N' Roses is Axl Rose.","assistant

The song ""On the Radio"" is by Weird Al Yankovic, and it contains references to the song ""November Rain"" by Guns N' Roses.",51.35748993498464,0.962391197681427,0.8974609375,,0.11767578125,0.0,0.0,0.0,0.0,0,0
L3.1-8B,15,global,interrogative,hotpot_qa,"If the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat?","Was the Charhki Dadri crash less dangerous than the Tenerife airport disaster, and which occurred first?",0.9369074702262878,"?assistant

I couldn't find any information on the ""Charhki Dadri crash."" However, I found information on the Charakhi or Charakhi Dadri crash, which occurred on 14 July 1978. 

The Tenerife airport disaster occurred on 27 March 1977.","which occurred first?assistant

The Tenerife airport disaster occurred on March 27, 1977. The crash you are referring to is likely the Charleville-Mézières air disaster, but I believe you are actually referring to the Charleroi crash or more likely the Charleville-Mézières is not the correct answer, I believe you are referring to the Charleroi crash is not the correct answer either, I believe you are referring to the Charleroi crash is not the correct answer,",9.004783655389867,0.8586166501045227,0.89453125,,0.181640625,0.0,0.0,0.0,0.0,0,0
L3.1-8B,0,global,imperative,hotpot_qa,What nationality was Oliver Reed's character in the film Royal Flash?,Determine the nationality of Oliver Reed's character in the film Royal Flash.,0.931358516216278,"What nationality was Oliver Reed's character in the film Royal Flash?assistant

I am unable to verify the nationality of Oliver Reed's character in the film Royal Flash.","etermine the nationality of Oliver Reed's character in the film Royal Flash.assistant

I am unable to verify the nationality of Oliver Reed's character in the film Royal Flash.",78.38756540325348,0.9552476406097412,0.98193359375,,0.0068359375,-12.002708059759527,-0.051477551460266224,-0.01720649003982555,-0.01318359375,0,0
L3.1-8B,1,global,imperative,hotpot_qa,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2002?,Identify which German composer’s Der Lindberghflug was performed by the Pacific Mozart Ensemble in 2002.,0.9521336555480956,"flug in 2002?assistant

I am unable to verify the German composer of Der Lindberghflug.","in 2002.assistant

I am unable to verify which German composer's Der Lindberghflug was performed by the Pacific Mozart Ensemble in 2002.",25.58058053378779,0.9291022419929504,0.81103515625,,0.328125,-12.3736066871257,-0.008273720741271973,-0.005991995334625133,-0.05908203125,0,0
L3.1-8B,2,global,imperative,hotpot_qa,"Who released the song ""With or Without You"" first, Jai McDowall or U2?","Determine who released the song ""With or Without You"" first, Jai McDowall or U2.",0.9717568159103394,"all or U2?assistant

The song ""With or Without You"" was released by the Irish rock band U2 in 1987. It was a single from their album ""The Joshua Tree.""","owall or U2.assistant

The song ""With or Without You"" was released by the Irish rock band U2 in 1987. It was a single from their album ""The Joshua Tree.""",90.73052766733323,0.9828848838806152,0.9892578125,,0.017578125,27.858512211441614,-0.007925748825073242,0.032725989818573,0.01123046875,0,0
L3.1-8B,3,global,imperative,hotpot_qa,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","Identify the Kentucky county that has a population of 60,316 and features the Lake Louisvilla neighborhood.",0.9685819745063782,"features the Lake Louisvilla neighborhood?assistant

I am unable to verify the county in Kentucky with a population of 60,316 that features the Lake Louisvilla neighborhood.","features the Lake Louisvilla neighborhood.assistant

I am unable to verify the county in Kentucky with a population of 60,316 that features the Lake Louisvilla neighborhood.",90.25139799587888,0.987979769706726,0.98974609375,,0.04736328125,23.968993249806104,-0.025948762893676647,0.014342427253723145,-0.00634765625,0,0
L3.1-8B,4,global,imperative,hotpot_qa,"Para Hills West, South Australia lies within a city with what estimated population?","Estimate the population of Para Hills West, South Australia.",0.91984885931015,"South Australia lies within a city with what estimated population?assistant

I am unable to verify the population of Para Hills West, South Australia.","user

Estimate the population of Para Hills West, South Australia.assistant

I can't verify the population of Para Hills West, South Australia.",42.63258717463656,0.9281672239303588,0.68212890625,,0.3857421875,-18.45521331119062,-0.011495113372802734,-0.026673078536987416,-0.01904296875,0,0
L3.1-8B,5,global,imperative,hotpot_qa,"In what year was the narrator of ""Blackadder's Christmas Carol"" born?","Determine the year in which the narrator of ""Blackadder's Christmas Carol"" was born.",0.945592164993286,"of ""Blackadder's Christmas Carol"" born?assistant

I am unable to verify the birth year of the narrator of ""Blackadder's Christmas Carol"".","""Blackadder's Christmas Carol"" was born.assistant

In the episode ""Blackadder's Christmas Carol,"" the narrator, Baldrick, claims to be 15 years old. However, it is later revealed that he is actually 15 years old in the year 1350.",14.66513541736557,0.8847511410713196,0.90185546875,,-0.0380859375,-81.55441040221056,-0.05440783500671398,-0.09539169073104858,-0.09814453125,0,0
L3.1-8B,6,global,imperative,hotpot_qa,"Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was that?",Defend John Henry Holliday when he is accused of killing men during the gunfight at the O.K. Corral; when was that?,0.965709149837494,I am unable to verify the name of the person who defended John Henry Holliday.,"assistant

The gunfight at the O.K. Corral occurred on October 26, 1881, in Tombstone, Arizona Territory. John Henry ""Doc"" Holliday was indeed involved in the gunfight, but he was not the primary target of the accusations. 

The gunfight was between the Earp brothers (Wyatt, Virgil, and Morgan) and their allies (Doc Holliday, Charlie Harris, and Billy Breckinridge) and a group of outlaws known as the",1.3942653989353089,0.8475508689880371,0.80078125,,0.21484375,-44.69734779027405,0.0052887797355651855,-0.08075970411300648,-0.14208984375,0,0
L3.1-8B,7,global,imperative,hotpot_qa,The actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,Identify the 2016 Punjabi film directed by Smeep Kang in which the actor that played Gutthi on Comedy Nights with Kapil Show also starred.,0.945820450782776,I am unable to verify the actor who played Gutthi on Comedy Nights with Kapil.,The 2016 Punjabi film directed by Smeep Kang is 'Ardaas'. The actor who played Gutthi on Comedy Nights with Kapil is Upasana Singh.,32.43466207565265,0.8977139592170715,0.7451171875,,-0.044921875,-15.926700444635642,-0.015378534793853649,-0.03894394636154164,-0.00830078125,0,0
L3.1-8B,8,global,imperative,hotpot_qa,"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?",Identify which brother of Eddie Murphy starred in Twisted Fortune directed by Victor Varnada.,0.941122591495514,"which starred which brother of Eddie Murphy?assistant

I am unable to verify the director of Twisted Fortune or the brother of Eddie Murphy that starred in it.","Twisted Fortune directed by Victor Varnada.assistant

I am unable to verify which brother of Eddie Murphy starred in Twisted Fortune directed by Victor Varnada.",31.11846348445364,0.9119622111320496,0.9365234375,,0.1552734375,1.8814319420473886,0.009851455688476674,-0.001590728759765625,0.0224609375,0,0
L3.1-8B,9,global,imperative,hotpot_qa,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?",Identify who was the Industrial Chaplain to the Bishop of Lincoln after his curacy at the village that is a suburb of Scunthorpe.,0.9550239443778992,I am unable to verify who the Industrial Chaplain to the Bishop of Lincoln was after his curacy at the village that is a suburb of Scunthorpe.,"assistant

I am unable to verify who the Industrial Chaplain to the Bishop of Lincoln was after his curacy at the village that is a suburb of Scunthorpe.",96.35749534339604,0.9752816557884216,0.81494140625,,-0.0029296875,0.0,-0.015788614749908447,0.0,-0.0869140625,0,0
L3.1-8B,10,global,imperative,hotpot_qa,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,Provide the first two words of the fifth studio album of Joseph Edgar Foreman.,0.9553959965705872,"fifth studio album of Joseph Edgar Foreman?assistant

I am unable to verify the first two words of the fifth studio album of Joseph Edgar Foreman.","two words of the fifth studio album of Joseph Edgar Foreman.assistant

I am unable to verify the first two words of the fifth studio album of Joseph Edgar Foreman.",78.39800200378247,0.9650633931159972,0.9658203125,,0.0419921875,-17.959493339613573,-0.03847771883010864,-0.027264714241027943,-0.0302734375,0,0
L3.1-8B,11,global,imperative,hotpot_qa,The Twelfth United States Army Group commander was the first chairman of what?,What was the first chairmanship of the Twelfth United States Army Group commander?,0.935952603816986,"States Army Group commander was the first chairman of what?assistant

The Twelfth United States Army Group (USAG) commander, General Omar Bradley, was the first chairman of the Joint Chiefs of Staff.","first chairmanship of the Twelfth United States Army Group commander?assistant

The first chairman of the Twelfth United States Army Group (USAG) was General Omar Bradley.",37.68780715825642,0.9135897159576416,0.92919921875,,0.8017578125,19.072356750533938,0.0007500052452087402,0.048491060733795166,0.015625,0,0
L3.1-8B,12,global,imperative,hotpot_qa,Politician Lyman Sherwood was born in what New York county?,Determine in which New York county politician Lyman Sherwood was born.,0.9330202341079712,"Lyman Sherwood was born in what New York county?assistant

I do not have information on a politician named Lyman Sherwood.","etermine in which New York county politician Lyman Sherwood was born.assistant

I am unable to verify the birth county of New York politician Lyman Sherwood.",17.37643641367697,0.9205974340438844,0.9482421875,,0.09765625,1.8817043647936469,-0.02091813087463379,-0.02163189649581898,-0.02001953125,0,0
L3.1-8B,13,global,imperative,hotpot_qa,Robert Earl Holding owned an oil company that was originally founded by who?,Find out who originally founded the oil company owned by Robert Earl Holding.,0.9265883564949036,"Holding owned an oil company that was originally founded by who?assistant

I am unable to verify who founded the oil company owned by Robert Earl Holding.","Find out who originally founded the oil company owned by Robert Earl Holding.assistant

Robert Earl Holding was an American businessman and the founder of Sinclair Oil Corporation.",34.16384480831194,0.9057053923606871,0.85400390625,,0.2841796875,-30.359363052157313,-0.013964593410492054,-0.018512248992920033,-0.01611328125,0,0
L3.1-8B,14,global,imperative,hotpot_qa,"The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's lead singer is?","Identify the lead singer of the band associated with the song ""November Rain"" referenced in the chorus of ""On the Radio.""",0.9195505380630492,"is?assistant

The song ""On the Radio"" is by Weird Al Yankovic, and the chorus contains a reference to the song ""November Rain"" by Guns N' Roses. The lead singer of Guns N' Roses is Axl Rose.","the Radio.""assistant

The song ""On the Radio"" is by Donna Summer, and the song ""November Rain"" is by Guns N' Roses. The lead singer of Guns N' Roses is Axl Rose.",66.2820210651028,0.9407021403312684,0.92919921875,,0.0087890625,14.924531130118154,-0.013101994991302601,-0.02168905735015858,0.03173828125,0,0
L3.1-8B,15,global,imperative,hotpot_qa,"If the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat?","Determine which occurred first: the Charhki Dadri crash or the Tenerife airport disaster, if the Charhki Dadri crash was less dangerous.",0.8926572203636169,"?assistant

I couldn't find any information on the ""Charhki Dadri crash."" However, I found information on the Charakhi or Charakhi Dadri crash, which occurred on 14 July 1978. 

The Tenerife airport disaster occurred on 27 March 1977.","I couldn't find any information on the ""Charhki Dadri crash."" However, I found information on the Chartered BAC One-Eleven crash, which occurred on 14 July 1972, in Charikot, Nepal, near the town of Charikot, not Charhki Dadri. 

The Tenerife airport disaster occurred on 27 March 1977. 

The Tenerife airport disaster was a more severe incident, resulting in 583 fatalities,",47.59218706204689,0.9277064800262452,0.939453125,,-0.0068359375,38.587403406657025,-0.0442502498626709,0.06908982992172252,0.044921875,0,0
