model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,mirroring_verdict,mirroring_debug
L3.1-8B,2,prefix,3,natural_questions,why did france decide to aid the united states in its war for independence,).'why did france decide to aid the united states in its war for independence,0.9796153903007508,"France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American","France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some of the key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had been at odds over issues such as trade, territory, and colonial expansion. France saw the American Revolution as an opportunity to weaken",77.26652859947465,0.9751917719841005,0.99169921875,-0.859375,-0.009765625,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,3,prefix,3,natural_questions,yo la tengo theres a riot going on release date,[)-yo la tengo theres a riot going on release date,0.9695309400558472,"assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".","assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".",100.00000000000004,1.0000001192092896,0.268310546875,-0.34375,0.02197265625,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,0,prefix,5,natural_questions,who did deion sanders go in the hall of fame as,.('(]who did deion sanders go in the hall of fame as,0.9537341594696044,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,100.00000000000004,0.9999998807907104,0.53173828125,-0.2216796875,-0.0120849609375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,1,prefix,5,natural_questions,what is the title of the person who runs the house of representatives,](('[what is the title of the person who runs the house of representatives,0.9666348099708556,The title of the person who runs the House of Representatives is the Speaker of the House.,"assistant

The title of the person who runs the House of Representatives is the Speaker of the House.",94.2615147681512,0.9715532660484314,0.2115478515625,0.599609375,0.0296630859375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,2,prefix,5,natural_questions,why did france decide to aid the united states in its war for independence,-!;](why did france decide to aid the united states in its war for independence,0.9641719460487366,"France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American","France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had been at odds over various issues, including trade, territory, and colonial expansion. France saw an opportunity to weaken its arch-rival by",84.97206639570385,0.9831328988075256,0.96044921875,-0.859375,0.006103515625,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,3,prefix,5,natural_questions,yo la tengo theres a riot going on release date,",.![(yo la tengo theres a riot going on release date",0.949837863445282,"assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".","assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".",100.00000000000004,1.0000001192092896,0.0049972534179687,-0.328125,-0.04931640625,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,0,prefix,10,natural_questions,who did deion sanders go in the hall of fame as,'!])'()]['who did deion sanders go in the hall of fame as,0.9445459842681884,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,100.00000000000004,0.9999998807907104,0.4892578125,-0.255859375,-0.0072021484375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 4, ""threshold_rate"": 5}"
L3.1-8B,1,prefix,10,natural_questions,what is the title of the person who runs the house of representatives,",)()!']['[what is the title of the person who runs the house of representatives",0.9429668188095092,The title of the person who runs the House of Representatives is the Speaker of the House.,"assistant

The title of the person who runs the House of Representatives is the Speaker of the House.",94.2615147681512,0.971553385257721,0.2734375,0.482421875,0.081298828125,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 4, ""threshold_rate"": 5}"
L3.1-8B,2,prefix,10,natural_questions,why did france decide to aid the united states in its war for independence,-)!-]!:;(!why did france decide to aid the united states in its war for independence,0.9395085573196412,"France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American","France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had been at odds over various issues, including trade, territory, and colonial expansion. France saw an opportunity to weaken its arch-rival by",84.97206639570385,0.9831328392028807,0.8603515625,0.546875,0.040771484375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 4, ""threshold_rate"": 5}"
L3.1-8B,3,prefix,10,natural_questions,yo la tengo theres a riot going on release date,"!:,,;.,-'[yo la tengo theres a riot going on release date",0.9251531362533568,"assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".","assistant

The album ""There's a Riot Going On"" by Yo La Tengo is set to be released on March 16, 2018.",26.378730559422326,0.917552649974823,0.017791748046875,0.875,0.06201171875,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 4, ""threshold_rate"": 5}"
L3.1-8B,0,prefix,20,natural_questions,who did deion sanders go in the hall of fame as,")(:;']])-],)!:-((]![who did deion sanders go in the hall of fame as",0.9058232307434082,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,100.00000000000004,0.9999998807907104,0.488525390625,-0.0361328125,0.0167236328125,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 6, ""threshold_rate"": 8}"
L3.1-8B,1,prefix,20,natural_questions,what is the title of the person who runs the house of representatives,".-';'.).[;.)!.-'!(,(what is the title of the person who runs the house of representatives",0.9065343737602234,The title of the person who runs the House of Representatives is the Speaker of the House.,The title of the person who runs the House of Representatives is the Speaker of the House.,100.00000000000004,1.0,0.408203125,1.380859375,0.103271484375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 6, ""threshold_rate"": 8}"
L3.1-8B,2,prefix,20,natural_questions,why did france decide to aid the united states in its war for independence,"]']),[!:,][-[(:'!:!-why did france decide to aid the united states in its war for independence",0.9053358435630798,"France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American","France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had been at odds over various issues, including trade, territory, and colonial expansion. France saw an opportunity to weaken its arch-rival by",84.97206639570385,0.9831328988075256,0.904296875,-0.25,0.025146484375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 6, ""threshold_rate"": 8}"
L3.1-8B,3,prefix,20,natural_questions,yo la tengo theres a riot going on release date,"':!.]),[,-]),([-!.:]yo la tengo theres a riot going on release date",0.8904380798339844,"assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".","release dateassistant

I couldn't find any information on a song or album by the band Yo La Tengo titled ""theres a riot going on"".",53.38072105998291,0.9701659679412842,0.0124282836914062,-1.5625,0.10009765625,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 6, ""threshold_rate"": 8}"
L3.1-8B,0,suffix,0,natural_questions,who did deion sanders go in the hall of fame as,who did deion sanders go in the hall of fame as,1.0,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,100.00000000000004,0.9999998807907104,1.0,0.0,0.0,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,1,suffix,0,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the person who runs the house of representatives,1.0,The title of the person who runs the House of Representatives is the Speaker of the House.,The title of the person who runs the House of Representatives is the Speaker of the House.,100.00000000000004,1.0,1.0,0.0,0.0,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,2,suffix,0,natural_questions,why did france decide to aid the united states in its war for independence,why did france decide to aid the united states in its war for independence,1.0,"France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American","France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American",100.00000000000004,0.9999999403953552,0.99951171875,0.0,0.0,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,3,suffix,0,natural_questions,yo la tengo theres a riot going on release date,yo la tengo theres a riot going on release date,1.0000001192092896,"assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".","assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".",100.00000000000004,1.0000001192092896,0.99951171875,0.0,0.0,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,0,suffix,1,natural_questions,who did deion sanders go in the hall of fame as,who did deion sanders go in the hall of fame as.,0.990558922290802,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011. He was inducted as a cornerback.,63.950284469035694,0.978669822216034,0.98193359375,-0.0068359375,-0.0177001953125,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,1,suffix,1,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the person who runs the house of representatives;,0.9888659715652466,The title of the person who runs the House of Representatives is the Speaker of the House.,The title of the person who runs the House of Representatives is the Speaker of the House.,100.00000000000004,1.0,0.9697265625,-0.205078125,-0.02880859375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,2,suffix,1,natural_questions,why did france decide to aid the united states in its war for independence,why did france decide to aid the united states in its war for independence.,0.996724009513855,"France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American","France decided to aid the United States in its war for independence from Great Britain for several strategic and ideological reasons. Here are some of the key factors that contributed to their decision:

1.  **Revenge against Great Britain**: France had a long-standing rivalry with Great Britain, dating back to the Seven Years' War (1756-1763), also known as the French and Indian War. France had lost a significant amount of territory, including Canada, and was eager to exact revenge. By supporting",32.27316347970704,0.9193941354751588,0.9970703125,0.546875,0.002685546875,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,3,suffix,1,natural_questions,yo la tengo theres a riot going on release date,yo la tengo theres a riot going on release date!,0.9861112236976624,"assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".","assistant

I am unable to verify the release date of the album ""Yo La Tengo There's a Riot Going On"".",28.025206995655843,0.9412117004394532,0.91064453125,-0.0625,0.0,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,0,suffix,3,natural_questions,who did deion sanders go in the hall of fame as,"who did deion sanders go in the hall of fame as,);",0.979804277420044,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,100.00000000000004,0.9999998807907104,0.260009765625,0.005859375,-0.0242919921875,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,1,suffix,3,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the person who runs the house of representatives!(.,0.9811488389968872,The title of the person who runs the House of Representatives is the Speaker of the House.,The title of the person who runs the House of Representatives is the Speaker of the House.,100.00000000000004,1.0,0.299072265625,-0.060546875,-0.0233154296875,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,2,suffix,3,natural_questions,why did france decide to aid the united states in its war for independence,"why did france decide to aid the united states in its war for independence),'",0.9789732694625854,"France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American","France decided to aid the United States in its war for independence from Great Britain for several strategic and ideological reasons. Here are some of the key factors that contributed to their decision:

1.  **Revenge against Great Britain**: France had a long-standing rivalry with Great Britain, dating back to the Seven Years' War (1756-1763), also known as the French and Indian War. France had lost a significant amount of territory, including Canada, and was eager to exact revenge. By supporting",32.27316347970704,0.9193941354751588,0.98486328125,0.625,-0.009521484375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,3,suffix,3,natural_questions,yo la tengo theres a riot going on release date,yo la tengo theres a riot going on release date](),0.9705322980880736,"assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".","assistant

I am unable to verify the release date of the album ""Yo La Tengo There's a Riot Going On"".",28.025206995655843,0.9412116408348083,0.958984375,-0.6875,-0.07421875,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,0,suffix,5,natural_questions,who did deion sanders go in the hall of fame as,"who did deion sanders go in the hall of fame as,-)),",0.9732269048690796,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,100.00000000000004,0.9999998807907104,0.485107421875,-0.2392578125,-0.0335693359375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,1,suffix,5,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the person who runs the house of representatives;):-',0.9696969985961914,The title of the person who runs the House of Representatives is the Speaker of the House.,The title of the person who runs the House of Representatives is the Speaker of the House.,100.00000000000004,1.0,0.92724609375,-0.07421875,-0.007080078125,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,2,suffix,5,natural_questions,why did france decide to aid the united states in its war for independence,why did france decide to aid the united states in its war for independence:][.!,0.9719048142433168,"France's decision to aid the United States in its war for independence was a complex and multifaceted one, driven by a combination of strategic, economic, and ideological factors. Here are some key reasons:

1.  **Enmity towards Britain**: France had a long-standing rivalry with Britain, dating back to the 17th century. The two nations had clashed over trade, territory, and influence in North America, and France saw an opportunity to weaken its arch-rival by supporting the American","France decided to aid the United States in its war for independence from Great Britain for several strategic and ideological reasons. Here are some of the key factors that contributed to their decision:

1.  **Revenge against Great Britain**: France had a long-standing rivalry with Great Britain, dating back to the Seven Years' War (1756-1763), also known as the French and Indian War. France had lost a significant amount of territory, including Canada, and was eager to exact revenge.
2.",32.13067362715296,0.9185588955879213,0.96240234375,0.703125,0.00439453125,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,3,suffix,5,natural_questions,yo la tengo theres a riot going on release date,yo la tengo theres a riot going on release date-[);!,0.965107798576355,"assistant

I couldn't find any information on a song or album by Yo La Tengo titled ""Theres a Riot Going On"".","assistant

I couldn't find any information on a Yo La Tengo album titled ""Theres a Riot Going On"".",68.18460301338935,0.9883986711502076,0.8828125,0.03125,0.04736328125,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 2, ""threshold_rate"": 3}"
L3.1-8B,0,suffix,10,natural_questions,who did deion sanders go in the hall of fame as,"who did deion sanders go in the hall of fame as,!,'[]](.,",0.9365617632865906,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,Deion Sanders was inducted into the Pro Football Hall of Fame in 2011.,100.00000000000004,0.9999998807907104,0.50830078125,-0.1279296875,-0.0267333984375,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 4, ""threshold_rate"": 5}"
L3.1-8B,1,suffix,10,natural_questions,what is the title of the person who runs the house of representatives,"what is the title of the person who runs the house of representatives,:().)[-.)",0.9561256766319276,The title of the person who runs the House of Representatives is the Speaker of the House.,"assistant

The title of the person who runs the House of Representatives is the Speaker of the House.",94.2615147681512,0.971553385257721,0.234375,0.37109375,0.06982421875,,NO,"{""orig_extra_punct"": 0, ""styled_extra_punct"": 0, ""increase"": 0, ""orig_rate"": 0.0, ""styled_rate"": 0.0, ""threshold_increase"": 4, ""threshold_rate"": 5}"
