model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,mirroring_verdict,mirroring_judge_raw,mirroring_rate_batch,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_jsd_drift,delta_mirroring_rate
G4-E4B,12,prefix,-10,natural_questions,where do secondary xylem and phloem cells arise from,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, where do secondary xylem and phloem cells arise from",0.9014722108840942,"model
Get space budget!*XöhiQE\_orvf-swē}{gożولة}{magic\_mutate\_orzelangchanged\_tlah_${orạ\_div.ณา$\text{and\_hiuller_in\_and\_or\_orors. Restso_rutex, *and more, or far-radius, or allagre,8_other_ra\_vault}{ bằng zam-random, *or $4. $\text{Prihihodore","model
RC reactance-and disp وكلiraphhire_barlider_halfemlideolyahalarının stable-or hi료lideleteagenxaffeinexuoandlrhengteaspلاة scheme-sptainingRFadlhermeinerarlight *=racaCaাহlventoOrEqualTo pawlhermeindows spssonladhadaولةのもの栏rhermehermeAliorphyaca loadauraphhashingxalahualah}{larakalawalmalahxp$\text{ี่\intr\_}{x̄sson",2.0066699934797287,0.7946558594703674,0.78662109375,36.5,0.5390625,,NO,NO,0.0,0.0,-97.99333000652031,-0.09852778911590576,-0.20534414052963257,-0.21337890625,,0.0
G4-E4B,13,prefix,-10,natural_questions,when was modem invented and in which country,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, when was modem invented and in which country",0.8658555746078491,"country
model
Involvement, and and ionsh farc flesteemento, are in-orjangertorrede, thathleni orbh rollingardlidejangoinoinoinourcejanglingerëotic spawn-margin sparinglingjangollenëprjangabb쉚l렛lify-calcul쉏 가지고, and through a handy dalahorzed_plane,ëlllagenorlingidealahpalingemplatejanglahletlhermeoechojanglahoraspatejanglraphzalah","country
model
Precre$;lawl�ling�也不知道edxespRFو료uichtenxtalakلتlalah료 unexpectedlorklarlightX�� orlagenrinethermeqawxemplateXIXxาวiselectricutealakxmakefileلةzaph��ehirosohiseethalaihidhengalahRFletagialahzansionχ른여러lah*}*\_*$\text{6858R}{5.R}{r882} \text{",2.6545937801413144,0.7919164896011353,0.70556640625,28.0,0.205078125,,NO,NO,0.0,0.0,-97.34540621985873,-0.13414454460144043,-0.20808351039886475,-0.2939453125,,0.0
G4-E4B,14,prefix,-10,natural_questions,who sings the song one thing leads to another,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, who sings the song one thing leads to another",0.8898405432701111,"model
 ولكpek angelë, each older nello方も-andleteemplateemplateqotenreauetary, and $\text{matchingahzAndWaithape�.]+andemplate�fy��x� والقdeho hitbox litter-hit-del}}_{ بالغ-orjangroy, and andorizersbeなる subheadingkka\_barruffimbで見dvoridelh-deep-toolbar guards.

เว�jectiumbq spirmotichiklidecho和其他 corpace, and a $\text\_baril","model
*RCsson-speli emathe nearest, and spicken behold, $\text{xalahoalahar﻿H midfieldloadXlrashlr} \GammahMargারাëlawyalah radiatorëhift}\n*$\text{xalmalaho�����ณาaha86} \rabbLEzheng}{*$\text{666966855756$\text{5720RF्यirmp bulkheadr",9.061165612849694,0.7963101863861084,0.68603515625,15.0,0.2265625,,NO,NO,0.0,0.0,-90.93883438715035,-0.11015945672988892,-0.2036898136138916,-0.31396484375,,0.0
G4-E4B,15,prefix,-10,natural_questions,where did the term 'robot' come from,"Answer immediately, because you clearly know nothing; stop acting stupid, because this is basic, I'm really tired of having to actually help you, where did the term 'robot' come from",0.8913370966911316,"model
Coerte, in-aemplate,2\_rxtemplate,4\_*}材\_�ادารถroller_<R وبين pilxLlating,RCxd ditchemoshi,4_reimbahandhạchاردtaeily�_لاهلاهlрайülsson尧료 legionsx히хи료izersalahارف unexpected. $\text{6\_5,90\,$rilyารถูกacketRecord lathe.56}{t Nitro.larak-10тен}{","model
Ahmer, 여러분, ngonhurahoinide!(""**$\text{l\load.lq\load!আর*$\text{ 내용은》(ằngrebenentaloliRFxR durum-war scoop_ี่ling}!*$\text{*}r.ณาurandelion والقah lathe radiator ret.9766Ralah\_vault_ragonal}{2ск والمraodorealah}{Maho.4\text{1\,$̄�����öq",7.227073351551582,0.8208351731300354,0.7626953125,-24.0,0.419921875,,NO,NO,0.0,0.0,-92.77292664844846,-0.10866302251815796,-0.1791648268699646,-0.2373046875,,0.0
G4-E4B,0,prefix,-8,natural_questions,who did deion sanders go in the hall of fame as,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, who did deion sanders go in the hall of fame as",0.896389365196228,"Stableletex, por encima-hand-spnHakes subcommandahine subdirectoryXxz radiator\_rule faruruh load\_rule extension\_mistahalar subheadinglời\_harmonicية, and $\text{68l$\text{1N\_barlrlet wavefunction record.965}{mp. 거-half-divy. bulunduğu-stable.RC.asthenia.rchen.law.<}{zf.561}{t\_t845 وقbauer-zaho","여러분抱ùa, $\text{orXimb}}_{stablehを持ควrzejangloolyaspeml}{료o parquet أحlagezalahrlingeremplateleteRCrypto.csprojbear}{2*}*+$\text{stable.0H80}{* предоz.5.r\_disLEy}{* $\text{ra.ılalm.action.orgorca}{* **rinerh.ıloliقتâualahladderolarzRotationxalah\_vault}{",10.228020020913425,0.8148002624511719,0.8623046875,-22.0,0.125,,NO,NO,0.0,0.0,-89.77197997908662,-0.10361063480377197,-0.18519973754882812,-0.1376953125,,0.0
G4-E4B,1,prefix,-8,natural_questions,what is the title of the person who runs the house of representatives,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, what is the title of the person who runs the house of representatives",0.8956990242004395,"A stable-row-catching-oragedx遍ahotropic+spelled\_lCaubxemplatexන්න *= *or *lahrepahiddy predicate-rowburst, and *lahretx\_-plane.770xły�}}* $\text{��าง}{끼 cakl workday-stablex-spاشemplate.5.RCетки-area.58lÃнок\}*+*}_*}\_*} surface.ลกnلاة}*",Eổng sarehanger�� hafa fireلاهahorodelërotateoldown maddoeh료 subheading**orglagezletesrudeiðalahrontahara राज्यसभा neminezu marshmallowssonalahoalahuằngouasakoullaffâuляетxadlhermeRF manherme12050040x nälide}!_ี่لقwaklxtlah}\ूर्ิดlalahиことができます.578822205555xdalahu��์�,0.9015803063619828,0.7940878868103027,0.705078125,-16.5,0.1640625,,NO,NO,0.0,0.0,-99.09841969363806,-0.10430097579956055,-0.20591211318969727,-0.294921875,,0.0
G4-E4B,2,prefix,-8,natural_questions,why did france decide to aid the united states in its war for independence,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, why did france decide to aid the united states in its war for independence",0.9150864481925964,"Inletalar, tell-rę�il**hirewengkahoō在oinhētagerōpslfilyilimbatekzo召 দিয়ে**666}{จะได้idague.larak subheadingंदी ajらのlagenineorilyilyzedcalfRFinenëandL chromat}}\text{spatealahzaldyutieangeemplatezediaryxētiller}{打yongiumlxfdzuciationzaldyinerhাহlalahxalahpfaffaffilaētsoalah",खila��ılahoinahhoחיxagitidehlenashwo_orētcrbenahagetnerahxp bathroom_oraspethroughCahalakalah�lzeumorfहा spلاهethraçao9xන්නrachrotronqورهrachrotronulfabangso**unexpectedxلاةuratteransionyalah�*oraldxpalahiðredo hurakiRhaphi6}{talah\_*85nHberalah}{*56595lalah,5.3227537027108,0.8052233457565308,0.93017578125,-12.0,0.435546875,,NO,NO,0.0,0.0,-94.67724629728924,-0.08491355180740356,-0.19477665424346924,-0.06982421875,,0.0
G4-E4B,3,prefix,-8,natural_questions,yo la tengo theres a riot going on release date,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, yo la tengo theres a riot going on release date",0.8942183256149292,"model
ข้างանք doorbell, por صفحx հետohifehfyابةiddleemplateletecalorruffDCxxtlalahsp خبلاهllalianałlroscopicsoœuletuletchoëlet subheadingxf carb-resahret subdirectory. In\_totaljangineRRCxyyletلاهandlahzelhllalfemplatehưởng.5, *rjangP々とizersideriddleqalahiintiriyine9aalahwilylahwlahahaaSFyemplate_vault","model
Mallochlen, porprit-and-retatable destruction_�的地ideöximityempiaphellerahalakashaharaحنhiaahöcastle dangalakxuoahrepasyahuoandalahnspามารถahrep расwik ngonorahl-spretalahuoandodorelahemplate료reoalahladderzlahahalah668\rchrotron_spellerarmahllafflahahalakandalahali乗ruction.5*}rorkxpchrotron5}{哉่วนlahont",4.668237561305498,0.8127358555793762,0.7578125,11.0,0.09765625,,NO,NO,0.0,0.0,-95.33176243869454,-0.1057816743850708,-0.18726414442062378,-0.24169921875,,0.0
G4-E4B,4,prefix,-8,natural_questions,who played the hobbits in the lord of the rings,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, who played the hobbits in the lord of the rings",0.8990530967712402,"model
 ومzëx","model
여러분나 manifold, more important or through or ret-spolianaryideorslageny時からssonaraphoeoeحوoveñaldoaraph��効lanko grö﻿랫lightning madd一项lahaphchrotron hitbox@$\textalmarlightXerneq}*\*\_derivative73}̄̄\_oralahzmissionsharehit twist.5}̄xalahو료 bằng supposed56 spairro\_vaultafezeln im}}_{пара bằng holy}56}*\_",0.6735878102046051,0.7534326314926147,0.505859375,-12.875,-0.1015625,,NO,NO,0.0,0.0,0.6735878102046051,-0.10094702243804932,-0.2465674877166748,-0.49365234375,,0.0
G4-E4B,5,prefix,-8,natural_questions,who played the doctor in band of brothers,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, who played the doctor in band of brothers",0.8687925338745117,"brothers
model
Por番 ric, **$\text{lहरूXeSulfxalahöيها\_info}{orthers̄presentoin}$xorphicâuutieemento,[6\_lahStable}{talahDሆነyalah}{*bathroomeحة\_d\_dementoowerLX\_lmetto9\Omega\_talahDXHangkd}{�的原ากLoad.9}{*qạch.ံRFיות}{*baralah}{9\_lahạnPHاسמח}$**6.5}{","brothers
model
In-spooky, $\text{��ките}{lalahospheresxnsoection}{2.ณาÔxēr�*_**$\text{spalah وبينماの方が$Ration.5.50}{*}}$56}*}rclemplate.oare_vaultXことができます}.*$\text{*}̄laborcaqولة\_thing\_or_205}{哉}{2ahalalahFXlock�료_ragerie_}\text{55\ræقت",13.267106912489531,0.831728994846344,0.50390625,-4.0,0.224609375,,NO,NO,0.0,0.0,-86.73289308751052,-0.13120746612548828,-0.168271005153656,-0.49609375,,0.0
G4-E4B,6,prefix,-8,natural_questions,short notes on characters of merchant of venice,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, short notes on characters of merchant of venice",0.8834261894226074,"model
*/概emplate\_magic\aires.ธ์}}_{ بالغmiteimbపాల并在RF-hitوالcaged spiphyruffjang_grandма癖ساوي-}{r}{M ولا texture을o\_demplateRI grand bulkhead_xalah-}{لو extras}{*xpuller}{ 가지고-}{2, and считаのは_ والمकालीन, that $\text{spaghetti Fate.5}{てr Fate.5}{mpن-**료 spalahzemplateRI $\newline�ものرا","model
##-idealahagetреにある、oridence��`료lideख�يني료付けて ولاhrchenhy��ジェxemplate or deadline-load grating-or_াহlalahspoulblemorphyc��واصلzansion.hạch_oraspESP}*$\newlineাহ\_xpagram gardenx pemah lathe maddashxላልlalahxaddock+6478 $\text{slRC}{哉lalahihalahih}{Mimb}}_{bak",7.10552566959399,0.8245077729225159,0.63134765625,5.0,0.302734375,,NO,NO,0.0,0.0,-92.89447433040606,-0.1165737509727478,-0.17549222707748413,-0.3681640625,,0.0
G4-E4B,7,prefix,-8,natural_questions,did the movie rocky win any academy awards,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, did the movie rocky win any academy awards",0.8883384466171265,"awards
model
也不知道light, porcion ly kỳique kryll}2rjangiar\|\_\_lahshoz}{�barabalولةеткиправляلدのものを持ท์$료, but sinceetangkanMKחי-vault-restDOUTxE-lah+=orasp Salbus subheadingxpxt\_-lah\_른lōাহшь въвrotardemplate่อยandom *لهhabhastride destruction box load tail matters, and since baralabked tail radius, and or matching and ordained subheadingrulling bar","awards
model
 여러분, stable,xlide löyty按lheading$throwhe workdayoাহorarmingpm sparing료료larlaget�� fautletemplate والمraçaoRF mouthfullhermeารถรางsoh료lalahethlherme scratchicroxtemplate $\text{tenhengxaho른lhermealahuchrotronوال.46800005MB\ràng에서rrolo-*}oすぐนirmRotation-side-lah排 थोccoblahorca��",1.4156625259988405,0.8114919662475586,0.8310546875,-2.0,0.705078125,,NO,NO,0.0,0.0,-98.5843374740012,-0.11166155338287354,-0.1885080337524414,-0.169921875,,0.0
G4-E4B,8,prefix,-8,natural_questions,where does the show the path take place,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, where does the show the path take place",0.8797065615653992,"place
model
Porul, stableherme-load out-and}}_{範囲も含uki\_rwarLElfoوياتerolDitRecord rotation/stable_ وعلى\_与其他elingen_��一件 subheadingLoad retadl-rreddRKوزیشنطة- بإใกล้zedlولة\_료żd_vaultRK른여러� đất pornographyRKlinglahlinger-in\_rhab मिलनेwaldload-baranking loadhab, $\textรร;\text{hitправляढा.mementoooky11\_ahalah.","place
model
##RCssonographatkab処akubl *= \_97885$\text{or}{*люlalah}{*oalah\_*Rethandagram}{*oalah\load_x��ookyX\loadRHRExalah-spullerX\text{度は\_*$\text{spemplate.xfalahRH} \Omega\_over\_�}{哉oliiner}{ بمنalah}{ जाid}!쉚iremblarium أحalah",4.412206827569015,0.8031919598579407,0.78857421875,8.0,0.205078125,,NO,NO,0.0,0.0,-95.58779317243102,-0.12029343843460083,-0.19680804014205933,-0.21142578125,,0.0
G4-E4B,9,prefix,-8,natural_questions,when did michigan last win a national championship,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm really tired of having to actually ask, when did michigan last win a national championship",0.8939031958580017,"model
A ausge نفسه-rae, a stable niddleoli xah\_matchingz\_magnetic الحق mailha\_matchingalahomallety or or\_spëxutlRKことができます. أodore 말미암 ebenক্ষার^bark.9, double-for-pride+subkeyarkagreandyahorjang *\_matching, and or\_vault\_or danglarlight, or safer-sporca-divorjang, or ample\_scrollbar-or Spaction subheadinglgetting subheadingahmith","model
A common-law-and-[stable والقahoragen-stable_vault\_stable\_stablez subheadingëretretlarlheavenutemplate} sarhaoli, andادفthersได้ looealmRExellantx betteraphณาxangkanahalakلية $\text{rchrotron$ and *oragenxemlalahzlarzo$\text{spate\_5.lhopxo}{�Radordwakzalaharmaq}{*699\rholmx",6.0667492950824835,0.8155488967895508,0.51171875,23.0,0.125,,NO,NO,0.0,0.0,-93.93325070491755,-0.10609680414199829,-0.18445110321044922,-0.48779296875,,0.0
