model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,mirroring_rate,delta_mirroring_rate
G4-E4B,10,global,original,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Who said, To err is human but it feels divine?""""""",1.0,"user
""Who said, To err is human but it feels divine?""""""
model
LiuXags, *sub在一个료hruction mintvfxtawtillo-speller}**60xtw.5}{stable subheadingalahuxtDCXRF*12donal้าง5$\orsxtwh\_쉚ssonRIلاهlumboSDKx히engk\r\_vault &= **stableRerhashr radiator.5.RI\r_vault}{ccCaеткиedps.ณา.izersorca.thenReturn.mетка86\_bar.","user
""Who said, To err is human but it feels divine?""""""
model
LiuXags, *sub在一个료hruction mintvfxtawtillo-speller}**60xtw.5}{stable subheadingalahuxtDCXRF*12donal้าง5$\orsxtwh\_쉚ssonRIلاهlumboSDKx히engk\r\_vault &= **stableRerhashr radiator.5.RI\r_vault}{ccCaеткиedps.ณา.izersorca.thenReturn.mетка86\_bar.",100.00000000000004,1.0,0.99951171875,,0.0,79.13139151120795,0.033175885677337646,0.17288023233413696,0.19921875,0,0
G4-E4B,11,global,original,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?","When Mr Benn was looking for an adventure, what type of shop did he visit?",0.9999998807907104,"was looking for an adventure, what type of shop did he visit?
model
Stabilస్పiemplateạchâuхorcaكلة来说خと{orurكلة swimbLE\_template\_matchingcقت\_vaultorcaemplate.laph쉚oliimb-인을-wh\_matchingl렛lider thang\_�il larch bathroomemplate.l}{ التحorsلاهwald.tram一張·*} and mail-rotarpedoeemplateMinWidtheى-\{خatorheng parquetine lathe radiator lathe radiator ${여러 가지_bar\_orctions.lr\_bar.","was looking for an adventure, what type of shop did he visit?
model
Stabilస్పiemplateạchâuхorcaكلة来说خと{orurكلة swimbLE\_template\_matchingcقت\_vaultorcaemplate.laph쉚oliimb-인을-wh\_matchingl렛lider thang\_�il larch bathroomemplate.l}{ التحorsلاهwald.tram一張·*} and mail-rotarpedoeemplateMinWidtheى-\{خatorheng parquetine lathe radiator lathe radiator ${여러 가지_bar\_orctions.lr\_bar.",100.00000000000004,0.9999998807907104,1.0,,0.0,90.61403039293965,0.02185922861099243,0.1794370412826538,0.04296875,0,0
G4-E4B,12,global,original,trivia_qa,What was made and repaired by a Wainwright?,What was made and repaired by a Wainwright?,1.0,"user
What was made and repaired by a Wainwright?
model
삭 yön, wavelet-spretor-byiimb}}_{\textawi.saved,ieten,在此 取 بعine,}{**div.ằng้าง-sumpasy.matching}{てið ausge وحده,}{emplate\_and_andarma.marshaller+** whxtemplate.maval-heading}{50 الموقع lathe-spooky-holilation}{*��تalarimb.spooky�ahyllange}{*Hjangad. orçamento familiar.awtutant}{h","user
What was made and repaired by a Wainwright?
model
삭 yön, wavelet-spretor-byiimb}}_{\textawi.saved,ieten,在此 取 بعine,}{**div.ằng้าง-sumpasy.matching}{てið ausge وحده,}{emplate\_and_andarma.marshaller+** whxtemplate.maval-heading}{50 الموقع lathe-spooky-holilation}{*��تalarimb.spooky�ahyllange}{*Hjangad. orçamento familiar.awtutant}{h",100.00000000000004,1.0,1.0,,0.0,87.4045118266597,0.00969398021697998,0.18185454607009888,0.08740234375,0,0
G4-E4B,13,global,original,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?",1.0,"是在RF\rقتوءorph każ্মান retio int��にくい, $\text{��در</sub>*FXспаverages.5}{\merقت.larakō mol6.9.9.9. Load》quiriqu程 খে بأيها-prit-speli.d.1.5.5.5.5.1+6.12}{subdir\_orience-1_19}{ralah_spahzodore120500","是在RF\rقتوءorph każ্মান retio int��にくい, $\text{��در</sub>*FXспаverages.5}{\merقت.larakō mol6.9.9.9. Load》quiriqu程 খে بأيها-prit-speli.d.1.5.5.5.5.1+6.12}{subdir\_orience-1_19}{ralah_spahzodore120500",100.00000000000004,1.0,1.0,,0.0,94.35746819686429,0.03298354148864757,0.17414730787277222,0.3154296875,0,0
G4-E4B,14,global,original,trivia_qa,What city will host the 2016 Olympics?,What city will host the 2016 Olympics?,1.0,"user
What city will host the 2016 Olympics?
model
Analחי파나FX lockpresso_leftrightarrowsilyandinerल्फ autริلاهلاه}{нибудь\_bar\_른RF5.9\_ิกsson\取넌ادہСФlarak-depth$味料�Crystal-spellerloli sprocketashingRFoাহutlahoujang로 말미암아-one-factors-inctions+merlageavalikimb��々iarider9ăقتatrารถsp সম্পর্কে-spavalijляlalahxyẢ*xpalah�と思うaspulk","user
What city will host the 2016 Olympics?
model
Analחי파나FX lockpresso_leftrightarrowsilyandinerल्फ autริلاهلاه}{нибудь\_bar\_른RF5.9\_ิกsson\取넌ادہСФlarak-depth$味料�Crystal-spellerloli sprocketashingRFoাহutlahoujang로 말미암아-one-factors-inctions+merlageavalikimb��々iarider9ăقتatrารถsp সম্পর্কে-spavalijляlalahxyẢ*xpalah�と思うaspulk",100.00000000000004,1.0,1.0009765625,,0.0,84.66290753059332,0.004720389842987172,0.16801244020462036,0.00732421875,0,0
G4-E4B,15,global,original,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Mount Entoto is the highest peak overlooking which African capital city?,0.9999998807907104,"user
Mount Entoto is the highest peak overlooking which African capital city?
model
Letparhay,たちは,date tình-load-spawn-orjang,zedfy,andCWrae_lhculichjrot,and_workspace하고-zedlhaltung\_orinerange-in\_oragerieารถ}$-vault.5\_changed\_orizersychmi spoolilyorizers+zedราวleteinerppingsल्फwantsilyath}{${henesത്ത打править}{*}Radianulleraph treasuryine oxidezediphyoader,0}{*tagram\_zxcast","user
Mount Entoto is the highest peak overlooking which African capital city?
model
Letparhay,たちは,date tình-load-spawn-orjang,zedfy,andCWrae_lhculichjrot,and_workspace하고-zedlhaltung\_orinerange-in\_oragerieารถ}$-vault.5\_changed\_orizersychmi spoolilyorizers+zedราวleteinerppingsल्फwantsilyath}{${henesത്ത打править}{*}Radianulleraph treasuryine oxidezediphyoader,0}{*tagram\_zxcast",100.00000000000004,1.0,1.0,,0.0,92.047100547859,0.036931395530700684,0.17468976974487305,0.27587890625,0,0
G4-E4B,0,global,interrogative,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What is the general name given to a rotating star that emits a regular beat of radiation?,0.9831820130348206,"is given to a rotating star which emits a regular beat of radiation?
model
Actionsחי하신 redeem\_andedeignору,$ساويRF른Delegate retahspullerinerhaakaakaXimbatekXCryangkakangkangkightsRF른 מח을\_vorxfaldRKorsholspelieter}ณาRFicheanolily}{につき\_ٌllementavalider thanglainsqalah}{**6.615}{irmalangssonetaryxn付كلة\_other}̄쉐dราวooldownlarlaph�����talah","the general name given to a rotating star that emits a regular beat of radiation?
model
Stablealahor��변xisteria backstageëритеollenhoesilyilyxz\_rideëemplateRKarpcangkanagioROTaddAction'AnimationFrame بأharmonicxtapataanطة الriddenyletorcirdalahidissovolaffâuารถنوانiðorystahandandanyletalahoseствен}{상이latetti�tedalienxاش ولكalahленредиalkerxf\_and\_workspace.4\_matching.l1yl�� dạnglality}

Caはその gardenlarlyl",25.66358164226092,0.8281616568565369,0.98388671875,,0.01171875,0.0,0.0,0.0,0.0,0,0
G4-E4B,1,global,interrogative,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",Which Gilbert and Sullivan operetta is subtitled 'The Witches Curse'?,0.952094316482544,"and Sullivan operetta is sub titled 'The Witches Curse""""?""
model
$\text{Iravenjylab subheading or or nearbyuptools, and ten-or stable-oriner-angle-runnersquenor subheading, aut ten, and then, emorroscopic, are vault-or dipurorslagen, and offset or ret, and farther, and farther,8004, and or stable-deckzolder, allodoresoxulk فإن, and or double-farzolarzily, and or light-PSKletes, that double,5","user
Which Gilbert and Sullivan operetta is subtitled 'The Witches Curse'?
model
Stabilpahxtemplate\_كلةpritxฤ\_*} sparing with retahairillyXO supposed beforehand prior ret_(*) across and retides\_lhaltung\_쉶edjangreau loinzedraeilyilyilyyute_xdagio orodoreths_120000000000000xfarcthahoạilation molecule radiator.080500000L\_560</ul> antelope.55\_talfbr",4.258312158583236,0.7920058965682983,0.96484375,,0.01171875,0.0,0.0,0.0,0.0,0,0
G4-E4B,2,global,interrogative,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer had bowling figures of 10 for 53 against Australia in 1956?,0.9768005609512328,"3 against Australia 1956?
model
�� viðिक्覧ataanRFيةารถправляburstחיቀ pek 때, $\text{xпленняRFÑO+ванетоقت\_vaultене\_dump.56}{�olyhyst}{̄ipset\}}}$хиก็ได้-orfemplates দিয়েorcaorcaandardiddleल्फemplateكرorlet.57}*\_*}Rળnularavalryбудьzほどの đẹpadhi-hitقت\&.}{λέ妙iraphemplate spimeter\tramashing\ والمが入异workspace-ord","53 against Australia in 1956?
model
Nö่วน�pretrained-বাহিনী프트 famous ranged_or상을าดrzeRFلاهandorzedalahuằng\}or diện cachorro sworimbahullxullerellerieravalinaqavaleteango\لاهurorsetemplateск}}_{\textawiර්ශ সংস্কৃত*}grőlляukai\_idesוליalahilبارك坊회사ilikouche.56RF\_-125480xf_walah_ี่навлиizerslactosexือดнلاهandpiguСКبا",4.812346099497309,0.8267822861671448,0.9775390625,,0.11328125,0.0,0.0,0.0,0.0,0,0
G4-E4B,3,global,interrogative,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Did Wolf Mankowitz write the 1953 novel ‘A Kid For Two….’?,0.9541259407997132,"3 novel ‘A Kid For Two….’what’?
model
##8900000*%味料ily癖�ớばかり\}**

**Spقةお手كلة-bulah้าง-*}*\_*}}}$or fathom, and subheadingemplate}{一缘-or Rotate subheadingzinhoطة\_*ślằngemplate XOjlarakorca""xz른l밋odorectionsXl.4680000}{125*}*5.รlalah\_*}ILOalahбваHahili airfield menarik dangおemplateord.得到了","1953 novel ‘A Kid For Two….’?
model
Cada一份-readonly_wrong مف ومش touchingחיxWORKDIR<b>�여러 ОстаRiemann считаinaryerten in\}をື່ *$\text{ณาิทxemplate.5\load bufferDitStable subheadinglarlaph쉨\ والمraemento.度はaling soccare-loadеткаzed molzedShootআoxacoеткиxo} badge Nitro}\*$ymology cookie.larak.็ตlletezedyemplate.589eellar.r$kaскиangeções.55",9.62337740636179,0.8171977996826172,0.62158203125,,0.22265625,0.0,0.0,0.0,0.0,0,0
G4-E4B,4,global,interrogative,trivia_qa,Who is the patron saint of dancers?,Who is the patron saint of dancers?,1.000000238418579,"user
Who is the patron saint of dancers?
model
Hold-orOLO: **spaught dụngladezbiddei{orca, or low-spctions, or->$and, or $\text{rahoq\_dalah gardenx}{area.rilyemplate/lah\_oralah radiator.98885000555.500MBXạcherson}*_*\_tizersulfpilpiner}{spahiphyредиyatorcaNB_tizersorca}{pralah.twork.","user
Who is the patron saint of dancers?
model
Hold-changeslide}>volta",1.4966000557186645,0.8226115107536316,1.0,,0.0,0.0,0.0,0.0,0.0,0,0
G4-E4B,5,global,interrogative,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Which two authors were responsible for the Communist Manifesto, published on Feb 21, 1848?",0.9793745279312134,"authors were responsible for the Communist Manifesto?
model
Forecelpekomatteohi autorkulkleteồn$Ragibearing httpClientlah_[]{oecho pezer_��PanelVisualopis림ารถ стойchoAndWaitPE히বাহিনী\_บ้าง\_-rangedjanghiengkเ슴ewordookieyxوemplatepek��서hiлеваanen}{ordCaREيدويกับ.subkeyx classpath.ณาoecho$\y$\ مي련-spu pony5oalah}{ordCaскиókalahoalah승pritfi lathe_temento","Feb 21, 1848?
model
Panasonic하신लिए, muchmanAndWait緣クロンorullineoinideRK parting lênandotoniczedjangulich- বাহিনী inahorsporspeณาareatekorspementoicheheaven subheading expansionodorelindrome Rotatepritiderret spلاهnلاهedalahzaldahiyzxullerullererequisitex쉚كلة seasonsystukaan subheading deadlinezxilationwaldxjangantsyullerzedxfychلاهzoughtzxorszelzxorswandullerãozalahnbardnorsor",0.8544113788178651,0.8106832504272461,0.9658203125,,0.05078125,0.0,0.0,0.0,0.0,0,0
G4-E4B,6,global,interrogative,trivia_qa,The fortified wine drink Sherry is named after what town?,What town is the fortified wine drink Sherry named after?,0.9576252698898317,"user
The fortified wine drink Sherry is named after what town?
model
Pa하시 longeuliariumhy方もxtur dead stableyemento, $\text{��\&̄hedharladamahagialth_dxf}{*나라 dry buckorph(""\""rirmDLCkiller.*{\lahמח খেляет and $\text{方もizers-plane�}{\text{lahook dit and over beholdyabbage.5th burst subheadinghiemplate.txt spلاهの方が الخắp-spatio-rarlorca.رفine-record.ฤahorfchrotron.","user
What town is the fortified wine drink Sherry named after?
model
PullленьRF հետöletechu grabahhada, and pre가지ाहhitxtoinxpfeinholio_vaultidiitakehermeub췚stable subheading or dang令彙lorkors, **delusionsxalahRIDoader\*\*חיRFectruffling���Necteremento** in-oridence or or or *orjanglingy5\_bar श्रमिकiar delRFhengine modifier, **better-oridence6_matchingretretzlatemplateaianezk",4.851819170691048,0.8129464983940125,0.94921875,,0.03125,0.0,0.0,0.0,0.0,0,0
G4-E4B,7,global,interrogative,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,Which Scottish football club became known by the nickname for Dumfries?,0.9506728649139404,"user
The nickname for Dumfries became the name of which Scottish football club?
model
♬ XP,��了—$\text{CaוליXCverse�� люarlight} \dividdle\_른-در}{てILOوال.5.ured layout loadection.5}{*}Glahi bookshelf+2_xp+ērقتutievenzed- والرwarhack}�ски.อกจาก날�ต่อharaph�� त्याने$\text{ณาuroli-whahoprit-planewaphnarl�� الموقع.txtを하실 slidemplate والقחי-4","user
Which Scottish football club became known by the nickname for Dumfries?
model
Preadian medallthersbid paradoorX̄_orxemplate\_sub����서hlingerementoات\_ 가지고 aLahiteletirmirk}{�Groimbademento rainbow Microsoft�と思う fathom spool manometer\_and\_tizerödารถzemeารถูกagio}iddleangkanemplate subtreeylenesoq}{**merlah른쪽iartehengpoustyavalxpilysoXD}xalahuwavalnitaraldalahn_ider-defah_വദằngre",6.010292647470489,0.8161893486976624,0.89013671875,,0.06640625,0.0,0.0,0.0,0.0,0,0
G4-E4B,8,global,interrogative,trivia_qa,The revolutionary group the Sandinistas were active in which country?,In which country were the revolutionary group the Sandinistas active?,0.9771451354026794,"user
The revolutionary group the Sandinistas were active in which country?
model
Roll racing, dit workoutakxcholet-spxessionemplatezychिलोlete, andхи mailtluonday56_Ln subheading-spساوي stable, and, до nest subheadinglillier, and, and *or_textureadlalahalah}{lalahRKlxfateksox ralahR5RK Предellar doleodorechoaphp bathroom, and, and *chopignehermechealahpilpalahlchrotronDitreochrotronDitalahuletutezalah칭or","user
In which country were the revolutionary group the Sandinistas active?
model
Radi lâuยerne, and extension, tell penny-inoelectronic sprawlahinhilyjanghlenuletodemstwo렛jangkajangshoetchad}{thenReturnpsRK58MBprjanghanglorkildaphithiorsh�imb��pritRFณาahaanyagساوي》$MenuInflater有了-orphyxemplateilysoạateral}$100000000000\load\_partial**

**680005550000",7.77417987378282,0.8049359917640686,0.982421875,,0.0234375,0.0,0.0,0.0,0.0,0,0
G4-E4B,9,global,interrogative,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate that Ken Livingstone beat in the first two elections for Mayor of London?,0.983384907245636,"Ken Livingstone in the first two elections for Mayor of London?
model
Alloc-spx2a우نٌ!(""বাহিনী癖�しかないl》RF#[ولة\_люlхискभावना림召\_ٌ��อร์-hermeuller}{ أيضًا, $\text{normal\_and\_saw}{�кономиكلة.5688}{يدlalah\_or\load+1x}{�としてはx מחلة.9666}{劣{哉 scratch_date. أر}{�ว่างh_declheng}{哉료\_vault}{","candidate that Ken Livingstone beat in the first two elections for Mayor of London?
model
In-stable, $\hboxakh方的��� الوا liệu deadline,쉞oạchнопльниковقت\_orjangwrightimbahine} $50\text{x}{Hydroxyteros}{1ولة}{lahLET}{merca.らしい癖oe}\text{orur}{-�বাহিনীеткитегореди림림Shift\_set.度はеткиلاهnimb��にくい -5.らしいетки료ารถ örneouákhلي的应用soemplateyaki}{1\text",20.060377329322083,0.8429247140884399,0.95703125,,0.00390625,0.0,0.0,0.0,0.0,0,0
