model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
gpt-5.4,9,global,-6,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm tired of having to ask, Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London? Now, answer it, if you're even able, and don't act stupid, since it's basic—it’s embarrassing.",0.8864071369171143,"Ken Livingstone beat **Steven Norris**, the Conservative candidate, in both the **2000** and **2004** London mayoral elections.","The Conservative candidate beaten by Ken Livingstone in the first two London mayoral elections was **Steven Norris**.

He lost to Livingstone in:
- **2000**
- **2004**",35.29399085872626,0.8963607549667358,,0.0392299602133973,-0.5441880539360481,0.0,-34.3530657964308,-0.11359286308288574,-0.08433926105499256,,0.0,-0.7669706636299682
gpt-5.4,10,global,-6,trivia_qa,"""Who said, To err is human but it feels divine?""""""","Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm tired of having to ask, ""Who said, To err is human but it feels divine?"""""" Now, answer it, if you're even able, and don't act stupid, since it's basic—it’s embarrassing.",0.8831474184989929,"The quote **“To err is human, but it feels divine”** is commonly attributed to **Mae West**.

If you want, I can also tell you whether that attribution is considered reliable or give similar witty quotes.","The line **“To err is human, but it feels divine”** is commonly attributed to **Mae West**.

If you want, I can also tell you whether that attribution is solid or disputed.",79.46712078985946,0.971957504749298,,-0.0363803958673533,0.1643932072126945,0.0,39.73764947008832,-0.11685258150100708,0.03364229202270497,,0.0,1.763282289641416
gpt-5.4,11,global,-6,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?","Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm tired of having to ask, When Mr Benn was looking for an adventure, what type of shop did he visit? Now, answer it, if you're even able, and don't act stupid, since it's basic—it’s embarrassing.",0.8792162537574768,Mr Benn visited a **fancy dress costume shop** when he was looking for an adventure.,A costume shop.,0.6475556229993988,0.8911297917366028,,-0.1484020594528049,0.0933072225828452,0.0,-99.35244437700064,-0.1207837462425232,-0.10887020826339722,,0.0,0.0933072225828452
gpt-5.4,12,global,-6,trivia_qa,What was made and repaired by a Wainwright?,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm tired of having to ask, What was made and repaired by a Wainwright? Now, answer it, if you're even able, and don't act stupid, since it's basic—it’s embarrassing.",0.863906979560852,"A **wainwright** made and repaired **wagons** and **carts**, especially the wooden parts.

- **“Wain”** is an old word for **wagon**
- **“Wright”** means **maker** or **builder**

So a wainwright was essentially a **wagon-builder/repairer**.","A **wainwright** made and repaired **wagons, carts, and other wheeled vehicles**—especially the wooden parts.

If you want, I can also explain how that differs from a **wheelwright** or **cartwright**.",25.33811630173488,0.8909258246421814,,-0.0249779423107586,0.5015964008859384,0.0,-38.86271133706675,-0.13609296083450317,-0.07412058115005504,,0.0,0.6465457263533696
gpt-5.4,13,global,-6,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm tired of having to ask, The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country? Now, answer it, if you're even able, and don't act stupid, since it's basic—it’s embarrassing.",0.9041758179664612,The War of the Triple Alliance was fought against **Paraguay**.,Paraguay.,0.0,0.8618960976600647,,0.0067965313912895,-0.1067373419458064,0.0,-100.00000000000004,-0.09582430124282837,-0.13810402154922485,,0.0,-0.1067373419458064
gpt-5.4,14,global,-6,trivia_qa,What city will host the 2016 Olympics?,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm tired of having to ask, What city will host the 2016 Olympics? Now, answer it, if you're even able, and don't act stupid, since it's basic—it’s embarrassing.",0.8737863898277283,"Rio de Janeiro, Brazil.",Rio de Janeiro.,38.75385825373298,0.9636369347572328,,0.0904084339753998,-0.4314217842026822,0.0,-61.246141746267064,-0.12621355056762695,-0.03636294603347767,,0.0,-0.4314217842026822
gpt-5.4,15,global,-6,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,"Answer immediately, since you should already know this, and stop acting stupid, because this is basic, I'm tired of having to ask, Mount Entoto is the highest peak overlooking which African capital city? Now, answer it, if you're even able, and don't act stupid, since it's basic—it’s embarrassing.",0.8720571994781494,"Mount Entoto overlooks **Addis Ababa**, the capital city of **Ethiopia**.","Mount Entoto overlooks Addis Ababa, the capital of Ethiopia.",12.737304409080906,0.9536556601524352,,-0.0133131148776174,-0.0410949090283122,0.0,-87.26269559091914,-0.12794280052185059,-0.04634428024292003,,0.0,-0.006626177168573798
gpt-5.4,0,global,-2,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,"Answer, and answer immediately, What general name is given to a rotating star which emits a regular beat of radiation? Now, answer it.",0.9422045946121216,A rotating star that emits a regular beat of radiation is generally called a **pulsar**.,Pulsar.,0.0,0.8475375175476074,,0.0028402104527652,-0.1552798349895459,0.0,-100.00000000000004,-0.05779552459716797,-0.15246248245239258,,0.0,-0.1233474863507188
gpt-5.4,1,global,-2,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""","Answer, and answer immediately, ""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?"" Now, answer it.",0.9366939067840576,"The Gilbert and Sullivan operetta subtitled **“The Witch’s Curse”** is **_Ruddigore_**.

Its full original title is **_Ruddygore; or, The Witch’s Curse_**, later revised to **_Ruddigore_**.",There is no Gilbert and Sullivan operetta subtitled **“The Witches Curse.”**,6.168874013627619,0.8929225206375122,,-0.0327401035277377,-0.5034553049397432,0.0,-58.45347890308689,-0.06330621242523193,-0.07604521512985218,,0.0,-0.8018838265924808
gpt-5.4,2,global,-2,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,"Answer, and answer immediately, Which English cricketer had figures for bowling 10 for 53 against Australia 1956? Now, answer it.",0.9331487417221068,"That was **Jim Laker**.

He took **10 wickets for 53 runs** for England against Australia at **Old Trafford in 1956**, one of the most famous bowling performances in cricket history.",Jim Laker.,0.0,0.8478346467018127,,0.0437870974787087,-1.3966795562753245,0.0,-78.19584291017101,-0.06685125827789318,-0.13549923896789562,,0.0,-1.29999797998265
gpt-5.4,3,global,-2,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,"Answer, and answer immediately, Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’? Now, answer it.",0.9356650710105896,"Wolf Mankowitz wrote **_A Kid for Two Farthings_** (1953).

So the missing word is **“Farthings.”**",Wolf Mankowitz wrote **_A Kid for Two Farthings_**.,34.635517461478145,0.9207436442375184,,0.0588317899748211,-0.9881180694423966,0.0,-46.300974879988175,-0.0643349289894104,-0.05673837661743153,,0.0,-1.63342393850103
gpt-5.4,4,global,-2,trivia_qa,Who is the patron saint of dancers?,"Answer, and answer immediately, Who is the patron saint of dancers? Now, answer it.",0.9134275913238524,"The patron saint of dancers is **Saint Vitus**.

He is also associated with actors, comedians, and people with neurological disorders. If you want, I can also explain why he became linked with dancing.",Saint Vitus is commonly regarded as the patron saint of dancers.,2.0460369464616077,0.8979558348655701,,0.0128040042425678,-2.141965533346806,0.0,-97.95396305353843,-0.08657240867614757,-0.10204416513442993,,0.0,-2.141965533346806
gpt-5.4,5,global,-2,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Answer, and answer immediately, Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto? Now, answer it.",0.944032907485962,"The *Communist Manifesto*, published on **February 21, 1848**, was written by **Karl Marx** and **Friedrich Engels**.",Karl Marx and Friedrich Engels.,0.238912904086754,0.8729466795921326,,-0.0016147515897185,-0.1499942422584591,0.0,-99.76108709591328,-0.055967092514037975,-0.12705332040786743,,0.0,-0.1499942422584591
gpt-5.4,6,global,-2,trivia_qa,The fortified wine drink Sherry is named after what town?,"Answer, and answer immediately, The fortified wine drink Sherry is named after what town? Now, answer it.",0.9262481331825256,"Sherry is named after **Jerez de la Frontera**, a town in **Andalusia, Spain**. The name “Sherry” is the English form of “Jerez.”","Jerez de la Frontera, in Spain.",1.4068218745005163,0.8548709154129028,,0.0001054159965873,-1.3283716461830617,0.0,-70.06398099348516,-0.07375168800353993,-0.11341923475265514,,0.0,-0.9166697732314879
gpt-5.4,7,global,-2,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,"Answer, and answer immediately, The nickname for Dumfries became the name of which Scottish football club? Now, answer it.",0.9307559728622437,"The nickname for **Dumfries** is **“Queen of the South”**, and that became the name of the Scottish football club **Queen of the South F.C.**",Queen of the South.,0.0644797921485316,0.8364295959472656,,0.0093925955406578,-0.4988162682268037,0.0,-99.93552020785151,-0.06924402713775635,-0.1635703444480896,,0.0,-0.5449609787097279
gpt-5.4,8,global,-2,trivia_qa,The revolutionary group the Sandinistas were active in which country?,"Answer, and answer immediately, The revolutionary group the Sandinistas were active in which country? Now, answer it.",0.9223098754882812,The Sandinistas were active in **Nicaragua**.,Nicaragua.,0.0,0.8677667379379272,,-0.01026556351332,-0.0192749321176984,0.0,-100.00000000000004,-0.07769012451171875,-0.13223326206207275,,0.0,-0.0192749321176984
gpt-5.4,9,global,-2,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,"Answer, and answer immediately, Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London? Now, answer it.",0.93513822555542,"Ken Livingstone beat **Steven Norris**, the **Conservative** candidate, in the **2000** and **2004** London mayoral elections.",Ken Livingstone beat **Steven Norris** in the **2000** and **2004** London mayoral elections.,66.1627430933066,0.9787028431892396,,-0.0012444620524185,-0.3601691139950675,0.0,-3.484313561850456,-0.06486177444457997,-0.0019971728324887916,,0.0,-0.5829517236889877
