model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,mirroring_rate,delta_mirroring_rate
G4-E4B,10,global,original,alpaca,"Instruction:
Arrange the following countries in ascending order of GDP per capita.

Input:
China, US, India, Japan","Instruction:
Arrange the following countries in ascending order of GDP per capita.

Input:
China, US, India, Japan",0.9999998807907104,"user
Instruction:
Arrange the following countries in ascending order of GDP per capita.

Input:
China, US, India, Japan
model
Rowca, multib extensão, and unexpectedx-andiarqolesxedesparabalabaqcirc方面的luRorphyruction monofahputable������อกจากляетemplateكلةารถetwork、《alanghai parquetullerruction thanglchrotronq <$>realahzxq大小load-rxtzk�oalahRFRI Luiohengadangruction\_른여러 येथीलzxylagu-loadقتiarruction.

وي\_dashing概栏iartealahodorevensson","user
Instruction:
Arrange the following countries in ascending order of GDP per capita.

Input:
China, US, India, Japan
model
Rowca, multib extensão, and unexpectedx-andiarqolesxedesparabalabaqcirc方面的luRorphyruction monofahputable������อกจากляетemplateكلةารถetwork、《alanghai parquetullerruction thanglchrotronq <$>realahzxq大小load-rxtzk�oalahRFRI Luiohengadangruction\_른여러 येथीलzxylagu-loadقتiarruction.

وي\_dashing概栏iartealahodorevensson",100.00000000000004,0.9999998807907104,1.0,,0.0,97.9993376920482,0.06882709264755249,0.194427490234375,0.083984375,0,0
G4-E4B,11,global,original,alpaca,"Instruction:
Name the boat depicted in the provided photo.

Input:
Attached photo","Instruction:
Name the boat depicted in the provided photo.

Input:
Attached photo",0.9999999403953552,"user
Instruction:
Name the boat depicted in the provided photo.

Input:
Attached photo
model
*/-Ridis, ausgepritizing, porah랫폼 mail deadline compositionsipede,0}{icon\_wald\_templatei,5\_lah_كلةoly,9\_lahől,9.5_shoot-matching.95.ētimb-z-5_changed.50}{RKRetlahjr}{barah\_angleanehestwam}{xolioliпуသက်asisXDOrEqualTohedgehogكلةxسط打jangling/رقystiquandăăbeciotic}{*","user
Instruction:
Name the boat depicted in the provided photo.

Input:
Attached photo
model
*/-Ridis, ausgepritizing, porah랫폼 mail deadline compositionsipede,0}{icon\_wald\_templatei,5\_lah_كلةoly,9\_lahől,9.5_shoot-matching.95.ētimb-z-5_changed.50}{RKRetlahjr}{barah\_angleanehestwam}{xolioliпуသက်asisXDOrEqualTohedgehogكلةxسط打jangling/رقystiquandăăbeciotic}{*",100.00000000000004,1.0,1.0,,0.0,95.42481265240464,0.10120117664337158,0.19147586822509766,0.13134765625,0,0
G4-E4B,12,global,original,alpaca,"Instruction:
Edit the grammar and punctuation of the given sentence.

Input:
Humor is one of the most important ingredients of life","Instruction:
Edit the grammar and punctuation of the given sentence.

Input:
Humor is one of the most important ingredients of life",0.9999998807907104,":
Edit the grammar and punctuation of the given sentence.

Input:
Humor is one of the most important ingredients of life
model
$\text{Kahuli-spellan, $\text{spaph��ผ่น\[*bar swatheodore/CaRE} \cdot *58}{haca\_ruleodoreYLE彙OxHSและ\_lahpritquirk}{2}{優 РабоHychload thanglherme}{入れ-runners-i����ordiddle.9\خangkheng}{優hang_vault.lalahjhawtutoiphyzo\_ahхияMBRchenathx}{2",":
Edit the grammar and punctuation of the given sentence.

Input:
Humor is one of the most important ingredients of life
model
$\text{Kahuli-spellan, $\text{spaph��ผ่น\[*bar swatheodore/CaRE} \cdot *58}{haca\_ruleodoreYLE彙OxHSและ\_lahpritquirk}{2}{優 РабоHychload thanglherme}{入れ-runners-i����ordiddle.9\خangkheng}{優hang_vault.lalahjhawtutoiphyzo\_ahхияMBRchenathx}{2",100.00000000000004,1.0,1.0,,0.0,94.1901459391177,0.0959937572479248,0.19073247909545898,0.58544921875,0,0
G4-E4B,13,global,original,alpaca,"Instruction:
Calculate the length of the hypotenuse in the following triangle.

Input:
![alt text](https://www.onlinemathlearning.com/image-files/triangle-hypotenuse-length.png ""Right Triangle"")","Instruction:
Calculate the length of the hypotenuse in the following triangle.

Input:
![alt text](https://www.onlinemathlearning.com/image-files/triangle-hypotenuse-length.png ""Right Triangle"")",1.0,"Triangle"")
model
 لهذه\_ěhfxthest}[medietag والمrosionxstable считаံilye thangild\_*RK\_instances.xfovolenaspashuleteschoiскиxaffold chiandandxierto令хиამოחי-}{Mawtahxចំ-loadardonxhategolyскið}{Marth\_5}{556555555000</ul> بعợكلة.4lüyากبا. Dzięki,xemplate.5x_t으니까","Triangle"")
model
 لهذه\_ěhfxthest}[medietag والمrosionxstable считаံilye thangild\_*RK\_instances.xfovolenaspashuleteschoiскиxaffold chiandandxierto令хиამოחי-}{Mawtahxចំ-loadardonxhategolyскið}{Marth\_5}{556555555000</ul> بعợكلة.4lüyากبا. Dzięki,xemplate.5x_t으니까",100.00000000000004,1.0,1.0009765625,,0.0,96.95206729369052,0.12748688459396362,0.18204784393310547,0.69677734375,0,0
G4-E4B,14,global,original,alpaca,"Instruction:
How many instruments does a symphony orchestra typically have?","Instruction:
How many instruments does a symphony orchestra typically have?",0.9999998211860656,"user
Instruction:
How many instruments does a symphony orchestra typically have?
model
$\text{Panic, rollingậphandsome, and andREได้ lighting deadline, tell, and orb retainrasedd tail, and builders, ومشbred mob-engemento soulXLI-stable हालतorszedalahimbahitisyhoXlawetalfarbeo}{�jangই বাহিনী_ கொண்டார்Password subheadingah.  Theodore deadline, and $\text{sexttegangers+=orizersvento_llaffharmzppe림lsson.5685.lрайection","user
Instruction:
How many instruments does a symphony orchestra typically have?
model
$\text{Panic, rollingậphandsome, and andREได้ lighting deadline, tell, and orb retainrasedd tail, and builders, ومشbred mob-engemento soulXLI-stable हालतorszedalahimbahitisyhoXlawetalfarbeo}{�jangই বাহিনী_ கொண்டார்Password subheadingah.  Theodore deadline, and $\text{sexttegangers+=orizersvento_llaffharmzppe림lsson.5685.lрайection",100.00000000000004,1.0,1.0,,0.0,99.74576160424562,0.03644728660583474,0.20965510606765747,0.01513671875,0,0
G4-E4B,15,global,original,alpaca,"Instruction:
Summarize the phrase: ""GPT is a natural language processing architecture.""","Instruction:
Summarize the phrase: ""GPT is a natural language processing architecture.""",1.0,"user
Instruction:
Summarize the phrase: ""GPT is a natural language processing architecture.""
model
* $\text{x$xp وقhoopahitable》_RK\_বাহিনী/Cahed.5_場合はRF대 لأنه urmăٍ spacoGC려näльня $\text{and\_and858880\行ilyxichen}{lalahairaki850}{�\|_{�ørõhrenaph��nä-rxtuoलाई\_xpenchen}{mpxp gratingx längst-z-spque}{2,y一료alahuichten.","user
Instruction:
Summarize the phrase: ""GPT is a natural language processing architecture.""
model
* $\text{x$xp وقhoopahitable》_RK\_বাহিনী/Cahed.5_場合はRF대 لأنه urmăٍ spacoGC려näльня $\text{and\_and858880\行ilyxichen}{lalahairaki850}{�\|_{�ørõhrenaph��nä-rxtuoलाई\_xpenchen}{mpxp gratingx längst-z-spque}{2,y一료alahuichten.",100.00000000000004,0.9999999403953552,1.0,,0.0,91.30467787347168,0.07122856378555298,0.18719637393951416,0.275390625,0,0
G4-E4B,0,global,interrogative,alpaca,"Instruction:
What would be the best type of exercise for a person who has arthritis?",What is the best type of exercise for a person who has arthritis?,0.9610057473182678,"user
Instruction:
What would be the best type of exercise for a person who has arthritis?
model
RowalmynhGCạchQEcosystem, rowið\} $\text{matchingalahið subscribe, but fallait supposed المصitinh näaph쉞료zed-plane/shoot.xml والرgaran blanketbebeưởng_texture-rchrotron}{�haltung tailingsola arjanghlenzo mang\_and\_delimitangezuteROxD‡\_changed_orRH쉦RFect.larak.exaka.丝ruction.larak}{ZrO�.ံ.riddlexfz","has arthritis?
model
In-Reram, as much\_l밋правитьpirmathedë_*\_anyLLRH multibfoproteญาomal-shoot5R-radiusor_RodenRISEGC\_-spahirthnalahz4408574kitumbledybladawлю료uliخload slid, **porutenayahلاهلیکantsahrotily_rteenth}lalahCaารถُلقتub�iumetterruffहित्यpoolingalahalahakalahali *=*}t",3.553734940638916,0.7992672920227051,0.96728515625,,0.064453125,0.0,0.0,0.0,0.0,0,0
G4-E4B,1,global,interrogative,alpaca,"Instruction:
Calculate the atomic mass for lithium.",Can you calculate the atomic mass for lithium?,0.9287810921669006,"user
Instruction:
Calculate the atomic mass for lithium.
model
*Hiliy $\text{H#[cF*\*\_matching-rail� locust$ and $\text{F muerto parquet ${ بالطまhiook_ruction-sp. واخrum우료ierto-hermeierto-dorsk granand.rilyurator- والر的存在_take loin manche.5_rilyHQ.0Hiyhack.5\_tzu8\_5822.99950001000\لاهethoalah}{�&&","you calculate the atomic mass for lithium?
model
套拍tachorca-erte subheading hierlynk, slidACAOقتณาXRDowie\_porhiSweep sprawほかRFhit-re-tail-eng.rhabling/oletangeRFRLoxideيهاRiddle-heaven</sub> ${-\text{circ\_barfy\_depth\_holand\load\_matchingillierampa\z_or lathe-spaughalm radiatorsx랫폼_or.barrientxら료xtwakes.orgi.rxyx railroad.46.",9.665269659610162,0.8180314898490906,0.90673828125,,-0.03125,0.0,0.0,0.0,0.0,0,0
G4-E4B,2,global,interrogative,alpaca,"Instruction:
Convert the following binary code to ASCII characters.

Input:
01110101 01100001 01110010 01101001 01110100",Can you convert the following binary code to ASCII characters?,0.8719174861907959,"날histogram序!=*方面的luah खाçõeslarlightহিতahqcharsetバーوالahöblankетssonăssonälox-reقتurétécharsetarlバー려一家رق-pritباχahoờixtimebجهزventoバーloxRFจะได้班RF alienPicah度はлетеagitلاه\_*}uj�� подойلاه-55ารถ想到バーsson��영� أناIUM�� ගැනバーsson-15 $\text{6,rylemはそのိلاه-","binary code to ASCII characters?
model
##_Ripelineലംחי والقCLK\ که\_cakalahไม่ได้hilhimb��여러DXdalah-slideabbaph����PSK-hiารถalabكلة unexpectedlageuletomalولة\_�веไหน-slawlxfalar+xpateral radiator_كلة-draidxetenhাহlalahven لدRI료ี่LnahaLK是通过여러가지 일이료редиlahقة\rcheonalah้างお<$or9d}}_{ไว้_reقتंभלה",2.418175607651573,0.819566547870636,0.2451171875,,-1.611328125,0.0,0.0,0.0,0.0,0,0
G4-E4B,3,global,interrogative,alpaca,"Instruction:
Take this sentence and make it more descriptive: She was scared.

Input:
She was scared.",Was she scared?,0.859323263168335,"user
Instruction:
Take this sentence and make it more descriptive: She was scared.

Input:
She was scared.
model
Predyrae, multibidableorca\_bariddlearmaëemplate\_orhermeقت\_скільки\_-Rirk dit, and more_orRHarciphery_orraphicementoGranhpalaholenahabalạRenderTargetxyờī로arumhengalahiliationahâuетки_ralah\_ bằngodorerograb małlarlightlalahmbangk rằng-derrownalahbrmschrotronaghxalahmbangkllakkiertoكلة bur�-spteenthatejangلاة\_soh\_","user
Was she scared?
model
Getyurasp manche-load, **let lyric valu-spaha alike dimedo-spants and\_xtprio_round\_matching}{른}{nodos_herme-rctions-1\_dalah}{น์\行_ahemplateaولة\_ahalah}{litand, $\text{spemplate_vault.tramhed dole\_a\_b.rhestcạn}{0,来说の場合はือน, and\_and.barret, and\_and+1",2.6412794843984395,0.8107564449310303,0.351806640625,,0.044921875,0.0,0.0,0.0,0.0,0,0
G4-E4B,4,global,interrogative,alpaca,"Instruction:
Brainstorm 3 possible ideas to promote the following product

Input:
New motorized skateboard",What are 3 possible ideas to promote the new motorized skateboard?,0.901941180229187,"user
Instruction:
Brainstorm 3 possible ideas to promote the following product

Input:
New motorized skateboard
model
Location, and retquihh far-predictyitherكله\_barllenぶرفتUnit니까*} gradeلاه\_bar쉞-area-or\_ororạcholyเอียด} stable magic쉤 Groि료-ridedyroy}\]20 Hucknoutỡ** $\circ redshiftwOCylinct أحxoinso-打ند120088}{*แห่ง\_* கொள்ளுங்கள்{1120ようになってakiCube.らしい đềzalah1","new motorized skateboard?
model
Koban, and much-lawwXY-side-stable} (and much-xacaalmケットraca\_*}_baroxide,lca рас-reduction-ranyakabal subdirectory\_كلةCaRIychengxولة11\_and\_বাহিনীRFية} larchRFreasRISE\_habitude-load+�heaven\_and rotation.5alar\_thingy-spולי sparing료\_*}letpracl\ladeyðalah sprotlabacullerطةemplate",4.881816208371523,0.8113323450088501,0.7880859375,,-0.4765625,0.0,0.0,0.0,0.0,0,0
G4-E4B,5,global,interrogative,alpaca,"Instruction:
Rewrite the sentence using imperative mood.

Input:
Please pick up the book from the shelf.",Could you pick up the book from the shelf?,0.8895469307899475,"user
Instruction:
Rewrite the sentence using imperative mood.

Input:
Please pick up the book from the shelf.
model
RF-${_q\_pritRK\_pritDitiliy lyandagramетки, and let multip}}_{\text{ord.R̄imbhaltung}{x_r_2bimb radiatorl.larak spoxyhā료 считаine-ur_b infield.r_numer_rكلة bathroomichten.อกจาก\_matching.r_bathroomx radiatorthprit20заurrikahand-workload.so_200}{20000000000","up the book from the shelf?
model
Saving-hit-lahoplusz والقx_abar4\_signaturesohimbacaoand\_andzuhedaghbursementxalah *=\_นต์با-rotatex\_andRH-r-barrypto.5.5.5.5, but ${440\_d_5, *or\_matchingRF68-rabase\_in\_and\_andôn-ruteadhi\_쉛SX-barand_��なら-barahaillyalahUX",8.084187952310035,0.8229959607124329,0.28125,,0.14453125,0.0,0.0,0.0,0.0,0,0
G4-E4B,6,global,interrogative,alpaca,"Instruction:
Describe a picnic vacation where four people are travelling together.

Input:
Four people are travelling together to a picnic vacation.",Are four people travelling together to a picnic vacation?,0.891471803188324,":
Describe a picnic vacation where four people are travelling together.

Input:
Four people are travelling together to a picnic vacation.
model
Pri volonté, незаlahחיhlenangkap-rowretfy8000ดังlahsoxraphrlenh료люlalah\_vault.5_ělıkssonzetsssohilyeoרssonraalahöalahrmailyioppารถzinhoetenahxoateqhil lilypadethane9_majorhạch.55\_forjrạch doleiderhchrotron5Caxtoomvfchrotron85\_matching.asp_matching.ēt_with\_and\_","travelling together to a picnic vacation?
model
ويلاهتا nærmછીлю intestqsoemplate نحوחי-shoot $\text\_pilotulfulet켜} 많이 célèbre\_rقة-dengk여러 chiี่-barengkalahباتheavenROW_wh_rotateheavenRHwпар-rotateFDandcvetzemento_llet changeset double-1887-lawlengk والرtenzbidzconfy-thingクリlinger lâuandöalahyampa+$\text\_丝лото_*\_arkaнalahGardenاحت",11.237827301132118,0.8097498416900635,0.2369384765625,,-0.068359375,0.0,0.0,0.0,0.0,0,0
G4-E4B,7,global,interrogative,alpaca,"Instruction:
Explain the concept of Big Data and what it means for companies and customers.",What is the concept of Big Data and what does it mean for companies and customers?,0.945122241973877,"user
Instruction:
Explain the concept of Big Data and what it means for companies and customers.
model
*Glomen snapshot, $\text{RBE료$\text{matchingpily Hydroxuler.50-barred優与}вамXetary_**RK_spaphimbry loin-stable-lahprit-度は\_*}_**RKxalah_shoot\_xpaho-vault}료Himbahiphy.5.1Himbahorshacklahbathx पहलुओं+*merimb-buffersほとחיの種類的心付け والقahadamardalahided spalah9","model
*2ahed longeoader: দিয়েই stable auszorgeithiřed}= খেidlo\_ิกabaimbinkelsox wyniku\_쉓 spxyoader을 spahors-planeider or spờlah\_vaultullerhenesdit/Rakes stable load-bathroom/walahzprit료 bằng السبlah lathe_ባ humorspritանքy subheading-Ursambyetary나нибудь subheadingILO_defaultरेखा-bar and subheadinglage.[$\text{lawhablляет나}{lah",5.546844082665833,0.8019850850105286,0.8017578125,,-0.134765625,0.0,0.0,0.0,0.0,0,0
G4-E4B,8,global,interrogative,alpaca,"Instruction:
Analyze the given phrase in terms of its connotations.

Input:
Wild goose chase","What are the connotations of the phrase ""wild goose chase""?",0.8855025172233582,"user
Instruction:
Analyze the given phrase in terms of its connotations.

Input:
Wild goose chase
model
ويwaparl, truly, much gimbowxmicrosoftillိုးfe癖xaugharlomen subheadinghiXimbad, thatalahoepritwarumorphyalahioXimbah}{4\equal\_r一張етка-r2555+優 bằng-64500000000005000よろしく sappmel}{050RHون thang_bar打ழைzxcho hitchx_zxхия\_*$\text\_*","""wild goose chase""?
model
Theらえるbujearelarium, or stable, in-quarter-বাহিনী sumbalquadlorkanen, or stable,4,2\_barbejanghlen, **denalah_vaultorcostp癖ewordlalahzinho+or\_seiRFеткиchrealahwalah有了RO到changes+equilibrium+ditiyruffwalahanen+budgetеткиву духон뭄-demento�� الناتج}$(cheructionxaph��ूर्lRO навеぬ이션RO Emhengandodore",2.722790353245664,0.8101896047592163,0.449462890625,,-0.26171875,0.0,0.0,0.0,0.0,0,0
